time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.6089316488141e-16,3.763490803196e-11,-5.3825948038761e-17,-3.5481268913652e-17,5.3858667222709e-17,3.5475228953726e-17,1.304465824407e-11,1.881745401598e-06
186.68799962237,1.7127367942137e-15,3.7636505556412e-11,-1.3950102511296e-16,-6.0599614433822e-17,1.3950103650712e-16,6.0593596806844e-17,8.5636839710686e-11,1.8818252778206e-06
1181.8815689988,1.0695923192699e-14,3.7646394346907e-11,-3.5035173820117e-16,-1.1554216286941e-16,3.5035173924057e-16,1.1554040249237e-16,5.3479615963493e-10,1.8823197173454e-06
7343.8578398454,6.6221320851037e-14,3.7707627106635e-11,-8.7408798315088e-16,-6.7099531402039e-17,8.7408798322028e-16,6.7110321917699e-17,3.3110660425518e-09,1.8853813553318e-06
45497.190750011,4.085314993821e-13,3.8086799552981e-11,-2.1768912835666e-15,-5.3395113233952e-17,2.1768912888787e-15,5.3410413981416e-17,2.0426574969105e-08,1.904339977649e-06
281732.57176583,2.5047640263976e-12,4.0433959191811e-11,-5.4177726600198e-15,-8.7980316468691e-17,5.4177726600216e-15,8.7982051905949e-17,1.2523820131988e-07,2.0216979595906e-06
1744439.784661,1.510930469235e-11,5.4941770235138e-11,-1.3467517100607e-14,-2.0196145955137e-16,1.3467517100602e-14,2.0196158073805e-16,7.5546523461751e-07,2.7470885117569e-06
10801137.310052,8.5925983205523e-11,1.4295042541995e-10,-3.3012915069361e-14,-4.9671334980848e-16,3.301291506643e-14,4.9671335776271e-16,4.2962991602761e-06,7.1475212709974e-06
66877821.244672,2.9626588491968e-10,5.2497119110564e-10,-6.0512611404193e-14,-1.228519050335e-15,6.0512611394089e-14,1.228519050847e-15,1.4813294245984e-05,2.6248559555282e-05
414089867.61007,1.8111755163968e-10,1.3715970068832e-09,-3.5618780938619e-14,-2.9019650172629e-15,3.5618780935913e-14,2.9019650173346e-15,9.0558775819841e-06,6.857985034416e-05
2563935341.3868,5.4893818144791e-11,4.7767272395082e-09,-1.6367590951694e-14,-5.7603667286656e-15,1.6367590952044e-14,5.7603667286923e-15,2.7446909072396e-06,0.00023883636197541
15875211863.902,1.289363701776e-11,1.8842486151704e-08,-9.5785939069117e-15,-8.869067466787e-15,9.5785939060184e-15,8.8690674668439e-15,6.4468185088801e-07,0.00094212430758519
98295127536.995,2.8317803588196e-12,8.4733184400133e-08,-7.5216409292892e-15,-1.1746342048174e-14,7.5216409290853e-15,1.1746342048251e-14,1.4158901794098e-07,0.0042366592200067
608617521341.22,8.1063482493167e-13,3.7454271188804e-07,-6.1587444822392e-15,-1.6761733854359e-14,6.1587444830016e-15,1.6761733851695e-14,4.0531741246584e-08,0.018727135594402
2185180348636.5,4.504629573141e-13,7.7906901692617e-07,-5.3350353552976e-15,-2.3194235421703e-14,5.3350353552889e-15,2.3194235421733e-14,2.2523147865705e-08,0.038953450846308
3751532579926.9,4.0234089591389e-13,8.9319028842695e-07,-5.1686051695026e-15,-2.506880693804e-14,5.1686051698372e-15,2.5068806934018e-14,2.0117044795694e-08,0.044659514421348
6814547060034.4,3.8729291462562e-13,9.35058062924e-07,-5.1123783231809e-15,-2.5761314058788e-14,5.1123783231695e-15,2.5761314059001e-14,1.9364645731281e-08,0.0467529031462
