time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,1.000009953364e-06,1.0000199439497e-06,1.0000099879948e-06,1,1.0000193590904e-06,-2.1845275251757e-14,6.7509968620079e-17,-3.6972375132401e-13,-4.7667691664713e-16,0.06553665230366,0.065537307046688
2.2,2.1999886355541e-06,2.2000199231657e-06,2.1999892027215e-06,1,2.200019563976e-06,-9.0574895445223e-14,7.077766093076e-17,-2.7321339188437e-13,-4.7843749581684e-16,0.14417845521967,0.14418050568458
3.64,3.6399456909106e-06,3.640019880936e-06,3.6399465339286e-06,1,3.6400198171442e-06,-1.3013196345881e-13,7.5018579260645e-17,-1.9875035205952e-13,-4.8086943601102e-16,0.23854748079952,0.23855234291702
5.368,5.3678674832697e-06,5.3680198036543e-06,5.3678683415983e-06,1,5.3680201048097e-06,-1.4220654669763e-13,8.0273975365532e-17,-1.4651129492169e-13,-4.839523682487e-16,0.35178856338357,0.35179854585229
7.4416,7.4413345162759e-06,7.4416196718773e-06,7.4413352023324e-06,1,7.4416204123087e-06,-1.3528790499291e-13,8.6681750512124e-17,-1.1166133248856e-13,-4.8783551597938e-16,0.48767529885866,0.48769398681615
9.92992,9.9294383276369e-06,9.9299394572097e-06,9.9294387544042e-06,1,9.9299407184312e-06,-1.1868246633341e-13,9.4546836978331e-17,-8.8125841044541e-14,-4.928342340723e-16,0.65073567024001,0.6507685122677
12.915904,1.2915081231741e-05,1.2915923118035e-05,1.2915081395436e-05,1,1.2915924988738e-05,-9.9278758048413e-14,1.0439689893978e-16,-7.1093770992001e-14,-4.9944653109938e-16,0.84640276360337,0.84645793746357
16.4990848,1.6497735062428e-05,1.6499103393442e-05,1.6497735006972e-05,1,1.649910596788e-05,-8.0763262808899e-14,1.1701625586266e-16,-5.7810937799541e-14,-5.0834327772725e-16,1.0811955650513,1.0812852399926
20.79890176,2.0796750220695e-05,2.0798919554482e-05,2.0796750008381e-05,1,2.07989229296e-05,-6.4438443975688e-14,1.3345551157591e-16,-4.7207804366518e-14,-5.2037465589124e-16,1.3629358224635,1.3630779919226
25.958682112,2.5955324420375e-05,2.5958698703547e-05,2.5955324116515e-05,1,2.5958702975086e-05,-5.0388392418832e-14,1.5507896388197e-16,-3.9121444739328e-14,-5.3665829874062e-16,1.7010081412137,1.7012292782357
32.1504185344,3.2145262128828e-05,3.2150433330555e-05,3.2145261795443e-05,1,3.215043858819e-05,-3.8212791179136e-14,1.8393074813381e-16,-3.3499139522812e-14,-5.5916322846797e-16,2.1066718988748,2.1070107987513
39.58050224128,3.9572681492726e-05,3.9580514376027e-05,3.9572681183244e-05,1,3.9580520696926e-05,-2.7406276876907e-14,2.2421586062444e-16,-2.9650658948972e-14,-5.9248414434587e-16,2.5934352543073,2.5939485901473
48.496602689536,4.848485630814e-05,4.8496610900153e-05,4.8484856056641e-05,1,4.8496618330995e-05,-1.7778569198606e-14,2.8320669532324e-16,-2.648715764728e-14,-6.4371519215304e-16,3.1775035430102,3.1782738919524
59.195923227443,5.9178417254604e-05,5.9195925677243e-05,5.9178417061701e-05,1,5.9195934199446e-05,-9.7377331090113e-15,3.6517842277926e-16,-1.968636705897e-14,-7.129861005986e-16,3.8783167531977,3.8794641851838
72.035107872932,7.2009180234637e-05,7.2035101897681e-05,7.2009180120259e-05,1,7.2035111493087e-05,-5.062645006582e-15,4.69353317732e-16,-1.3877420860569e-14,-7.867072845174e-16,4.7191936358571,4.7208924379664
87.442129447518,8.7403921470354e-05,8.7442111185038e-05,8.7403921520709e-05,1,8.7442121548523e-05,-4.453204377516e-15,5.040854732826e-16,-5.9369505420009e-15,-8.2614852383116e-16,5.7281033974811,5.7306061986227
105.93055533702,0.00010587448040099,0.00010593051919516,0.00010587448048063,1,0.00010593052971106,-2.7631512883601e-15,5.179057775965e-16,3.0704466558447e-16,-8.4127834487331e-16,6.9385899475595,6.942262505974
128.11666640443,0.00012803464396156,0.0001281166042933,0.00012803464393724,1,0.00012811661473099,-3.1016260643645e-15,5.2204227609034e-16,1.7590669778878e-14,-8.8441067314852e-16,8.3908784266645,8.396249778966
154.73999968531,0.00015462035146939,0.00015473989991779,0.00015462035133512,1,0.00015473990984437,-3.8596313291475e-15,5.4131522809283e-16,6.7779944501574e-15,-8.4800631766703e-16,10.133199353898,10.141034081012
186.68799962237,0.00018651385919569,0.00018668784531108,0.00018651385909079,1,0.00018668785521971,2.6413341267026e-15,5.2591807467118e-16,5.626337406019e-15,-8.4083169456008e-16,12.223372276249,12.234774630307
225.02559954685,0.00022477262140301,0.00022502536630407,0.00022477262124783,1,0.00022502537591844,3.4660951764069e-15,5.1109643439741e-16,9.2372387807548e-15,-8.4143160050983e-16,14.730698516267,14.747262406104
271.03071945622,0.00027066377979148,0.00027103037207164,0.00027066377918084,1,0.00027103038122836,-5.19096071089e-15,5.0422739655797e-16,3.4828577704976e-14,-9.176791544891e-16,17.738221472414,17.762246464087
326.23686334746,0.00032570531038508,0.00032623635108635,0.00032570530970412,1,0.00032623635983853,1.0990942028383e-15,5.4853091215422e-16,1.2226544510987e-14,-8.640036581872e-16,21.345423221396,21.380225504795
392.48423601695,0.00039171505200458,0.00039248348573075,0.00039171505139848,1,0.00039248349424285,-1.323863792164e-15,5.2058674939098e-16,2.5430755387291e-14,-8.088058664242e-16,25.671437648172,25.72179772085
471.98108322034,0.00047086904441858,0.00047197998932786,0.00047086904376343,1,0.00047197999762323,-7.2849574201396e-15,4.5776382113537e-16,1.7850098765265e-14,-8.137927355523e-16,30.858873695016,30.931680580591
567.37729986441,0.00056577081867964,0.00056737571020203,0.00056577081805862,1,0.00056737571827306,-8.4722345025809e-16,4.29292763089e-16,1.8755094547677e-14,-7.8576696134988e-16,37.078356372989,37.1835345438
681.8527598373,0.00067953352105134,0.00068185045510605,0.00067953352055028,1,0.00068185046257214,-1.4389355473891e-15,4.1607717679844e-16,1.6602780308223e-14,-7.0090458946944e-16,44.533908835621,44.68575142583
819.22331180476,0.00081587699173015,0.00081921997601729,0.00081587699109011,1,0.00081921998283303,-9.426715432079e-15,3.4460201673317e-16,1.6943228366592e-14,-6.7234397595305e-16,53.469314530027,53.688400348269
984.06797416571,0.00097924215389355,0.00098406315197673,0.00097924215305419,1,0.00098406315827661,-3.5695999158787e-15,2.8397057881139e-16,7.2435799136058e-15,-6.1761189936866e-16,64.175613797568,64.491562727947
1181.8815689988,0.0011749252660136,0.0011818746045125,0.0011749252643671,1,0.0011818746098091,-1.760745588078e-14,2.1875964121959e-16,2.5305828853711e-14,-5.0133625812145e-16,76.999902233464,77.45533408133
1419.2578827986,0.0014092347221985,0.0014192478307652,0.0014092347200176,1,0.0014192478351592,-2.3633689254075e-14,1.0422956599948e-16,9.7899516413445e-15,-4.8815919388348e-16,92.355606754001,93.01182583703
1704.1094593583,0.0016896730600042,0.0017040949582197,0.0016896730572618,1,0.0017040949624285,-1.9588634498309e-14,6.5367629475554e-17,-2.6755834274688e-15,-4.2448100952595e-16,110.73441366043,111.67956718188
2045.93135123,0.0020251466173227,0.0020459104397301,0.0020251466148584,1,0.0020459104432118,-2.1176807510126e-14,1.9224184067314e-17,-1.2132900889383e-14,-3.729451297117e-16,132.72000871286,134.08078657815
2456.117621476,0.0024262046752766,0.0024560874745901,0.0024262046733042,1,0.0024560874774968,-1.1919623181341e-14,-1.011925613426e-17,1.0118394489994e-14,-3.4679636003278e-16,159.00374959893,160.96214873474
2948.3411457712,0.0029053087909938,0.0029482976944455,0.0029053087879707,1,0.0029482976969081,-1.6415288030101e-14,-2.543147856814e-17,1.4846533672117e-14,-2.8696737852004e-16,190.40231692657,193.21963770318
3539.0093749255,0.0034771310639663,0.0035389467583238,0.0034771310607331,1,0.0035389467601146,-3.2400455694201e-14,-7.6190139055316e-17,3.6241338028471e-15,-2.474123497696e-16,227.8772614081,231.92841475351
4247.8112499105,0.0041588769854642,0.0042477210265641,0.0041588769817387,1,0.0042477210283514,-1.5723303193292e-15,-1.1415372439972e-16,-1.3659829713343e-14,-1.9582514600562e-16,272.55616211938,278.37864519691
5098.3734998927,0.004970623718075,0.00509824351145,0.0049706237124615,1,0.0050982435132438,-2.0755711009629e-14,-1.1608110043736e-16,-5.7470035200462e-14,-1.3960470844257e-16,325.75479598776,334.11848676639
6119.0481998712,0.0059356576276049,0.0061188609345476,0.0059356576155412,1,0.0061188609363568,-7.3214496006227e-14,-1.4902464824635e-16,-2.8932164942221e-14,-1.233134582232e-16,388.99925828271,401.00567020651
7343.8578398454,0.0070807848097088,0.0073435880751156,0.00708078480617,1,0.0073435880768529,-1.7041404196799e-14,-1.4494569713786e-16,-8.3147503147912e-14,-1.893243417772e-16,464.04631328908,481.26938809078
8813.6294078145,0.0084365742045934,0.0088132408148781,0.0084365742040709,1,0.0088132408161754,-2.9896662724534e-14,-7.8254946400398e-17,-4.03272983346e-14,-1.4665931975257e-16,552.89932707223,577.58455004385
10577.355289377,0.010037474058076,0.010576795541857,0.010037474059604,1,0.010576795542511,3.116111901391e-14,-9.0989598871389e-17,5.3210252298611e-14,-1.441400193037e-16,657.81589987004,693.16087263115
12693.826347253,0.011921717589156,0.012693020074958,0.011921717590038,1,0.012693020075523,-2.9811000164996e-14,-7.9560463035408e-17,3.3073855781115e-14,-1.0347016348106e-16,781.3016839229,831.84976363247
15233.591616703,0.014130903231871,0.015232430253668,0.014130903235592,1,0.015232430254146,3.1524993356622e-14,-7.2643618246151e-17,-5.5921826685405e-15,-6.3109708465256e-17,926.08287420391,998.27254910442
18281.309940044,0.016709098489898,0.018279637099218,0.016709098493199,1,0.018279637099395,4.110984539303e-14,-7.8090743134342e-17,-1.9993585915557e-14,-5.7109798017225e-17,1095.047478634,1197.9742969344
21938.571928053,0.019701279042865,0.021936162327339,0.019701279048324,1,0.021936162327355,5.6733338458983e-14,-6.8770117096599e-17,-4.6970767051779e-14,-6.3910865261054e-17,1291.1430233532,1437.6083342845
