time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.6087664226768e-16,3.7634907249053e-11,-5.3823629326945e-17,-3.5480670337056e-17,5.3856347705089e-17,3.547463037749e-17,1.3043832113384e-11,1.8817453624527e-06
186.68799962237,1.7120190437815e-15,3.7636499925797e-11,-1.3946184659098e-16,-6.0596118051249e-17,1.3946185797557e-16,6.0590100425417e-17,8.5600952189073e-11,1.8818249962898e-06
1181.8815689988,1.0667954372908e-14,3.764635869633e-11,-3.4974039235017e-16,-1.1552981038107e-16,3.4974039338387e-16,1.1552805000587e-16,5.333977186454e-10,1.8823179348165e-06
7343.8578398454,6.5157743276929e-14,3.7707405413139e-11,-8.6472482322819e-16,-6.7064070522276e-17,8.6472482329524e-16,6.7074860974038e-17,3.2578871638464e-09,1.885370270657e-06
45497.190750011,3.701384476717e-13,3.8085420096982e-11,-2.0396052325611e-15,-5.3301389313063e-17,2.0396052375786e-15,5.3316689497165e-17,1.8506922383585e-08,1.9042710048491e-06
281732.57176583,1.4384746214948e-12,4.0425310745238e-11,-3.8137359435456e-15,-8.7736744762818e-17,3.8137359435438e-15,8.7738479722339e-17,7.1923731074741e-08,2.0212655372619e-06
1744439.784661,2.0049893062154e-12,5.489590571599e-11,-4.2957364138754e-15,-2.0127487715992e-16,4.2957364138733e-15,2.0127499816401e-16,1.0024946531077e-07,2.7447952857995e-06
10801137.310052,2.0018264468171e-12,1.4400371363832e-10,-4.2931767461025e-15,-4.9391129879861e-16,4.2931767461009e-15,4.9391130668267e-16,1.0009132234085e-07,7.2001856819158e-06
66877821.244672,1.9930446754829e-12,6.7911956035942e-10,-4.2840442571505e-15,-1.2093515154688e-15,4.2840442571495e-15,1.2093515159461e-15,9.9652233774144e-08,3.3955978017971e-05
414089867.61007,1.9485375993342e-12,3.4537606731006e-09,-4.2428649352311e-15,-2.7474461521041e-15,4.2428649352304e-15,2.7474461521283e-15,9.7426879966711e-08,0.00017268803365503
2563935341.3868,1.8493857154615e-12,1.0078844911361e-08,-4.1723329466048e-15,-4.4259288841914e-15,4.1723329466043e-15,4.4259288841916e-15,9.2469285773076e-08,0.00050394224556803
15875211863.902,1.8331869588188e-12,1.1224259765222e-08,-4.1644571690031e-15,-4.5775504540024e-15,4.1644571690034e-15,4.5775504540015e-15,9.1659347940941e-08,0.0005612129882611
