x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,5,-1.3642420526594e-12,2.7284841053188e-11,0.05
0.01,0,0,0.01,5.0000000000003,-1.3869794202037e-12,2.7739588404074e-11,0.05
0.02,0,0,0.02,5.0000000000005,-1.3642420526594e-12,2.7284841053188e-11,0.05
0.03,0,0,0.03,5.0000000000008,-1.3642420526594e-12,2.7284841053188e-11,0.05
0.04,0,0,0.04,5.0000000000011,-1.3187673175707e-12,2.6375346351415e-11,0.05
0.05,0,0,0.05,5.0000000000013,-1.2960299500264e-12,2.5920599000528e-11,0.05
0.06,0,0,0.06,5.0000000000016,-1.2732925824821e-12,2.5465851649642e-11,0.05
0.07,0,0,0.07,5.0000000000019,-1.2505552149378e-12,2.5011104298756e-11,0.05
0.08,0,0,0.08,5.0000000000021,-1.2278178473935e-12,2.4556356947869e-11,0.05
0.09,0,0,0.09,5.0000000000023,-1.1596057447605e-12,2.319211489521e-11,0.05
0.1,0,0,0.1,5.0000000000026,-1.1141310096718e-12,2.2282620193437e-11,0.05
0.11,0,0,0.11,5.0000000000028,-1.0686562745832e-12,2.1373125491664e-11,0.05
0.12,0,0,0.12,5.000000000003,-1.0231815394945e-12,2.0463630789891e-11,0.05
0.13,0,0,0.13,5.0000000000032,-9.3223206931725e-13,1.8644641386345e-11,0.05
0.14,0,0,0.14,5.0000000000034,-8.6401996668428e-13,1.7280399333686e-11,0.05
0.15,0,0,0.15,5.0000000000035,-7.9580786405131e-13,1.5916157281026e-11,0.05
0.16,0,0,0.16,5.0000000000037,-7.2759576141834e-13,1.4551915228367e-11,0.05
0.17,0,0,0.17,5.0000000000038,-6.5938365878537e-13,1.3187673175707e-11,0.05
0.18,0,0,0.18,5.0000000000039,-6.1390892369673e-13,1.2278178473935e-11,0.05
0.19,0,0,0.19,5.0000000000041,-5.4569682106376e-13,1.0913936421275e-11,0.05
0.2,0,0,0.2,5.0000000000042,-4.3200998334214e-13,8.6401996668428e-12,0.05
0.21,0,0,0.21,5.0000000000042,-3.1832314562052e-13,6.3664629124105e-12,0.05
0.22,0,0,0.22,5.0000000000043,-2.5011104298756e-13,5.0022208597511e-12,0.05
0.23,0,0,0.23,5.0000000000043,-2.0463630789891e-13,4.0927261579782e-12,0.05
0.24,0,0,0.24,5.0000000000044,-9.0949470177293e-14,1.8189894035459e-12,0.05
0.25,0,0,0.25,5.0000000000044,-2.2737367544323e-14,4.5474735088646e-13,0.05
0.26,0,0,0.26,5.0000000000044,6.821210263297e-14,-1.3642420526594e-12,0.05
0.27,0,0,0.27,5.0000000000043,1.5916157281026e-13,-3.1832314562052e-12,0.05
0.28,0,0,0.28,5.0000000000043,2.2737367544323e-13,-4.5474735088646e-12,0.05
0.29,0,0,0.29,5.0000000000042,3.4106051316485e-13,-6.821210263297e-12,0.05
0.3,0,0,0.3,5.0000000000042,4.0927261579782e-13,-8.1854523159564e-12,0.05
0.31,0,0,0.31,5.0000000000041,4.7748471843079e-13,-9.5496943686157e-12,0.05
0.32,0,0,0.32,5.0000000000039,5.6843418860808e-13,-1.1368683772162e-11,0.05
0.33,0,0,0.33,5.0000000000038,6.5938365878537e-13,-1.3187673175707e-11,0.05
0.34,0,0,0.34,5.0000000000037,7.5033312896267e-13,-1.5006662579253e-11,0.05
0.35,0,0,0.35,5.0000000000035,7.9580786405131e-13,-1.5916157281026e-11,0.05
0.36,0,0,0.36,5.0000000000034,8.6401996668428e-13,-1.7280399333686e-11,0.05
0.37,0,0,0.37,5.0000000000032,9.3223206931725e-13,-1.8644641386345e-11,0.05
0.38,0,0,0.38,5.000000000003,1.0004441719502e-12,-2.0008883439004e-11,0.05
0.39,0,0,0.39,5.0000000000028,1.0459189070389e-12,-2.0918378140777e-11,0.05
0.4,0,0,0.4,5.0000000000026,1.1141310096718e-12,-2.2282620193437e-11,0.05
0.41,0,0,0.41,5.0000000000023,1.1596057447605e-12,-2.319211489521e-11,0.05
0.42,0,0,0.42,5.0000000000021,1.2050804798491e-12,-2.4101609596983e-11,0.05
0.43,0,0,0.43,5.0000000000019,1.2505552149378e-12,-2.5011104298756e-11,0.05
0.44,0,0,0.44,5.0000000000016,1.2505552149378e-12,-2.5011104298756e-11,0.05
0.45,0,0,0.45,5.0000000000013,1.3187673175707e-12,-2.6375346351415e-11,0.05
0.46,0,0,0.46,5.0000000000011,1.3415046851151e-12,-2.6830093702301e-11,0.05
0.47,0,0,0.47,5.0000000000008,1.3415046851151e-12,-2.6830093702301e-11,0.05
0.48,0,0,0.48,5.0000000000005,1.3415046851151e-12,-2.6830093702301e-11,0.05
0.49,0,0,0.49,5.0000000000003,1.3869794202037e-12,-2.7739588404074e-11,0.05
0.5,0,0,0.5,5,1.3869794202037e-12,-2.7739588404074e-11,0.05
0.51,0,0,0.51,4.9999999999997,1.3869794202037e-12,-2.7739588404074e-11,0.05
0.52,0,0,0.52,4.9999999999995,1.3642420526594e-12,-2.7284841053188e-11,0.05
0.53,0,0,0.53,4.9999999999992,1.3415046851151e-12,-2.6830093702301e-11,0.05
0.54,0,0,0.54,4.9999999999989,1.3187673175707e-12,-2.6375346351415e-11,0.05
0.55,0,0,0.55,4.9999999999987,1.2960299500264e-12,-2.5920599000528e-11,0.05
0.56,0,0,0.56,4.9999999999984,1.2960299500264e-12,-2.5920599000528e-11,0.05
0.57,0,0,0.57,4.9999999999981,1.2505552149378e-12,-2.5011104298756e-11,0.05
0.58,0,0,0.58,4.9999999999979,1.2050804798491e-12,-2.4101609596983e-11,0.05
0.59,0,0,0.59,4.9999999999977,1.1596057447605e-12,-2.319211489521e-11,0.05
0.6,0,0,0.6,4.9999999999974,1.0913936421275e-12,-2.182787284255e-11,0.05
0.61,0,0,0.61,4.9999999999972,1.0459189070389e-12,-2.0918378140777e-11,0.05
0.62,0,0,0.62,4.999999999997,1.0231815394945e-12,-2.0463630789891e-11,0.05
0.63,0,0,0.63,4.9999999999968,9.5496943686157e-13,-1.9099388737231e-11,0.05
0.64,0,0,0.64,4.9999999999966,8.8675733422861e-13,-1.7735146684572e-11,0.05
0.65,0,0,0.65,4.9999999999965,7.9580786405131e-13,-1.5916157281026e-11,0.05
0.66,0,0,0.66,4.9999999999963,7.2759576141834e-13,-1.4551915228367e-11,0.05
0.67,0,0,0.67,4.9999999999962,6.5938365878537e-13,-1.3187673175707e-11,0.05
0.68,0,0,0.68,4.9999999999961,6.1390892369673e-13,-1.2278178473935e-11,0.05
0.69,0,0,0.69,4.9999999999959,5.2295945351943e-13,-1.0459189070389e-11,0.05
0.7,0,0,0.7,4.9999999999958,4.3200998334214e-13,-8.6401996668428e-12,0.05
0.71,0,0,0.71,4.9999999999958,3.4106051316485e-13,-6.821210263297e-12,0.05
0.72,0,0,0.72,4.9999999999957,2.7284841053188e-13,-5.4569682106376e-12,0.05
