x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,5,-2.4954010768852e-08,4.9908021537703e-07,0.05
0.01,0,0,0.01,5.0000000049877,-2.4914606910897e-08,4.9829213821795e-07,0.05
0.02,0,0,0.02,5.0000000099556,-2.4776886675681e-08,4.9553773351363e-07,0.05
0.03,0,0,0.03,5.0000000148843,-2.4541373022657e-08,4.9082746045315e-07,0.05
0.04,0,0,0.04,5.0000000197542,-2.4209020921262e-08,4.8418041842524e-07,0.05
0.05,0,0,0.05,5.0000000245462,-2.3781149138813e-08,4.7562298277626e-07,0.05
0.06,0,0,0.06,5.0000000292413,-2.3259372028406e-08,4.6518744056812e-07,0.05
0.07,0,0,0.07,5.000000033821,-2.264582690259e-08,4.529165380518e-07,0.05
0.08,0,0,0.08,5.0000000382672,-2.1942923922325e-08,4.3885847844649e-07,0.05
0.09,0,0,0.09,5.0000000425624,-2.1153391571715e-08,4.2306783143431e-07,0.05
0.1,0,0,0.1,5.0000000466896,-2.0280367607484e-08,4.0560735214967e-07,0.05
0.11,0,0,0.11,5.0000000506326,-1.9327330846863e-08,3.8654661693727e-07,0.05
0.12,0,0,0.12,5.0000000543758,-1.8298010218132e-08,3.6596020436264e-07,0.05
0.13,0,0,0.13,5.0000000579043,-1.719647571008e-08,3.4392951420159e-07,0.05
0.14,0,0,0.14,5.0000000612043,-1.6027070159907e-08,3.2054140319815e-07,0.05
0.15,0,0,0.15,5.0000000642628,-1.4794454727962e-08,2.9588909455924e-07,0.05
0.16,0,0,0.16,5.0000000670677,-1.3503426998795e-08,2.7006853997591e-07,0.05
0.17,0,0,0.17,5.0000000696078,-1.2159102880105e-08,2.431820576021e-07,0.05
0.18,0,0,0.18,5.0000000718733,-1.0766802915896e-08,2.1533605831792e-07,0.05
0.19,0,0,0.19,5.0000000738551,-9.3319613370113e-09,1.8663922674023e-07,0.05
0.2,0,0,0.2,5.0000000755454,-7.8603306974401e-09,1.572066139488e-07,0.05
0.21,0,0,0.21,5.0000000769376,-6.3576635511708e-09,1.2715327102342e-07,0.05
0.22,0,0,0.22,5.0000000780262,-4.8299398258678e-09,9.6598796517355e-08,0.05
0.23,0,0,0.23,5.0000000788068,-3.2831167118275e-09,6.5662334236549e-08,0.05
0.24,0,0,0.24,5.0000000792764,-1.723378773022e-09,3.446757546044e-08,0.05
0.25,0,0,0.25,5.0000000794332,-1.5679688658565e-10,3.1359377317131e-09,0.05
0.26,0,0,0.26,5.0000000792764,1.4103989087744e-09,-2.8207978175487e-08,0.05
0.27,0,0,0.27,5.0000000788068,2.9719785743509e-09,-5.9439571487019e-08,0.05
0.28,0,0,0.28,5.0000000780262,4.5218712330097e-09,-9.0437424660195e-08,0.05
0.29,0,0,0.29,5.0000000769376,6.0539605328813e-09,-1.2107921065763e-07,0.05
0.3,0,0,0.3,5.0000000755454,7.5621073847287e-09,-1.5124214769457e-07,0.05
0.31,0,0,0.31,5.0000000738551,9.040422810358e-09,-1.8080845620716e-07,0.05
0.32,0,0,0.32,5.0000000718733,1.0483017831575e-08,-2.096603566315e-07,0.05
0.33,0,0,0.33,5.0000000696078,1.1884299055964e-08,-2.3768598111928e-07,0.05
0.34,0,0,0.34,5.0000000670677,1.3238627616374e-08,-2.6477255232749e-07,0.05
0.35,0,0,0.35,5.0000000642628,1.4540728443535e-08,-2.908145688707e-07,0.05
0.36,0,0,0.36,5.0000000612043,1.5785485629749e-08,-3.1570971259498e-07,0.05
0.37,0,0,0.37,5.0000000579043,1.6967919691524e-08,-3.3935839383048e-07,0.05
0.38,0,0,0.38,5.0000000543758,1.8083392205881e-08,-3.6166784411762e-07,0.05
0.39,0,0,0.39,5.0000000506326,1.9127469386149e-08,-3.8254938772297e-07,0.05
0.4,0,0,0.4,5.0000000466897,2.0096035768802e-08,-4.0192071537604e-07,0.05
0.41,0,0,0.41,5.0000000425624,2.0985339688195e-08,-4.1970679376391e-07,0.05
0.42,0,0,0.42,5.0000000382672,2.179185685236e-08,-4.358371370472e-07,0.05
0.43,0,0,0.43,5.000000033821,2.2512335817737e-08,-4.5024671635474e-07,0.05
0.44,0,0,0.44,5.0000000292413,2.3143934413383e-08,-4.6287868826766e-07,0.05
0.45,0,0,0.45,5.0000000245462,2.3684219740971e-08,-4.7368439481943e-07,0.05
0.46,0,0,0.46,5.0000000197542,2.4131054487952e-08,-4.8262108975905e-07,0.05
0.47,0,0,0.47,5.0000000148843,2.4482619664923e-08,-4.8965239329846e-07,0.05
0.48,0,0,0.48,5.0000000099556,2.4737596504565e-08,-4.947519300913e-07,0.05
0.49,0,0,0.49,5.0000000049876,2.4894916350604e-08,-4.9789832701208e-07,0.05
0.5,0,0,0.5,5,2.4954010768852e-08,-4.9908021537703e-07,0.05
0.51,0,0,0.51,4.9999999950123,2.4914606910897e-08,-4.9829213821795e-07,0.05
0.52,0,0,0.52,4.9999999900444,2.4776886675681e-08,-4.9553773351363e-07,0.05
0.53,0,0,0.53,4.9999999851157,2.4541395760025e-08,-4.908279152005e-07,0.05
0.54,0,0,0.54,4.9999999802458,2.4209020921262e-08,-4.8418041842524e-07,0.05
0.55,0,0,0.55,4.9999999754538,2.3781126401445e-08,-4.7562252802891e-07,0.05
0.56,0,0,0.56,4.9999999707587,2.3259394765773e-08,-4.6518789531547e-07,0.05
0.57,0,0,0.57,4.999999966179,2.264582690259e-08,-4.529165380518e-07,0.05
0.58,0,0,0.58,4.9999999617328,2.1942901184957e-08,-4.3885802369914e-07,0.05
0.59,0,0,0.59,4.9999999574376,2.1153368834348e-08,-4.2306737668696e-07,0.05
0.6,0,0,0.6,4.9999999533103,2.0280367607484e-08,-4.0560735214967e-07,0.05
0.61,0,0,0.61,4.9999999493674,1.9327330846863e-08,-3.8654661693727e-07,0.05
0.62,0,0,0.62,4.9999999456242,1.8297987480764e-08,-3.6595974961529e-07,0.05
0.63,0,0,0.63,4.9999999420957,1.7196452972712e-08,-3.4392905945424e-07,0.05
0.64,0,0,0.64,4.9999999387957,1.6027115634643e-08,-3.2054231269285e-07,0.05
0.65,0,0,0.65,4.9999999357372,1.4794454727962e-08,-2.9588909455924e-07,0.05
0.66,0,0,0.66,4.9999999329323,1.3503426998795e-08,-2.7006853997591e-07,0.05
0.67,0,0,0.67,4.9999999303922,1.215905740537e-08,-2.431811481074e-07,0.05
0.68,0,0,0.68,4.9999999281267,1.0766802915896e-08,-2.1533605831792e-07,0.05
0.69,0,0,0.69,4.9999999261449,9.3319613370113e-09,-1.8663922674023e-07,0.05
0.7,0,0,0.7,4.9999999244546,7.8603306974401e-09,-1.572066139488e-07,0.05
0.71,0,0,0.71,4.9999999230624,6.3576408138033e-09,-1.2715281627607e-07,0.05
0.72,0,0,0.72,4.9999999219738,4.8299398258678e-09,-9.6598796517355e-08,0.05
0.73,0,0,0.73,4.9999999211932,3.2831167118275e-09,-6.5662334236549e-08,0.05
0.74,0,0,0.74,4.9999999207236,1.7233560356544e-09,-3.4467120713089e-08,0.05
0.75,0,0,0.75,4.9999999205668,1.5679688658565e-10,-3.1359377317131e-09,0.05
0.76,0,0,0.76,4.9999999207236,-1.4103989087744e-09,2.8207978175487e-08,0.05
0.77,0,0,0.77,4.9999999211932,-2.9720013117185e-09,5.944002623437e-08,0.05
0.78,0,0,0.78,4.9999999219738,-4.5218939703773e-09,9.0437879407546e-08,0.05
