x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,5,-2.2070225895732e-07,4.4140451791463e-06,0.05
0.01,0,0,0.01,5.0000000441126,-2.2035385427444e-07,4.4070770854887e-06,0.05
0.02,0,0,0.02,5.0000000880511,-2.1913576802035e-07,4.382715360407e-06,0.05
0.03,0,0,0.03,5.0000001316421,-2.1705288872909e-07,4.3410577745817e-06,0.05
0.04,0,0,0.04,5.0000001747135,-2.1411335637822e-07,4.2822671275644e-06,0.05
0.05,0,0,0.05,5.0000002170954,-2.1032885797467e-07,4.2065771594935e-06,0.05
0.06,0,0,0.06,5.0000002586206,-2.0571426375682e-07,4.1142852751364e-06,0.05
0.07,0,0,0.07,5.0000002991251,-2.0028780909342e-07,4.0057561818685e-06,0.05
0.08,0,0,0.08,5.0000003384491,-1.9407093532209e-07,3.8814187064418e-06,0.05
0.09,0,0,0.09,5.0000003764374,-1.8708813058765e-07,3.7417626117531e-06,0.05
0.1,0,0,0.1,5.0000004129401,-1.7936699805432e-07,3.5873399610864e-06,0.05
0.11,0,0,0.11,5.0000004478131,-1.7093793758249e-07,3.4187587516499e-06,0.05
0.12,0,0,0.12,5.0000004809187,-1.61834282153e-07,3.2366856430599e-06,0.05
0.13,0,0,0.13,5.0000005121264,-1.5209197954391e-07,3.0418395908782e-06,0.05
0.14,0,0,0.14,5.000000541313,-1.4174943316902e-07,2.8349886633805e-06,0.05
0.15,0,0,0.15,5.0000005683633,-1.3084745660308e-07,2.6169491320616e-06,0.05
0.16,0,0,0.16,5.0000005931704,-1.194290462081e-07,2.3885809241619e-06,0.05
0.17,0,0,0.17,5.0000006156367,-1.0753933565866e-07,2.1507867131731e-06,0.05
0.18,0,0,0.18,5.0000006356732,-9.5225209406635e-08,1.9045041881327e-06,0.05
0.19,0,0,0.19,5.0000006532011,-8.2535302681208e-08,1.6507060536242e-06,0.05
0.2,0,0,0.2,5.0000006681511,-6.9519637690973e-08,1.3903927538195e-06,0.05
0.21,0,0,0.21,5.0000006804642,-5.6229600886581e-08,1.1245920177316e-06,0.05
0.22,0,0,0.22,5.0000006900918,-4.2717647374957e-08,8.5435294749914e-07,0.05
0.23,0,0,0.23,5.0000006969959,-2.9037119020359e-08,5.8074238040717e-07,0.05
0.24,0,0,0.24,5.0000007011493,-1.5242017070705e-08,3.0484034141409e-07,0.05
0.25,0,0,0.25,5.0000007025356,-1.3867293091607e-09,2.7734586183215e-08,0.05
0.26,0,0,0.26,5.0000007011493,1.2474015420594e-08,-2.4948030841188e-07,0.05
0.27,0,0,0.27,5.0000006969959,2.6285533749615e-08,-5.257106749923e-07,0.05
0.28,0,0,0.28,5.0000006900918,3.9993324207899e-08,-7.9986648415797e-07,0.05
0.29,0,0,0.29,5.0000006804642,5.3543249123322e-08,-1.0708649824664e-06,0.05
0.3,0,0,0.3,5.0000006681511,6.6881875682157e-08,-1.3376375136431e-06,0.05
0.31,0,0,0.31,5.0000006532011,7.9956544141169e-08,-1.5991308828234e-06,0.05
0.32,0,0,0.32,5.0000006356732,9.2715708888136e-08,-1.8543141777627e-06,0.05
0.33,0,0,0.33,5.0000006156367,1.0510889296711e-07,-2.1021778593422e-06,0.05
