x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,5,-9.4873939815443e-10,1.8974787963089e-08,0.05
0.01,0,0,0.01,5.0000000001896,-9.4721599452896e-10,1.8944319890579e-08,0.05
0.02,0,0,0.02,5.0000000003785,-9.4200913736131e-10,1.8840182747226e-08,0.05
0.03,0,0,0.03,5.0000000005659,-9.3305061454885e-10,1.8661012290977e-08,0.05
0.04,0,0,0.04,5.000000000751,-9.204086381942e-10,1.8408172763884e-08,0.05
0.05,0,0,0.05,5.0000000009332,-9.0412868303247e-10,1.8082573660649e-08,0.05
0.06,0,0,0.06,5.0000000011117,-8.8430169853382e-10,1.7686033970676e-08,0.05
0.07,0,0,0.07,5.0000000012858,-8.609504220658e-10,1.7219008441316e-08,0.05
0.08,0,0,0.08,5.0000000014549,-8.3423401520122e-10,1.6684680304024e-08,0.05
0.09,0,0,0.09,5.0000000016182,-8.0422069004271e-10,1.6084413800854e-08,0.05
0.1,0,0,0.1,5.0000000017751,-7.71024133428e-10,1.542048266856e-08,0.05
0.11,0,0,0.11,5.000000001925,-7.3482624429744e-10,1.4696524885949e-08,0.05
0.12,0,0,0.12,5.0000000020673,-6.9567249738611e-10,1.3913449947722e-08,0.05
0.13,0,0,0.13,5.0000000022015,-6.5381300373701e-10,1.307626007474e-08,0.05
0.14,0,0,0.14,5.0000000023269,-6.0931597545277e-10,1.2186319509055e-08,0.05
0.15,0,0,0.15,5.0000000024432,-5.6245426094392e-10,1.1249085218878e-08,0.05
0.16,0,0,0.16,5.0000000025498,-5.1340975915082e-10,1.0268195183016e-08,0.05
0.17,0,0,0.17,5.0000000026464,-4.6227341954364e-10,9.2454683908727e-09,0.05
0.18,0,0,0.18,5.0000000027325,-4.0934082790045e-10,8.186816558009e-09,0.05
0.19,0,0,0.19,5.0000000028079,-3.5477114579408e-10,7.0954229158815e-09,0.05
0.2,0,0,0.2,5.0000000028722,-2.9883722163504e-10,5.9767444327008e-09,0.05
0.21,0,0,0.21,5.0000000029251,-2.4169821699616e-10,4.8339643399231e-09,0.05
0.22,0,0,0.22,5.0000000029665,-1.8362698028795e-10,3.6725396057591e-09,0.05
0.23,0,0,0.23,5.0000000029962,-1.2485088518588e-10,2.4970177037176e-09,0.05
