x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,5,-1.0727490007412e-10,2.1454980014823e-09,0.05
0.01,0,0,0.01,5.0000000000214,-1.0711573850131e-10,2.1423147700261e-09,0.05
0.02,0,0,0.02,5.0000000000428,-1.0652456694515e-10,2.1304913389031e-09,0.05
0.03,0,0,0.03,5.000000000064,-1.0550138540566e-10,2.1100277081132e-09,0.05
0.04,0,0,0.04,5.0000000000849,-1.0406893125037e-10,2.0813786250073e-09,0.05
0.05,0,0,0.05,5.0000000001055,-1.0224994184682e-10,2.0449988369364e-09,0.05
0.06,0,0,0.06,5.0000000001257,-9.9976205092389e-11,1.9995241018478e-09,0.05
0.07,0,0,0.07,5.0000000001454,-9.7315933089703e-11,1.9463186617941e-09,0.05
0.08,0,0,0.08,5.0000000001645,-9.4314600573853e-11,1.8862920114771e-09,0.05
0.09,0,0,0.09,5.000000000183,-9.0926732809749e-11,1.818534656195e-09,0.05
0.1,0,0,0.1,5.0000000002007,-8.7197804532479e-11,1.7439560906496e-09,0.05
0.11,0,0,0.11,5.0000000002177,-8.3082341006957e-11,1.6616468201391e-09,0.05
0.12,0,0,0.12,5.0000000002337,-7.862581696827e-11,1.5725163393654e-09,0.05
0.13,0,0,0.13,5.0000000002489,-7.3919181886595e-11,1.4783836377319e-09,0.05
0.14,0,0,0.14,5.0000000002631,-6.8894223659299e-11,1.377884473186e-09,0.05
0.15,0,0,0.15,5.0000000002762,-6.3596417021472e-11,1.2719283404294e-09,0.05
0.16,0,0,0.16,5.0000000002883,-5.8048499340657e-11,1.1609699868131e-09,0.05
0.17,0,0,0.17,5.0000000002992,-5.2273207984399e-11,1.045464159688e-09,0.05
0.18,0,0,0.18,5.000000000309,-4.6270542952698e-11,9.2541085905395e-10,0.05
0.19,0,0,0.19,5.0000000003175,-4.0085978980642e-11,8.0171957961284e-10,0.05
0.2,0,0,0.2,5.0000000003247,-3.3810465538409e-11,6.7620931076817e-10,0.05
0.21,0,0,0.21,5.0000000003307,-2.7353053155821e-11,5.4706106311642e-10,0.05
0.22,0,0,0.22,5.0000000003354,-2.0736479200423e-11,4.1472958400846e-10,0.05
0.23,0,0,0.23,5.0000000003388,-1.4119905245025e-11,2.8239810490049e-10,0.05
0.24,0,0,0.24,5.0000000003408,-7.4123818194494e-12,1.4824763638899e-10,0.05
0.25,0,0,0.25,5.0000000003415,-7.0485839387402e-13,1.409716787748e-11,0.05
0.26,0,0,0.26,5.0000000003408,6.0708771343343e-12,-1.2141754268669e-10,0.05
