x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7E-11,-1.4103160035943E-11,-1.49649113483E-15,0,3.7E-11,1,0.000181,1.6794355318329E-17,1,4.3037883693406E-07
10,0,0,1,1.49649113483E-15,7.7955011248306E-08,-1.4103160035943E-11,-1.49649113483E-15,0,3.7E-11,1,0.000181,1.8556921330217E-17,2106.668738959,429226666751.46
20,0,0,2,2.974893909315E-15,1.5587292087805E-07,-1.4103141642983E-11,-1.4784027744849E-15,0,3.7E-11,1,0.000181,2.0496268332108E-17,4212.337432435,18295627484699
30,0,0,3,4.4345375574121E-15,2.3379072809667E-07,-1.4103123106571E-11,-1.4596436480971E-15,0,3.7E-11,1,0.000181,2.2629239132196E-17,6318.0061591668,164353184576960
40,0,0,4,5.8753865258174E-15,3.1170843556754E-07,-1.4103105052227E-11,-1.4408489684054E-15,0,3.7E-11,1,0.000181,2.4974188636861E-17,8423.6749964461,780345752430000
50,0,0,5,7.2980060831816E-15,3.8962604921484E-07,-1.4103088070161E-11,-1.4226195573642E-15,0,3.7E-11,1,0.000181,2.7551110325817E-17,10529.34401998,2612429378856800
60,0,0,6,8.7035270990592E-15,4.6754357802345E-07,-1.4103072714359E-11,-1.4055210158776E-15,0,3.7E-11,1,0.000181,3.0381772415635E-17,12635.01330374,7011502331790100
70,0,0,7,1.0093610654639E-14,5.4546103383743E-07,-1.410305950233E-11,-1.3900835555795E-15,0,3.7E-11,1,0.000181,3.3489864372077E-17,14740.682919803,1.6155966298807E+016
80,0,0,8,1.1470413076384E-14,6.2337843116026E-07,-1.4103048915432E-11,-1.3768024217455E-15,0,3.7E-11,1,0.000181,3.6901154469534E-17,16846.352938171,3.3294062259542E+016
90,0,0,9,1.2836551913101E-14,7.0129578695975E-07,-1.4103041399707E-11,-1.3661388367164E-15,0,3.7E-11,1,0.000181,4.0643659135266E-17,18952.023426579,6.3003749487664E+016
100,0,0,10,1.4195073307734E-14,7.7921312048002E-07,-1.4103037367169E-11,-1.3585213946333E-15,0,3.7E-11,1,0.000181,4.47478248571E-17,21057.694450288,1.1146858791005E+017
110,0,0,11,1.5549421148396E-14,8.5713045306267E-07,-1.4103037197459E-11,-1.3543478406623E-15,0,3.7E-11,1,0.000181,4.9246723475773E-17,23163.366071852,1.867684057341E+017
120,0,0,12,1.690340831944E-14,9.3504780797876E-07,-1.4103041239813E-11,-1.3539871710434E-15,0,3.7E-11,1,0.000181,5.4176261727247E-17,25269.038350879,2.9918375836494E+017
130,0,0,13,1.8261190313511E-14,1.0129652102731E-06,-1.4103049815281E-11,-1.3577819940717E-15,0,3.7E-11,1,0.000181,5.9575405945997E-17,27374.711343754,4.6151334812493E+017
140,0,0,14,1.9627241409876E-14,1.090882686622E-06,-1.4103063219142E-11,-1.3660510963651E-15,0,3.7E-11,1,0.000181,6.548642288748E-17,29480.385103355,6.8940369783942E+017
150,0,0,15,2.1006333573217E-14,1.1688002652046E-06,-1.410308172346E-11,-1.3790921633407E-15,0,3.7E-11,1,0.000181,7.1955137676823E-17,31586.059678732,1.0016904673701E+018
160,0,0,16,2.2403518180816E-14,1.2467179755899E-06,-1.410310557973E-11,-1.397184607599E-15,0,3.7E-11,1,0.000181,7.9031209940967E-17,33691.735114766,1.420750878513E+018
170,0,0,17,2.38241106446E-14,1.3246358486373E-06,-1.4103135021584E-11,-1.4205924637837E-15,0,3.7E-11,1,0.000181,8.6768429233294E-17,35797.411451801,1.9728667755237E+018
180,0,0,18,2.5273677957945E-14,1.4025539164136E-06,-1.4103170267511E-11,-1.4495673133454E-15,0,3.7E-11,1,0.000181,9.5225030912856E-17,37903.088725236,2.6885978994365E+018
190,0,0,19,2.6758029165362E-14,1.4804722121238E-06,-1.4103211523552E-11,-1.4843512074171E-15,0,3.7E-11,1,0.000181,1.0446403369486E-16,40008.766965096,3.6031649968197E+018
200,0,0,20,2.8283208725989E-14,1.5583907700573E-06,-1.4103258985959E-11,-1.5251795606268E-15,0,3.7E-11,1,0.000181,1.1455360014482E-16,42114.446195557,4.7568424194616E+018
210,0,0,21,2.9855492719067E-14,1.6363096255478E-06,-1.4103312843778E-11,-1.5722839930777E-15,0,3.7E-11,1,0.000181,1.2556742144569E-16,44220.126434438,6.195359902056E+018
220,0,0,22,3.1481387820942E-14,1.7142288149475E-06,-1.4103373281346E-11,-1.6258951018754E-15,0,3.7E-11,1,0.000181,1.3758512782548E-16,46325.80769265,7.9703132312559E+018
230,0,0,23,3.3167632968377E-14,1.7921483756142E-06,-1.4103440480674E-11,-1.686245147435E-15,0,3.7E-11,1,0.000181,1.5069272609177E-16,48431.489973601,1.0139583542266E+019
240,0,0,24,3.4921203611717E-14,1.870068345911E-06,-1.4103514623726E-11,-1.7535706433401E-15,0,3.7E-11,1,0.000181,1.649830657795E-16,50537.173272553,1.2767764999048E+019
250,0,0,25,3.6749318453454E-14,1.947988765218E-06,-1.4103595894555E-11,-1.828114841737E-15,0,3.7E-11,1,0.000181,1.8055633547898E-16,52642.857575929,1.5926600631675E+019
260,0,0,26,3.8659448562569E-14,2.0259096739545E-06,-1.4103684481317E-11,-1.9101301091147E-15,0,3.7E-11,1,0.000181,1.9752059097229E-16,54748.542860565,1.9695426119801E+019
270,0,0,27,4.0659328752428E-14,2.1038311136127E-06,-1.4103780578135E-11,-1.9998801898591E-15,0,3.7E-11,1,0.000181,2.1599231686761E-16,56854.2290929,2.4161621324872E+019
280,0,0,28,4.2756971109599E-14,2.1817531267997E-06,-1.4103884386836E-11,-2.0976423571709E-15,0,3.7E-11,1,0.000181,2.360970234831E-16,58959.916228107,2.9421069385848E+019
290,0,0,29,4.4960680562418E-14,2.2596757572888E-06,-1.4103996118532E-11,-2.2037094528193E-15,0,3.7E-11,1,0.000181,2.5796988079293E-16,61065.604209155,3.5578623204061E+019
300,0,0,30,4.7279072381198E-14,2.3375990500793E-06,-1.4104115995071E-11,-2.3183918187793E-15,0,3.7E-11,1,0.000181,2.8175639131042E-16,63171.2929658,4.2748579152537E+019
310,0,0,31,4.9721091506286E-14,2.4155230514624E-06,-1.4104244250348E-11,-2.4420191250879E-15,0,3.7E-11,1,0.000181,3.0761310384307E-16,65276.982413497,5.1055157853766E+019
