x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,-2.9614586554985e-05,-7.477021877133e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,1,-nan
1,0,0,1,7.477021877133e-05,0.16361650034078,-2.9614586554985e-05,-7.477021877133e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-6742665702.5009,-nan
2,0,0,2,0.00010143579209912,0.071274528503426,1.6713896902561e-05,-2.6665573327787e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-13220113847.991,-nan
3,0,0,3,0.00014144369523789,0.06233107036916,1.6187659223021e-06,-4.0007903138776e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-19435832686.438,-nan
4,0,0,4,0.00017881149163059,0.046927861485749,2.7879808078975e-06,-3.7367796392694e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-25431917082.524,-nan
5,0,0,5,0.00021641714078927,0.03950277171852,1.3439412478683e-06,-3.760564915868e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-31247892953.295,-nan
6,0,0,6,0.00025329557884945,0.033640322971053,1.0611032232916e-06,-3.6878438060182e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-36913047691.756,-nan
7,0,0,7,0.00028961816297729,0.029487479990702,7.516645794435e-07,-3.6322584127838e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-42448996431.084,-nan
8,0,0,8,0.00032535164842944,0.026254243352603,5.8521583149595e-07,-3.5733485452156e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-47872126382.353,-nan
9,0,0,9,0.00036053864821385,0.023704310650942,4.6153781900069e-07,-3.5186999784405e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-53195187096.614,-nan
10,0,0,10,0.00039520975859913,0.021630544511228,3.7535167128825e-07,-3.4671110385282e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-58428345534.209,-nan
11,0,0,11,0.00042939869108637,0.019912895190086,3.108945271267e-07,-3.4188932487243e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-63579880104.072,-nan
12,0,0,12,0.00046313584839471,0.018465418808545,2.619932250588e-07,-3.3737157308342e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-68656653365.741,-nan
13,0,0,13,0.00049644914620077,0.017228615522407,2.2386139479102e-07,-3.3313297806054e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-73664441808.453,-nan
14,0,0,14,0.00052936372070264,0.016159071378623,1.9358749002485e-07,-3.2914574501871e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-78608172134.255,-nan
15,0,0,15,0.00056190221337153,0.015224623416525,1.6913508113973e-07,-3.2538492668888e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-83492094450.222,-nan
16,0,0,16,0.0005940850076379,0.014400871519498,1.4909909336202e-07,-3.2182794266371e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-88319911884.854,-nan
17,0,0,17,0.00062593049206675,0.013668976664587,1.3247296873882e-07,-3.1845484428854e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-93094879392.334,-nan
18,0,0,18,0.00065745530728213,0.013014192202132,1.185159877044e-07,-3.1524815215377e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-97819880318.582,-nan
19,0,0,19,0.00068867453410325,0.012424675574793,1.0670250954829e-07,-3.1219226821117e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-102497486609.56,-nan
20,0,0,20,0.0007196019804983,0.011891298354889,9.6541276802667e-08,-3.0927446395056e-05,0,3.7e-11,1,0.000181,0.0314004013584,2.6267999999999e-08,-107130006793.5,-nan
21,0,0,21,0.00075025914610492,0.011456493518907,7.8699675312762e-08,-3.0657165606622e-05,0,3.7e-11,1,0.000181,0.031539526854719,2.6029438799999e-08,-111719504371.81,-nan
22,0,0,22,0.00078064702718621,0.011059366889238,7.1879919970081e-08,-3.0387881081282e-05,0,3.7e-11,1,0.000181,0.031678791615799,2.5790638799999e-08,-116267773895.66,-nan
23,0,0,23,0.00081077567073045,0.010695448131134,6.5869295216882e-08,-3.012864354424e-05,0,3.7e-11,1,0.000181,0.031818056376879,2.5551838799999e-08,-120776436407.15,-nan
24,0,0,24,0.00084065430899881,0.010360645381758,6.0599297637008e-08,-2.9878638268364e-05,0,3.7e-11,1,0.000181,0.031957321137959,2.5313038799999e-08,-125246981063.87,-nan
25,0,0,25,0.00087029153345419,0.010051595941255,5.5937948730929e-08,-2.9637224455375e-05,0,3.7e-11,1,0.000181,0.032096585899039,2.5074238799999e-08,-129680781631.9,-nan
26,0,0,26,0.00089969534275788,0.0097654169044815,5.1798405656078e-08,-2.9403809303689e-05,0,3.7e-11,1,0.000181,0.032235850660119,2.4835438799999e-08,-134079110392.44,-nan
27,0,0,27,0.00092887321145073,0.0094996479701303,4.8104177117579e-08,-2.9177868692854e-05,0,3.7e-11,1,0.000181,0.032375115421199,2.4596638799999e-08,-138443149942.98,-nan
28,0,0,28,0.00095783214267394,0.0092521697448132,4.4793558782388e-08,-2.8958931223208e-05,0,3.7e-11,1,0.000181,0.032514380182279,2.4357838799999e-08,-142774003277.61,-nan
29,0,0,29,0.00098657871613593,0.0090211482958025,4.1814882270938e-08,-2.8746573461997e-05,0,3.7e-11,1,0.000181,0.032653644943359,2.4119038799999e-08,-147072702448.02,-nan
30,0,0,30,0.0010151191296927,0.0088049880195238,3.9125010006443e-08,-2.8540413556768e-05,0,3.7e-11,1,0.000181,0.032792909704439,2.3880238799999e-08,-151340216046.17,-nan
31,0,0,31,0.001043459236075,0.0086022941427301,3.668759169966e-08,-2.8340106382275e-05,0,3.7e-11,1,0.000181,0.032932174465519,2.3641438799999e-08,-155577455701.83,-nan
32,0,0,32,0.0010716045752838,0.0084118419430096,3.4471848149411e-08,-2.8145339208776e-05,0,3.7e-11,1,0.000181,0.033071439226599,2.3402638799999e-08,-159785281751.84,-nan
33,0,0,33,0.0010995604032983,0.0082325515237511,3.2451565885781e-08,-2.7955828014499e-05,0,3.7e-11,1,0.000181,0.033210703987679,2.3163838799999e-08,-163964508208.52,-nan
