time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.9558421194218e-08,9.95683670795e-08,4.0193693689433e-08,1,4.0197709039031e-08,-1.265202141811e-22,-1.2653285354923e-22,1.2652007317271e-22,1.2653271252675e-22,0.0065246606913842,0.0065253125049221
2.2,2.1899237581699e-07,2.1902352118457e-07,8.8413986662406e-08,1,8.8426560850618e-08,-2.78298233839e-22,-2.7833781377851e-22,2.7829809285495e-22,2.7833767276347e-22,0.014351884341542,0.014353925484352
3.64,3.6228677331075e-07,3.62360620122e-07,1.4626702396286e-07,1,1.4629683808459e-07,-4.6039735433445e-22,-4.604911996919e-22,4.6039721338421e-22,4.6049105869039e-22,0.023742825975693,0.023747665600315
5.368,5.3419232860148e-07,5.3434392997106e-07,2.1566982176218e-07,1,2.1573102780491e-07,-6.7885327249024e-22,-6.7904592870528e-22,6.7885313158727e-22,6.7904578772672e-22,0.035008828447227,0.035018763794584
7.4416,7.4039562161929e-07,7.4067939688046e-07,2.9891620289431e-07,1,2.9903077103446e-07,-9.4088942583848e-22,-9.4125004807503e-22,9.4088928500183e-22,9.4124990713361e-22,0.048522567458442,0.048541164953958
9.92992,9.8769517524395e-07,9.8819379868203e-07,3.9874699661786e-07,1,3.9894830277322e-07,-1.2551394127966e-21,-1.2557730600606e-21,1.2551392720532e-21,1.2557729191774e-21,0.064729591004787,0.064762268790426
12.915904,1.2842051397455e-06,1.2850426316333e-06,5.184306825854e-07,1,5.1876879097995e-07,-1.6319034373566e-21,-1.6329677044965e-21,1.6319032967442e-21,1.6329675637024e-21,0.084161668038362,0.084216553906723
16.4990848,1.6395863966502e-06,1.6409471716553e-06,6.6185387693677e-07,1,6.6240322424751e-07,-2.0834377457745e-21,-2.085166960677e-21,2.0834376053463e-21,2.0851668200168e-21,0.10745193409087,0.1075411138416
20.79890176,2.0653009538651e-06,2.0674573946035e-06,8.3361909137593e-07,1,8.344896047859e-07,-2.6242704460816e-21,-2.6270106886011e-21,2.6242703058654e-21,2.6270105480926e-21,0.1353515633125,0.13549288781273
25.958682112,2.5748780175698e-06,2.5782302550948e-06,1.0391435454326e-06,1,1.0404966716661e-06,-3.2715266344832e-21,-3.2757862417678e-21,3.2715264945838e-21,3.275786101504e-21,0.16874720575945,0.16896689799789
32.1504185344,3.1841666799377e-06,3.1892998049751e-06,1.2847463682333e-06,1,1.286818102696e-06,-4.0452271242489e-21,-4.0517492908479e-21,4.0452269849159e-21,4.051749151064e-21,0.2086775475364,0.20901395201885
39.58050224128,3.9115269175993e-06,3.9192929618713e-06,1.5777005430986e-06,1,1.580834380547e-06,-4.9684930896616e-21,-4.9783598262594e-21,4.9684929513478e-21,4.9783596873915e-21,0.25634582807179,0.2568547835492
48.496602689536,4.7778718914875e-06,4.789506760974e-06,1.9262079728299e-06,1,1.930901804038e-06,-6.0675361331222e-21,-6.082316392555e-21,6.0675359964849e-21,6.0823162552409e-21,0.31312261228053,0.31388511508719
59.195923227443,5.8064128057196e-06,5.8237020363732e-06,2.3392280197995e-06,1,2.3462003985065e-06,-7.3712299737954e-21,-7.3931893049679e-21,7.3712298396753e-21,7.393189170026e-21,0.38052906963564,0.38166213665575
72.035107872932,7.0218649011985e-06,7.0473766254721e-06,2.8260492897553e-06,1,2.8363321431501e-06,-8.9099369854417e-21,-8.9423315508382e-21,8.9099368548593e-21,8.9423314192638e-21,0.46018493816494,0.46185687452694
87.442129447518,8.4487469701628e-06,8.4861554687012e-06,3.3954427040331e-06,1,3.4105092422679e-06,-1.0713100402541e-20,-1.0760584025876e-20,1.0713100276713e-20,1.0760583898858e-20,0.55369708143659,0.5561486847968
105.93055533702,1.0108264885526e-05,1.0162792477476e-05,4.0541844777761e-06,1,4.0761222320017e-06,-1.2804942902399e-20,-1.2874120464226e-20,1.2804942782757e-20,1.2874120343167e-20,0.66245524753784,0.66602876780386
128.11666640443,1.2013181458321e-05,1.2092187916262e-05,4.8047310650051e-06,1,4.8364695750659e-06,-1.519754148415e-20,-1.5297702269426e-20,1.5197541372342e-20,1.5297702155943e-20,0.7872958600525,0.79247362728014
154.73999968531,1.4160210661154e-05,1.4273953649756e-05,5.641951666034e-06,1,5.6875505992607e-06,-1.7880822466005e-20,-1.8024877553854e-20,1.7880822363846e-20,1.8024877449733e-20,0.92800356588936,0.93545782639043
186.68799962237,1.6520143383063e-05,1.6682714656192e-05,6.5492137962105e-06,1,6.6142080420932e-06,-2.0810054226718e-20,-2.1015675432277e-20,2.0810054136067e-20,2.1015675339356e-20,1.0826641167524,1.0933183877082
225.02559954685,1.9027484213948e-05,1.9257888804842e-05,7.4948855711728e-06,1,7.5866678069371e-06,-2.3893633265865e-20,-2.4184541716173e-20,2.3893633188422e-20,2.4184541636135e-20,1.2469852054453,1.2620850007141
271.03071945622,2.1573886140992e-05,2.1897176138223e-05,8.4313267127541e-06,1,8.5595273592785e-06,-2.6987184772285e-20,-2.7394468833561e-20,2.6987184709311e-20,2.7394468767664e-20,1.4138662021361,1.4350533353946
326.23686334746,2.4012008968148e-05,2.4460326082624e-05,9.2989840503619e-06,1,9.4757925957096e-06,-2.9902422127908e-20,-3.0465702158375e-20,2.9902422079919e-20,3.0465702107151e-20,1.5736510197366,1.6030319301508
392.48423601695,2.6175838720172e-05,2.6789198873166e-05,1.0037068465346e-05,1,1.0277444674759e-05,-3.24370885884e-20,-3.3205339814203e-20,3.2437088554908e-20,3.3205339777197e-20,1.7154597663652,1.7556569373518
471.98108322034,2.7917076166659e-05,2.8743792073978e-05,1.0598830298215e-05,1,1.0920592576179e-05,-3.4422650777826e-20,-3.5454598100983e-20,3.4422650757217e-20,3.5454598076628e-20,1.8295735036581,1.8837531573602
567.37729986441,2.9146076281208e-05,3.024287782476e-05,1.0965288086031e-05,1,1.1389134850039e-05,-3.5772493171999e-20,-3.7136707053329e-20,3.5772493161646e-20,3.7136707039062e-20,1.9101172551653,1.9819972411235
681.8527598373,2.9857845069196e-05,3.1289968145397e-05,1.1150082676427e-05,1,1.1699669850397e-05,-3.6506238280583e-20,-3.8281303572682e-20,3.6506238277284e-20,3.8281303565364e-20,1.9567637344548,2.0506193523767
