time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,2.3457898369781e-13,3.7869237593285e-11,-5.0951841562413e-14,-2.1740878311537e-16,5.0951915989943e-14,2.174027000591e-16,1.1728949184891e-08,1.8934618796643e-06,1,0.00018099999999999
186.68799962237,1.6864327818759e-12,3.932173868832e-11,-1.3842302253302e-13,-1.1222416628343e-15,1.3842302688037e-13,1.1222355327938e-15,8.4321639093793e-08,1.966086934416e-06,1,0.00018099999999999
1181.8815689988,1.0669642175261e-11,4.831514922775e-11,-3.4992308243204e-13,-3.8436513759469e-15,3.4992308270978e-13,3.8436500504657e-15,5.3348210876305e-07,2.4157574613875e-06,1,0.00018099999999999
7343.8578398454,6.6194703371055e-11,1.0399802901057e-10,-8.7391234451822e-13,-1.0759023595627e-14,8.7391234453581e-13,1.075903612277e-14,3.3097351685527e-06,5.1999014505284e-06,1,0.00018099999999999
45497.190750011,4.084106198791e-10,4.4864925826674e-10,-2.1764716270984e-12,-2.8218739821108e-14,2.1764716270986e-12,2.8218755630371e-14,2.0420530993955e-05,2.2432462913337e-05,1,0.00018099999999999
281732.57176583,2.4827328137647e-09,2.5604755878086e-09,-5.3845888861412e-12,-7.1797802001632e-14,5.3845888861387e-12,7.1797803644236e-14,0.00012413664068823,0.00012802377939043,1,0.00018099999999999
1744439.784661,1.1513071276824e-08,1.2118853850626e-08,-1.1066131077258e-11,-1.796861473911e-13,1.1066131077253e-11,1.7968614750485e-13,0.00057565356384121,0.00060594269253128,1,0.00018099999999999
10801137.310052,1.4286219357553e-08,1.8329683436887e-08,-7.9657512834454e-12,-4.2802823149064e-13,7.9657512834425e-12,4.2802823149709e-13,0.00071431096787763,0.00091648417184437,1,0.00018099999999999
66877821.244672,1.2239804385835e-08,2.7150701968333e-08,-4.1938114159789e-12,-8.2772835064125e-13,4.1938114159787e-12,8.277283506416e-13,0.00061199021929176,0.0013575350984166,1,0.00018099999999999
414089867.61007,7.5480871047473e-09,5.1066325805952e-08,-2.5112634606329e-12,-1.152729505817e-12,2.5112634606263e-12,1.1527295058189e-12,0.00037740435523737,0.0025533162902976,1,0.00018099999999999
1876642046.7929,3.599540240051e-09,1.0042459711822e-07,-1.9547472817194e-12,-1.3488752523771e-12,1.954747281769e-12,1.3488752523545e-12,0.00017997701200255,0.0050212298559109,1,0.00018099999999999
5255655605.1483,2.1006070316379e-09,1.6143236995161e-07,-1.7765399587335e-12,-1.4477712272277e-12,1.7765399587277e-12,1.4477712272311e-12,0.0001050303515819,0.0080716184975805,1,0.00018099999999999
11470634884.79,1.406487232986e-09,2.2824203313792e-07,-1.7021575824177e-12,-1.4998765051533e-12,1.7021575824122e-12,1.4998765051576e-12,7.03243616493e-05,0.011412101656896,1,0.00018099999999999
21607573762.127,1.0221765105101e-09,2.9905861237991e-07,-1.664397894097e-12,-1.5298214160482e-12,1.6643978940872e-12,1.5298214160561e-12,5.1108825525505e-05,0.014952930618996,1,0.00018099999999999
