x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,0,-2.7159399293387e-12,-1.1682553676067e-11,1.8576209970295e-19,-9.6677171480626e-16
1,16,0,1,1.1762335681865e-08,1.131823460334e-11,-1.9907283791718e-12,-1.0955881950458e-11,1.3493649619627e-18,-6.7591827079293e-15
2,16,0,2,1.9297847404825e-08,2.1698774353624e-11,-1.2476644575764e-12,-1.0041600356074e-11,3.1400623244279e-18,-1.4420059403264e-14
3,16,0,3,2.3844610858668e-08,3.1203814277859e-11,-7.3232297746292e-13,-9.189284592053e-12,5.1793503604679e-18,-2.1944802519466e-14
4,16,0,4,2.6408712679604e-08,3.9894600612109e-11,-4.0085734789458e-13,-8.3976336919078e-12,7.3577834117527e-18,-2.942248539934e-14
5,16,0,5,2.7755720685845e-08,4.7835359306171e-11,-2.2391053193918e-13,-7.7518760212709e-12,1.8472779766519e-17,-7.1321018039675e-14
6,16,0,6,2.8413980445902e-08,5.5096236489289e-11,-5.9287136909255e-14,-6.5863591269274e-12,5.1030969647969e-17,-1.8846415748257e-13
7,16,0,7,2.8710397011221e-08,6.1695361868896e-11,-5.9287136909255e-14,-6.5863591269274e-12,5.1030969647969e-17,-1.8846415748257e-13
8,16,0,8,2.8829641782502e-08,6.7702765609161e-11,-2.3852468486551e-14,-5.9953636994809e-12,5.8369045489568e-17,-2.1327045094603e-13
9,16,0,9,2.8870804565948e-08,7.3167268382767e-11,-8.2357929785265e-15,-5.4532150264336e-12,6.5119565054699e-17,-2.3659823890259e-13
10,16,0,10,2.888109859724e-08,7.8134627678321e-11,-2.0617934680142e-15,-4.9568322840515e-12,7.1343063962927e-17,-2.5841299757688e-13
11,16,0,11,2.8880442786344e-08,8.2647514437274e-11,1.2840344343128e-16,-4.5031140882612e-12,7.7089009357876e-17,-2.7871267977132e-13
12,16,0,12,2.8876433311961e-08,8.6745544142203e-11,7.9935005169949e-16,-4.0889931179581e-12,8.239257004913e-17,-2.9752193743459e-13
13,16,0,13,2.8871706154062e-08,9.0465352552688e-11,9.4308888278277e-16,-3.7114806671267e-12,8.7280092016014e-17,-3.1488626776423e-13
14,16,0,14,2.8867089574077e-08,9.3840706138778e-11,9.2116435567204e-16,-3.367701067913e-12,9.1774430362541e-17,-3.3086652929904e-13
15,16,0,15,2.8862807860939e-08,9.6902637658898e-11,8.5437080407311e-16,-3.0549164659197e-12,9.5897895229383e-17,-3.4553410167633e-13
16,16,0,16,2.8858898779073e-08,9.9679598331257e-11,7.800128450461e-16,-2.7705430120992e-12,9.9673246895836e-17,-3.5896681613669e-13
