x,y,z,id,cv,ci,jvx,jix,jvy,jiy
0,16,0,0,3.7e-11,0,-8.5656189184478e-12,-1.1283093346007e-11,-4.1597180480719e-16,-9.0262363994284e-16
1,16,0,1,4.0870290682308e-08,1.0918164969575e-11,-7.7721602522225e-12,-1.0555147486999e-11,-2.9046899221841e-15,-6.3095358804667e-15
2,16,0,2,7.6627305854418e-08,2.0895848079921e-11,-6.7890655475164e-12,-9.6374297042778e-12,-6.1698399591585e-15,-1.3452462598858e-14
3,16,0,3,1.0773828359342e-07,2.9994270735953e-11,-5.8922109387246e-12,-8.7813621555265e-12,-9.3214935239592e-15,-2.0452567790105e-14
4,16,0,4,1.3463241168387e-07,3.8275219595743e-11,-5.0807662037268e-12,-7.9870231357034e-12,-1.2310164838923e-14,-2.7244931075322e-14
5,16,0,5,1.5773017255374e-07,4.5799855031139e-11,-4.3524772035022e-12,-7.2533919500366e-12,-1.5096571087013e-14,-3.3775115865417e-14
6,16,0,6,1.774370989709e-07,5.2627760876939e-11,-3.7039442815936e-12,-6.5785845990112e-12,-1.7652484786559e-14,-4.0000172009624e-14
7,16,0,7,1.9413887501034e-07,5.8816217904366e-11,-3.1308851019451e-12,-5.9600698419389e-12,-1.9960704708515e-14,-4.5888799928776e-14
8,16,0,8,2.08197686983e-07,6.4419678449212e-11,-2.6283765504002e-12,-5.3948610688736e-12,-2.2014247917334e-14,-5.1420759252167e-14
9,16,0,9,2.1994971007762e-07,6.948941594209e-11,-2.1910729145438e-12,-4.8796808389645e-12,-2.3814981605334e-14,-5.6585660674927e-14
10,16,0,10,2.2970358568624e-07,7.407332078889e-11,-1.8133892005008e-12,-4.4110962451863e-12,-2.5371959230188e-14,-6.1381255766126e-14
11,16,0,11,2.3773973578579e-07,7.8215812624114e-11,-1.4896716442814e-12,-3.9856238242191e-12,-2.6699157187016e-14,-6.5811246484363e-14
12,16,0,12,2.4431011697857e-07,8.1957838306753e-11,-1.2142087615955e-12,-3.5998041360715e-12,-2.7822747997138e-14,-6.9883534124768e-14
13,16,0,13,2.4964039280821e-07,8.5336952072692e-11,-9.8205810843278e-13,-3.2503002924448e-12,-2.8760474687339e-14,-7.3633851211928e-14
14,16,0,14,2.5394822788358e-07,8.8397400004457e-11,-7.2359437584322e-13,-2.8234859173687e-12,-5.9586327385023e-14,-1.567407952624e-13
15,16,0,15,2.5737115419489e-07,9.115204949146e-11,-6.449700131141e-13,-2.6827311357355e-12,-6.0192462953973e-14,-1.5982271616395e-13
16,16,0,16,2.6007845117779e-07,9.3638747221534e-11,-5.0885646425123e-13,-2.4216635392902e-12,-6.1211124816535e-14,-1.6553762570247e-13
17,16,0,17,2.6219901918833e-07,9.5883251844151e-11,-3.9751291147889e-13,-2.1857436332403e-12,-6.203199086295e-14,-1.707938392452e-13
18,16,0,18,2.63842678123e-07,9.7909015595106e-11,-3.0721278050703e-13,-1.9726944924596e-12,-6.2673037470541e-14,-1.7557403615191e-13
19,16,0,19,2.6510207077384e-07,9.9737303053572e-11,-2.3462724060804e-13,-1.7803811569937e-12,-6.3169173817884e-14,-1.7992195335031e-13
20,16,0,20,2.6605461860737e-07,1.0138735175142e-10,-1.7680557593085e-13,-1.6068081072826e-12,-6.3541787103438e-14,-1.8385570619492e-13
21,16,0,21,2.6676434849372e-07,1.0287650541212e-10,-1.3115831781922e-13,-1.450113528224e-12,-6.381510816852e-14,-1.8741168023067e-13
22,16,0,22,2.6728374714188e-07,1.0422042517789e-10,-9.5470883103225e-14,-1.3086764653651e-12,-6.40199013335e-14,-1.9065487272947e-13
23,16,0,23,2.6765557678607e-07,1.0543334406753e-10,-6.7890230955349e-14,-1.1811409882892e-12,-6.4173118478924e-14,-1.9361718272669e-13
24,16,0,24,2.6791431347589e-07,1.0652815175186e-10,-4.6819756800345e-14,-1.0661572055105e-12,-6.4270763831343e-14,-1.9627393447273e-13
25,16,0,25,2.6808732185485e-07,1.075163913115e-10,-3.0892210125848e-14,-9.6237701224809e-13,-6.4325334170572e-14,-1.9865424466341e-13
26,16,0,26,2.6819613093387e-07,1.0840841920206e-10,-1.9007382501342e-14,-8.6867545313058e-13,-6.435489915673e-14,-2.0080985058572e-13
27,16,0,27,2.6825758636133e-07,1.0921359097455e-10,-1.0280533662882e-14,-7.8409080517333e-13,-6.4366627443916e-14,-2.0276348028171e-13
28,16,0,28,2.6828473982676e-07,1.0994036419624e-10,-3.9927944390986e-15,-7.0774501830282e-13,-6.436486890113e-14,-2.045310052322e-13
29,16,0,29,2.6828758749902e-07,1.1059637655897e-10,4.3266067533336e-16,-6.3883754702389e-13,-6.4353517285199e-14,-2.0612874162905e-13
30,16,0,30,2.6827369743613e-07,1.1118852182719e-10,3.4526171369139e-15,-5.7664325788201e-13,-6.4335732421435e-14,-2.0757240687172e-13
31,16,0,31,2.6824873063762e-07,1.1172302089664e-10,5.4247874526437e-15,-5.2050632234391e-13,-6.4313933215788e-14,-2.0887658473918e-13
32,16,0,32,2.6821686610007e-07,1.1220548741312e-10,6.6263522524643e-15,-4.6983664358334e-13,-6.4289901677913e-14,-2.1005449965431e-13
33,16,0,33,2.6818114294504e-07,1.1264098886055e-10,7.2699787136041e-15,-4.2410113170068e-13,-6.4264948579217e-14,-2.111182814039e-13
34,16,0,34,2.6814373229499e-07,1.1303409750276e-10,7.5171195159611e-15,-3.828180128662e-13,-6.4239988643734e-14,-2.1207891819167e-13
35,16,0,35,2.681061514608e-07,1.1338893977894e-10,7.489046596646e-15,-3.4555317107536e-13,-6.4215631806484e-14,-2.1294635276364e-13
36,16,0,36,2.680694303941e-07,1.1370923993279e-10,7.2759143502988e-15,-3.1191498905542e-13,-6.4192286447511e-14,-2.137296154721e-13
37,16,0,37,2.6803423957649e-07,1.1399835953979e-10,6.9440163843879e-15,-2.8155038788882e-13,-6.4170196244501e-14,-2.1443696857256e-13
38,16,0,38,2.6800098737809e-07,1.1425933371139e-10,6.5415479662507e-15,-2.5414170272569e-13,-6.4149505924393e-14,-2.1507616476094e-13
39,16,0,39,2.6796989411249e-07,1.1449490543829e-10,6.1029154675339e-15,-2.2940520749883e-13,-6.4130402999478e-14,-2.1565505258465e-13
40,16,0,40,2.6794105260391e-07,1.1470756141059e-10,5.6509070326344e-15,-2.0709355069608e-13,-6.411354288868e-14,-2.1618298114516e-13
41,16,0,41,2.6791449088418e-07,1.1489957382654e-10,5.1950468709834e-15,-1.8700404811075e-13,-6.4100305471338e-14,-2.1667044514131e-13
42,16,0,42,2.678902151877e-07,1.1507302083748e-10,4.736856212366e-15,-1.689489220631e-13,-6.4086284996804e-14,-2.1710502133364e-13
43,16,0,43,2.6786812772008e-07,1.1522971077023e-10,4.3062493206608e-15,-1.5262233813779e-13,-6.4061232222181e-14,-2.1745374593106e-13
44,16,0,44,2.67847966381e-07,1.1537114549678e-10,3.9386682687501e-15,-1.3771568648041e-13,-6.4036516311305e-14,-2.1776148757564e-13
45,16,0,45,2.6782950961965e-07,1.1549870941054e-10,3.607281001427e-15,-1.2419067085617e-13,-6.4025459011158e-14,-2.1808041538462e-13
46,16,0,46,2.6781267387198e-07,1.156137747805e-10,3.2856266217338e-15,-1.1203606153748e-13,-6.4018501356602e-14,-2.1838020410938e-13
47,16,0,47,2.6779738145113e-07,1.1571760783342e-10,2.9818744980349e-15,-1.0110972210517e-13,-6.4010176224011e-14,-2.186427433895e-13
48,16,0,48,2.6778351534616e-07,1.1581132605265e-10,2.703060016855e-15,-9.126398610204e-14,-6.4001802045749e-14,-2.1887497964979e-13
49,16,0,49,2.677709499525e-07,1.1589592205945e-10,2.449264296864e-15,-8.2381886634771e-14,-6.3994102292357e-14,-2.1908292762986e-13
50,16,0,50,2.6775956710888e-07,1.1597228602289e-10,2.2185916522466e-15,-7.4365654512219e-14,-6.3987165368414e-14,-2.1927009015937e-13
51,16,0,51,2.6774925885953e-07,1.1604121957614e-10,2.0089852852819e-15,-6.7129758187843e-14,-6.398092590228e-14,-2.194388712315e-13
52,16,0,52,2.6773992682717e-07,1.1610344576437e-10,1.8185827388218e-15,-6.0597894216925e-14,-6.3975303770657e-14,-2.1959118396583e-13
53,16,0,53,2.6773148120827e-07,1.1615961713008e-10,1.6457190842646e-15,-5.470147904099e-14,-6.397022977975e-14,-2.1972866924002e-13
54,16,0,54,2.6772383994957e-07,1.1621032271176e-10,1.48888276683e-15,-4.9378692968786e-14,-6.396564619933e-14,-2.1985277930654e-13
55,16,0,55,2.6771692810307e-07,1.1625609426125e-10,1.3466835483294e-15,-4.4573753719388e-14,-6.3961503843202e-14,-2.199648155729e-13
56,16,0,56,2.6771067728569e-07,1.1629741182362e-10,1.2178351170593e-15,-4.0236307548709e-14,-6.3957759761441e-14,-2.2006595001862e-13
57,16,0,57,2.6770502519299e-07,1.1633470876526e-10,1.1011462539175e-15,-3.6320896001971e-14,-6.3954375793536e-14,-2.2015724021875e-13
58,16,0,58,2.676999151428e-07,1.1636837631232e-10,9.9551560254346e-16,-3.2786480563687e-14,-6.3951317621064e-14,-2.2023964153942e-13
59,16,0,59,2.6769529564257e-07,1.1639876765103e-10,8.9992687148696e-16,-2.9596016883986e-14,-6.3948553977906e-14,-2.2031401801993e-13
60,16,0,60,2.6769111999104e-07,1.164262016386e-10,8.134412350229e-16,-2.6716076527713e-14,-6.3946056333666e-14,-2.2038115481136e-13
