x,y,z,id,cv,ci,jvx,jix,jvy,jiy
128,0,0,0,3.7e-11,0,-3.0584191519531e-20,3.0224822335983e-20,-5.7306400902215e-12,-1.5343396698737e-11
128,1,0,1,2.6726306749882e-08,1.4968534204435e-11,-2.1365013056164e-19,2.1198767765157e-19,-4.9529987720786e-12,-1.4593769950728e-11
128,2,0,2,4.8548168911126e-08,2.8938794730281e-11,-4.5453001522886e-19,4.5719780444837e-19,-4.0269896770499e-12,-1.3596600389161e-11
128,3,0,3,6.6131270130339e-08,4.191448199196e-11,-6.8867131207885e-19,7.0681487974579e-19,-3.2257422495288e-12,-1.2603763930499e-11
128,4,0,4,8.008457358163e-08,5.3900650172287e-11,-9.1283024425087e-19,9.5642042298226e-19,-2.5441337970327e-12,-1.1616325966831e-11
128,5,0,5,9.0982838915031e-08,6.4903022897139e-11,-1.1215725157001e-18,1.1901323596016e-18,-1.9743705291982e-12,-1.0634742054269e-11
128,6,0,6,9.9355272293677e-08,7.4927494248664e-11,-1.3007742960617e-18,1.3779665911644e-18,-1.5066354945233e-12,-9.659031220382e-12
128,7,0,7,1.0567755284363e-07,8.3979782869816e-11,-1.4576427028101e-18,1.4838073361456e-18,-1.1297789208668e-12,-8.688916992026e-12
128,8,0,8,1.103670630362e-07,9.2065207562175e-11,-1.5918385442487e-18,1.4790666929692e-18,-8.3180995103838e-13,-7.7239373339055e-12
128,9,0,9,1.1378073763314e-07,9.9188555160876e-11,-1.7029041618585e-18,1.3516525153883e-18,-6.011996767892e-13,-6.7635276009274e-12
128,10,0,10,1.1622056404993e-07,1.0535401520871e-10,-1.6755122346925e-18,4.9528002693405e-19,-4.4574886498431e-13,-5.9264624328109e-12
128,11,0,11,1.179254086871e-07,1.1056515145449e-10,-1.7491446612283e-18,1.5187973733246e-19,-3.094462872467e-13,-4.9729533990352e-12
128,12,0,12,1.1908628945887e-07,1.1482492397708e-10,-1.8031832688418e-18,-2.2701484973556e-19,-2.0897241997336e-13,-4.022254684027e-12
128,13,0,13,1.1985283097555e-07,1.1813570824441e-10,-1.6311396127089e-18,-2.6108813330457e-18,-9.5689314337981e-14,-2.363588243479e-12
128,14,0,14,1.2033127760692e-07,1.2049929674763e-10,-1.6311396127089e-18,-2.6108813330457e-18,-9.5689314337981e-14,-2.363588243479e-12
128,15,0,15,1.205902485958e-07,1.2191694519726e-10,-1.6479578621582e-18,-3.0600694345316e-18,-5.1794192893305e-14,-1.4176482601752e-12
128,16,0,16,1.2067198230674e-07,1.2238941060588e-10,-1.6528195778273e-18,-3.3777009122459e-18,-1.6346742207331e-14,-4.7246528044511e-13
128,17,0,17,1.2059026735432e-07,1.2191694352463e-10,-1.6477015658703e-18,-3.5987425421442e-18,1.6342985386264e-14,4.7246717410758e-13
128,18,0,18,1.2033131444445e-07,1.2049929333727e-10,-1.6322348507942e-18,-3.7599356578586e-18,5.1790571604617e-14,1.4176502557029e-12
128,19,0,19,1.1985288457651e-07,1.1813570374805e-10,-1.6058982168309e-18,-3.8767126708095e-18,9.5685957619823e-14,2.3635896376584e-12
128,20,0,20,1.1908635784601e-07,1.1482491961395e-10,-1.7068189827046e-18,-2.4643591346808e-18,2.0896980497183e-13,4.0222547331471e-12
128,21,0,21,1.1792548942549e-07,1.1056514715843e-10,-1.6346283518288e-18,-2.5530008657159e-18,3.0944425125448e-13,4.9729534442135e-12
128,22,0,22,1.1622065414919e-07,1.0535401098796e-10,-1.5443746004161e-18,-2.6131239133903e-18,4.4574748549119e-13,5.9264624046211e-12
128,23,0,23,1.1378083370986e-07,9.9188551078309e-11,-1.5195382947364e-18,-2.0090070932964e-18,6.0119891931407e-13,6.7635274302239e-12
128,24,0,24,1.1036716150765e-07,9.2065203721653e-11,-1.3927382725077e-18,-2.0226125987858e-18,8.3180993811158e-13,7.7239370251397e-12
128,25,0,25,1.0567764995274e-07,8.397977938599e-11,-1.2508318213288e-18,-1.9659940310235e-18,1.1297796642998e-12,8.6889165509263e-12
128,26,0,26,9.9355364290561e-08,7.4927491219058e-11,-1.0956734060178e-18,-1.8304352651103e-18,1.5066369758769e-12,9.6590306800027e-12
128,27,0,27,9.0982922180196e-08,6.4903020384107e-11,-9.2792743392444e-19,-1.6211255022969e-18,1.9743727118652e-12,1.0634741460273e-11
128,28,0,28,8.0084644728048e-08,5.390064819851e-11,-7.5005949752074e-19,-1.351041180448e-18,2.5441366109589e-12,1.1616325361955e-11
128,29,0,29,6.6131326217738e-08,4.1914480548254e-11,-5.6479074772152e-19,-1.0358013856149e-18,3.2257455766775e-12,1.2603763342369e-11
128,30,0,30,4.8548207630671e-08,2.8938793790977e-11,-3.7327473553659e-19,-6.8993572135613e-19,4.0269933781469e-12,1.3596599826813e-11
128,31,0,31,2.6726326514378e-08,1.4968533742952e-11,-1.7588420674792e-19,-3.2568976138194e-19,4.9530026946984e-12,1.4593769408763e-11
128,32,0,32,3.7e-11,0,-2.5200644246073e-20,-4.6668916237131e-20,5.7306440740407e-12,1.5343396163139e-11
