time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.741506114368e-05,9.9545786089084e-05,1.206612786793e-05,1,4.0016741816059e-05,-6.4024363633345e-05,-1.2622962520141e-07,6.4024363688814e-05,1.2622962505952e-07,6.3841934471122,6.5238326371342
2.2,0.00021269534272619,0.0002189972753616,1.9414287563047e-05,1,8.7874098161103e-05,-0.00011903998433011,-2.7744589021831e-07,0.00011903998442507,2.7744589008091e-07,13.939201980904,14.352205438098
3.64,0.00034837065093378,0.000362332683543,2.3689411001644e-05,1,0.00014500174320224,-0.00016632697179155,-4.5842460066125e-07,0.00016632697185219,4.5842460052544e-07,22.830818979596,23.745834748674
5.368,0.00050750183741546,0.00053432540176965,2.6613980197765e-05,1,0.00021309665644791,-0.00020986865188204,-6.7486540970672e-07,0.00020986865193993,6.7486540956857e-07,33.259640416859,35.017549530376
7.4416,0.00069350856594165,0.00074070238591566,2.8951430190404e-05,1,0.00029414676395339,-0.0002521851258179,-9.3352782641805e-07,0.00025218512598491,9.3352782626206e-07,45.449777377552,48.542671563368
9.92992,0.00091005899267485,0.00098833419097029,3.0973721778482e-05,1,0.00039046047529185,-0.00029452831260724,-1.2423952379158e-06,0.00029452831265952,1.2423952377541e-06,59.641626143939,64.771469539429
12.915904,0.0011609467235621,0.0012854628427707,3.2782564149836e-05,1,0.00050469682212383,-0.00033748938825024,-1.6108615652255e-06,0.00033748938829233,1.6108615650573e-06,76.083804475363,84.244092863822
16.4990848,0.0014499153725988,0.0016419749795614,3.4424775086464e-05,1,0.0006398917994073,-0.00038132666311347,-2.0499367428817e-06,0.0003813266631209,2.0499367427079e-06,95.021653858635,107.60847226053
20.79890176,0.0017804048817585,0.0020697291680485,3.5926150794568e-05,1,0.00079947614693637,-0.00042609741449035,-2.5724665801821e-06,0.00042609741445048,2.5724665799898e-06,116.68061433092,135.64177075723
25.958682112,0.0021551997697243,0.0025829480360838,3.7301794690918e-05,1,0.00098727885854268,-0.00047170324780738,-3.1933606224989e-06,0.00047170324784349,3.1933606222997e-06,141.24317210865,169.27608249279
32.1504185344,0.0025759661295849,0.0031986879285706,3.856017274233e-05,1,0.0012075095854841,-0.00051790192360137,-3.9298188426441e-06,0.00051790192371678,3.9298188424436e-06,168.81851626848,209.6292120868
39.58050224128,0.0030426767605336,0.0039374012436984,3.9705317700346e-05,1,0.001464712200673,-0.00056430787740619,-4.8015447190424e-06,0.0005643078775367,4.8015447188182e-06,199.40486417833,258.04152790702
48.496602689536,0.0035529463309307,0.0048236095185878,4.0738349518818e-05,1,0.0017636816019406,-0.00061039206448525,-5.8309290185856e-06,0.00061039206452031,5.8309290183646e-06,232.84589074387,316.12007341017
59.195923227443,0.0041013342528106,0.00588670877829,4.1658696477215e-05,1,0.0021093369818256,-0.00065548820329089,-7.0431862123724e-06,0.00065548820330799,7.0431862121534e-06,268.78504159219,385.79134649402
72.035107872932,0.0046787227601491,0.0071619327585916,4.2465186786602e-05,1,0.0025065479928331,-0.00069881164590182,-8.4664251321176e-06,0.0006988116458441,8.4664251318834e-06,306.62477480913,469.36442526706
87.442129447518,0.0052719369958817,0.0086915044446042,4.3157089062655e-05,1,0.0029599160921964,-0.00073949661806321,-1.0131638735801e-05,0.00073949661810926,1.0131638735549e-05,345.50166296211,569.60643528158
105.93055533702,0.0058638282555835,0.010526012073103,4.3735114045332e-05,1,0.003473522017228,-0.00077665610503027,-1.2072606262292e-05,0.00077665610500711,1.2072606262019e-05,384.29184855792,689.83272722285
128.11666640443,0.0064340630479544,0.01272605245494,4.420232716151e-05,1,0.0040506610373755,-0.00080946520301499,-1.432571554213e-05,0.00080946520282845,1.4325715541765e-05,421.66275591074,834.01457368694
154.73999968531,0.0069608079554558,0.015364192308347,4.4564863129939e-05,1,0.0046935981617109,-0.00083726267810138,-1.6929733037578e-05,0.00083726267710864,1.6929733037186e-05,456.18351016875,1006.9077071199
186.68799962237,0.0074233299895463,0.018527307394256,4.4832289186297e-05,1,0.0054033821708163,-0.00085965699060338,-1.992557075548e-05,0.00085965698924996,1.9925570755007e-05,486.4953541949,1214.20561739
225.02559954685,0.0078052267949819,0.022319369699623,4.501745828761e-05,1,0.0061797557466712,-0.00087661405775186,-2.3356115543467e-05,0.00087661405635076,2.3356115543074e-05,511.52334323593,1462.7222126345
271.03071945622,0.0080976111277824,0.026864764790058,4.5135747164416e-05,1,0.00702118576994,-0.00088849840643114,-2.7266188196413e-05,0.00088849840474938,2.7266188196148e-05,530.68504287035,1760.6092252813
326.23686334746,0.0083012554728475,0.032312234794786,4.5203706479378e-05,1,0.0079250135165651,-0.00089604257379218,-3.1702679614775e-05,0.00089604257187568,3.1702679614326e-05,544.03107866854,2117.6146195111
392.48423601695,0.0084266972406228,0.03883955721008,4.5237339769057e-05,1,0.008887695264752,-0.00090023578243029,-3.6714868744216e-05,0.0009002357811672,3.6714868743767e-05,552.25203036146,2545.3892213198
471.98108322034,0.0084918190545712,0.046659085727121,4.5250409422759e-05,1,0.0099050809696968,-0.00090215071064704,-4.2354874409701e-05,0.00090215070942064,4.2354874409744e-05,556.51985356038,3057.8498422126
