time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.6089118453617e-16,8.7123716353165e-09,-5.3853213963823e-17,-4.2336742929453e-13,5.3853504953809e-17,4.2335778250748e-13,1.3044559226809e-11,0.00043561858176583
186.68799962237,1.7126839027308e-15,8.7123711042039e-09,-1.3949790429469e-16,-2.4448086688365e-13,1.3949792126313e-16,2.4449421029944e-13,8.5634195136538e-11,0.0004356185552102
1181.8815689988,1.0693895279863e-14,8.7123753254598e-09,-3.5030487835732e-16,-9.8329443170405e-14,3.5030487942993e-16,9.8382263321446e-14,5.3469476399315e-10,0.00043561876627299
7343.8578398454,6.6143599685337e-14,8.7124223417639e-09,-8.7340371599556e-16,-3.9560828828791e-14,8.7340371603507e-16,3.9567115153471e-14,3.3071799842669e-09,0.00043562111708819
45497.190750011,4.0557675182579e-13,8.7127628434254e-09,-2.1652690522888e-15,-1.6043858234245e-14,2.1652690522171e-15,1.6044305899826e-14,2.0278837591289e-08,0.00043563814217127
281732.57176583,2.3956279793037e-12,8.714908973773e-09,-5.2586228873753e-15,-6.8139405817507e-15,5.2586228871913e-15,6.813970070842e-15,1.1978139896519e-07,0.00043574544868865
1744439.784661,1.1617686520914e-11,8.7256870262826e-09,-1.1340691351277e-14,-3.6342079080023e-15,1.1340691350901e-14,3.634209826443e-15,5.8088432604569e-07,0.00043628435131413
10801137.310052,2.5427146565382e-11,8.7516849585089e-09,-1.5793520533285e-14,-3.5222307777268e-15,1.5793520532733e-14,3.5222309021104e-15,1.2713573282691e-06,0.00043758424792544
66877821.244672,2.5826207128973e-11,8.8269679856741e-09,-1.5729717655918e-14,-5.7396791262329e-15,1.5729717655857e-14,5.7396791346338e-15,1.2913103564486e-06,0.0004413483992837
414089867.61007,2.4797407455665e-11,9.2342320887339e-09,-1.5140359976297e-14,-9.9755172527302e-15,1.5140359976189e-14,9.9755172534182e-15,1.2398703727833e-06,0.00046171160443669
2563935341.3868,2.0349124348098e-11,1.1248395558347e-08,-1.4054852297798e-14,-1.5105241554079e-14,1.4054852297753e-14,1.5105241554441e-14,1.0174562174049e-06,0.00056241977791734
14292658485.938,1.2113245362937e-11,1.895802612554e-08,-1.2938751999477e-14,-2.1140234094193e-14,1.2938751999493e-14,2.1140234094048e-14,6.0566226814685e-07,0.00094790130627698
40310366826.638,8.2827607341811e-12,2.9025583894476e-08,-1.2240270131165e-14,-2.636130706088e-14,1.2240270131216e-14,2.6361307060445e-14,4.1413803670906e-07,0.0014512791947238
66769053274.807,7.1817257021913e-12,3.430994117692e-08,-1.1949067487808e-14,-2.9015813387225e-14,1.1949067487815e-14,2.9015813387152e-14,3.5908628510957e-07,0.001715497058846
88465176162.306,6.787191680454e-12,3.6683446831255e-08,-1.1828726779046e-14,-3.0209467376375e-14,1.1828726779046e-14,3.0209467376375e-14,3.393595840227e-07,0.0018341723415627
110055464304.01,6.5785402198439e-12,3.806926113642e-08,-1.1761068299976e-14,-3.0907189014175e-14,1.1761068300035e-14,3.0907189013378e-14,3.289270109922e-07,0.001903463056821
135154959240.82,6.4489631860405e-12,3.898081764487e-08,-1.1717545733638e-14,-3.1366489554332e-14,1.1717545733745e-14,3.1366489553028e-14,3.2244815930203e-07,0.0019490408822435
165314978621.61,6.3721935668095e-12,3.954055817215e-08,-1.1691192465566e-14,-3.1648669321096e-14,1.1691192465565e-14,3.164866932106e-14,3.1860967834048e-07,0.0019770279086075
196381093005.25,6.3355998470754e-12,3.9812730583616e-08,-1.1678478199498e-14,-3.1785919630606e-14,1.1678478199504e-14,3.1785919630534e-14,3.1677999235377e-07,0.0019906365291808
226925296667.25,6.3188906997624e-12,3.9938183930775e-08,-1.1672639526487e-14,-3.1849191987534e-14,1.1672639526476e-14,3.1849191987679e-14,3.1594453498812e-07,0.0019969091965388
264144986988,6.3099659630065e-12,4.000549665557e-08,-1.1669512379872e-14,-3.1883143506172e-14,1.1669512379874e-14,3.1883143506136e-14,3.1549829815033e-07,0.0020002748327785
300755419608.74,6.3064350891689e-12,4.0032186392777e-08,-1.1668273538296e-14,-3.189660588451e-14,1.1668273538295e-14,3.1896605884546e-14,3.1532175445845e-07,0.0020016093196388
340334265685.21,6.3049312111083e-12,4.0043564324379e-08,-1.1667745602971e-14,-3.1902345021674e-14,1.1667745602971e-14,3.1902345021674e-14,3.1524656055542e-07,0.002002178216219
402865944681.24,6.3042101975951e-12,4.0049021184552e-08,-1.1667492384603e-14,-3.1905098207371e-14,1.1667492384577e-14,3.1905098207697e-14,3.1521050987975e-07,0.0020024510592276
