Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.9468628300918e-05,1.6396601017002e-20,0,-1.0801146612269e-11,-2.9387222639385e-13,1,-nan,0,0,0,1.0420644137043e-12,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6478781082222e-20,1,-1.0787913347859e-11,-2.8022416556315e-13,-517927.22322488,-nan,1,1.0794529808968e-11,0,1.4744117295181e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6561356474072e-20,2,-1.0770278238986e-11,-2.6261145504684e-13,-1035866.494872,-nan,2,2.1571420035254e-11,0,2.8569627714125e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6644329007975e-20,3,-1.0752663277175e-11,-2.4567426349039e-13,-1553784.459837,-nan,3,3.2330686964445e-11,0,4.1512125928202e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6727700507255e-20,4,-1.0735077932964e-11,-2.2941794272591e-13,-2071648.9343099,-nan,4,4.3072356742586e-11,0,5.3606492523847e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6811472803171e-20,5,-1.0717530683574e-11,-2.1384516156785e-13,-2589427.9896968,-nan,5,5.379646436085e-11,0,6.4887796463216e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6895647734947e-20,6,-1.0700029071613e-11,-1.9895600768605e-13,-3107090.0346196,-nan,6,6.4503052698916e-11,0,7.5391160498581e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6980227149808e-20,7,-1.0682579763485e-11,-1.8474809990001e-13,-3624603.8944555,-nan,7,7.5192171626898e-11,0,8.5151632157677e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7065212903008e-20,8,-1.0665188607231e-11,-1.7121670994015e-13,-4141938.8879091,-nan,8,8.5863877165351e-11,0,9.4204060804862e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7150606857868e-20,9,-1.0647860689488e-11,-1.5835489267286e-13,-4659064.9001424,-nan,9,9.6518230702581e-11,0,1.0258298123233e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7236410885804e-20,10,-1.0630600391339e-11,-1.4615362374666e-13,-5175952.4520279,-nan,10,1.0715529826825e-10,0,1.1032250418277e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7322626866364e-20,11,-1.0613411442794e-11,-1.3460194358669e-13,-5692572.7651281,-nan,11,1.1777514986198e-10,0,1.1745621415037e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7409256687259e-20,12,-1.0596296975696e-11,-1.2368710664373e-13,-6208897.8220502,-nan,12,1.2837785883549e-10,0,1.2401707475109e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7496302244397e-20,13,-1.0579259574865e-11,-1.1339473479022e-13,-6724900.4218648,-nan,13,1.3896350132651e-10,0,1.3003734189677e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7583765441914e-20,14,-1.0562301327307e-11,-1.0370897374371e-13,-7240554.2303291,-nan,14,1.4953215574272e-10,0,1.3554848494994e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7671648192213e-20,15,-1.0545423869353e-11,-9.4612651379052e-14,-7755833.8246986,-nan,15,1.6008390229352e-10,0,1.4058111597869e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7759952415991e-20,16,-1.0528628431594e-11,-8.6087436769307e-14,-8270714.7329651,-nan,16,1.7061882256763e-10,0,1.451649271711e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7848680042279e-20,17,-1.0511915881533e-11,-7.8113998754152e-14,-8785173.4674098,-nan,17,1.8113699915418e-10,0,1.4932863640867e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.793783300847e-20,18,-1.0495286763871e-11,-7.0672163783958e-14,-9299187.5523953,-nan,18,1.9163851530503e-10,0,1.5309994095793e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8027413260357e-20,19,-1.0478741338377e-11,-6.3741063193916e-14,-9812735.5465273,-nan,19,2.0212345463577e-10,0,1.5650547902167e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8117422752168e-20,20,-1.0462279615315e-11,-5.7299279046238e-14,-10325797.059599,-nan,20,2.1259190086315e-10,0,1.5957079859338e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8207863446596e-20,21,-1.0445901388409e-11,-5.1325063341751e-14,-10838352.762046,-nan,21,2.2304393757636e-10,0,1.6232033585856e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8298737314836e-20,22,-1.0429606265257e-11,-4.5795424375538e-14,-11350384.414367,-nan,22,2.3347964803974e-10,0,1.647773743963e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.839004633662e-20,23,-1.0413393695445e-11,-4.0689075725284e-14,-11861874.843196,-nan,23,2.4389911502433e-10,0,1.6696406147148e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8481792500251e-20,24,-1.0397262996692e-11,-3.598723882953e-14,-12372807.822874,-nan,24,2.5430242066635e-10,0,1.6890152416497e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8573977802637e-20,25,-1.0381213378551e-11,-3.1664461520268e-14,-12883168.192144,-nan,25,2.6468964635043e-10,0,1.7060974178127e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.8666604249328e-20,26,-1.0367236398218e-11,-2.8177559741739e-14,-13392941.937116,-nan,26,2.7506087261081e-10,0,1.7210745431001e-07,1.0420644137043e-12,0,0
