Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.9468628300918e-05,1.6396601017002e-20,0,-1.5428120950681e-12,-1.5163945328803e-12,1,-nan,0,0,0,1.0420644137043e-12,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6478781082222e-20,1,-1.5295786346215e-12,-1.5025007591664e-12,-1317.4350424748,-nan,1,1.5361952280686e-12,0,7.7533334964731e-08,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6561356474072e-20,2,-1.5119412911283e-12,-1.4839862866431e-12,-2679.174368318,-nan,2,3.0547495968915e-12,0,1.5411438479791e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6644329007975e-20,3,-1.4943199525177e-12,-1.4654915773697e-12,-4084.0327205485,-nan,3,4.5556759798765e-12,0,2.2974504585222e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6727700507255e-20,4,-1.4767227277379e-12,-1.4470247401097e-12,-5531.8248498224,-nan,4,6.0389954737243e-12,0,3.0442659479485e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6811472803171e-20,5,-1.459157424232e-12,-1.4285935820416e-12,-7022.3655183609,-nan,5,7.5047370953003e-12,0,3.781607150977e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6895647734947e-20,6,-1.4416315524214e-12,-1.410205613242e-12,-8555.4695038937,-nan,6,8.952937482917e-12,0,4.5094948168977e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6980227149808e-20,7,-1.4241523303699e-12,-1.3918680513509e-12,-10130.951603579,-nan,7,1.0383640602213e-11,0,5.2279534584562e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7065212903008e-20,8,-1.4067266886148e-12,-1.373587826401e-12,-11748.626637968,-nan,8,1.1796897456805e-11,0,5.9370112031894e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7150606857868e-20,9,-1.3893612751427e-12,-1.3553715857952e-12,-13408.309454901,-nan,9,1.3192765803857e-11,0,6.6366996472888e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7236410885804e-20,10,-1.3720624605e-12,-1.337225699416e-12,-15109.814933472,-nan,10,1.4571309874715e-11,0,7.3270537120637e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7322626866364e-20,11,-1.3548363430198e-12,-1.3191562648527e-12,-16852.957987964,-nan,11,1.5932600100728e-11,0,8.0081115030678e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7409256687259e-20,12,-1.3376887541497e-12,-1.3011691127291e-12,-18637.55357179,-nan,12,1.7276712844352e-11,0,8.6799141719431e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7496302244397e-20,13,-1.3206252638689e-12,-1.2832698121215e-12,-20463.41668139,-nan,13,1.8603730135648e-11,0,9.3425057810296e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7583765441914e-20,14,-1.303651186181e-12,-1.2654636760506e-12,-22330.362360175,-nan,14,1.991373941424e-11,0,9.9959331707831e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7671648192213e-20,15,-1.2867715846681e-12,-1.2477557670359e-12,-24238.205702476,-nan,15,2.1206833276806e-11,0,1.0640245830034e-06,1.0420644137043e-12,0,0
