Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.9468628300918e-05,1.6396601017002e-20,0,-1.0940337052178e-12,-2.4789438218691e-12,1,4.3037883693406e-07,0,0,0,1.0420644137043e-12,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6478781082222e-20,1,-1.0808004029176e-12,-2.46504890564e-12,68248.683674111,6.4974576160969e+19,1,1.0874168955173e-12,0,1.2697435307178e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6561356474072e-20,2,-1.0631644280211e-12,-2.4465310326529e-12,136452.89210218,2.7681901132928e+21,2,2.1571937405203e-12,0,2.5299628439814e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6644329007975e-20,3,-1.0455470070481e-12,-2.4280320036676e-12,204613.63958244,2.4834636070619e+22,3,3.2093454586245e-12,0,3.7806761748999e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6727700507255e-20,4,-1.0279575404591e-12,-2.4095612191506e-12,272730.94041341,1.1773552720535e+23,4,4.2438965065826e-12,0,5.0218962346078e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6811472803171e-20,5,-1.0104050784584e-12,-2.3911277293135e-12,340804.80889393,3.9352255357059e+23,5,5.2608805223396e-12,0,6.2536404501332e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6895647734947e-20,6,-9.9289832571404e-13,-2.3727402388337e-12,408835.25932326,1.0544418070493e+24,6,6.2603399777056e-12,0,7.475930785996e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.6980227149808e-20,7,-9.754456463315e-13,-2.3544071118289e-12,476822.30600122,2.4256075054913e+24,7,7.242325835909e-12,0,8.6887935683124e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7065212903008e-20,8,-9.5805506905915e-13,-2.3361363770622e-12,544765.96322831,4.9902682064626e+24,8,8.2068972142705e-12,0,9.8922593115295e-07,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7150606857868e-20,9,-9.4073429270408e-13,-2.3179357333594e-12,612666.24530584,9.427327876201e+24,9,9.1541210522151e-12,0,1.1086362547902e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7236410885804e-20,10,-9.2349069173802e-13,-2.2998125552143e-12,680523.1665362,1.6650862092402e+25,10,1.008407178482e-11,0,1.2271141659816e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7322626866364e-20,11,-9.06331322074e-13,-2.2817738985667e-12,748336.74122296,2.7851421024111e+25,11,1.0996831022078e-11,0,1.3446638715039e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7409256687259e-20,12,-8.8926292699463e-13,-2.2638265067305e-12,816106.98367119,4.4538946896666e+25,12,1.1892487234032e-11,0,1.4612899305001e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7496302244397e-20,13,-8.7229194321427e-13,-2.2459768164564e-12,883833.90818763,6.8587160165544e+25,13,1.2771135441924e-11,0,1.5769972386151e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7583765441914e-20,14,-8.5542450705763e-13,-2.2282309641108e-12,951517.52908098,1.0227928881965e+26,14,1.363287691548e-11,0,1.6917910124473e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7671648192213e-20,15,-8.3866646073848e-13,-2.2105947919551e-12,1019157.8606622,1.4835503105543e+26,15,1.4477818876437e-11,0,1.8056767743205e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7759952415991e-20,16,-8.2202335872275e-13,-2.1930738545084e-12,1086754.9172447,2.1005865424286e+26,16,1.5306074208404e-11,0,1.9186603373816e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.7848680042279e-20,17,-8.05500474161e-13,-2.1756734249812e-12,1154308.7131448,2.9118814346094e+26,17,1.6117761173129e-11,0,2.0307477910266e-06,1.0420644137043e-12,0,0
1,1.9468628300918e-05,1.793783300847e-20,18,-7.8910280537604e-13,-2.1583985017626e-12,1221819.2626819,3.961453214766e+26,18,1.6913003133232e-11,0,2.1419454866599e-06,1.0420644137043e-12,0,0
