time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3461497169667e-13,3.7880978177959e-11,3.2996894804033e-20,-1.6382160140573e-23,3.505167728079e-20,1.7999425691137e-22,1.1730748584834e-08,1.8940489088979e-06
186.68799962237,1.6871257212546e-12,3.9406114547534e-11,1.0352205755779e-21,3.0197151601607e-23,1.6130975141193e-21,9.8631144873934e-23,8.435628606273e-08,1.9703057273767e-06
1181.8815689988,1.0680677085288e-11,4.8849346846613e-11,-1.7520098964179e-20,1.316979176456e-22,-1.7886772620088e-20,-8.5368446426699e-22,5.3403385426441e-07,2.4424673423306e-06
7343.8578398454,6.6365610051767e-11,1.0731867373881e-10,1.2945376586455e-21,-7.0722968730004e-23,1.3058596932798e-21,1.9733461371604e-22,3.3182805025884e-06,5.3659336869407e-06
45497.190750011,4.1104069711071e-10,4.6923737221391e-10,2.4815418376591e-24,4.6471494849791e-24,2.4815418376591e-24,8.9481470446618e-24,2.0552034855536e-05,2.3461868610695e-05
281732.57176583,2.5217975996052e-09,2.6868909093389e-09,-1.6543612251061e-24,3.9217575827037e-23,0,3.8831299024587e-23,0.00012608987998026,0.00013434454546694
1744439.784661,1.180936034943e-08,1.2640420976189e-08,-1.2573145310806e-22,2.2014783345833e-24,-6.6174449004242e-23,1.2624364334335e-24,0.0005904680174715,0.00063202104880947
10801137.310052,1.356502058796e-08,1.8544910213619e-08,-4.8969092263139e-22,1.806218350681e-24,1.2109924167776e-21,1.597808540987e-23,0.000678251029398,0.00092724551068096
66877821.244672,6.6664094235214e-09,3.7221460729318e-08,1.1315830779725e-21,-5.6534155273304e-25,-1.9322939109239e-21,2.7500512819387e-24,0.00033332047117607,0.0018610730364659
414089867.61007,1.3026100481659e-09,1.891624216292e-07,1.902515408872e-23,-4.2161064949583e-25,1.0753347963189e-23,-2.682976860428e-25,6.5130502408293e-05,0.00945812108146
2563935341.3868,2.1239855782927e-10,1.1598128830839e-06,4.1359030627651e-25,-6.1325185381211e-25,9.3057818912216e-25,-3.0662592690606e-25,1.0619927891463e-05,0.057990644154193
15875211863.902,3.4355783439113e-11,7.1703422857859e-06,-7.7548182426846e-25,2.9436088982981e-23,-1.2149215246873e-24,4.4767385328284e-23,1.7177891719556e-06,0.3585171142893
98295127536.995,5.5680465582077e-12,4.424227041112e-05,-4.8545162199206e-23,-1.5257706122845e-21,4.4800231222843e-23,1.589548805081e-21,2.7840232791039e-07,2.212113520556
608617521341.22,9.1779111700117e-13,0.00026840865115845,-1.4205348758371e-21,-1.4992781321999e-20,1.470410474041e-21,-9.0270672881143e-22,4.5889555850059e-08,13.420432557922
3384580829627.7,1.8388600366171e-13,0.0013396510891845,1.9497352847504e-21,-9.1055635254023e-21,-2.0606538233246e-21,-2.0409021694867e-21,9.1943001830856e-09,66.982554459224
5257239213090.4,1.2363893648043e-13,0.0019924393788973,1.1218233160967e-25,1.8839096949108e-21,9.7137176425295e-26,2.1978946440626e-21,6.1819468240214e-09,99.621968944865
5257389588071.6,1.2363297181294e-13,0.0019925355040515,1.7675532986744e-24,9.4195484745541e-22,-1.8710518494394e-24,1.2559397966072e-21,6.181648590647e-09,99.626775202576
