time,average_xi,average_xv,left_jix,left_jvx,left_xi,left_xs,left_xv,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.9901722123873e-09,1.0006279024752e-08,-2.6129105605939e-13,-3.3421909991246e-16,1.0020036361626e-08,1,1.0020232317302e-08,1.4926052874859e-14,6.1527213339682e-17,0.00063414742090112,0.00063516983506005
2.2,2.1942852710984e-08,2.1989754947227e-08,-1.9120808211671e-13,-3.4139440916163e-16,2.2020177384474e-08,1,2.202091544883e-08,-3.1765220006018e-14,5.7379715397287e-17,0.0013928692276826,0.0013958464468451
3.64,3.6268659857967e-08,3.6369883364495e-08,-1.2681302677246e-13,-3.5088373780631e-16,3.6420047078866e-08,1,3.6421811273092e-08,-6.7217717340897e-14,5.1940499332436e-17,0.0023022302938834,0.0023086556711676
5.368,5.3437848970375e-08,5.3625978407592e-08,-7.307784261651e-14,-3.6308335809646e-16,5.3699484038053e-08,1,5.3702925538365e-08,-8.6739414355903e-14,4.5535704352603e-17,0.0033920810755442,0.0034040229915463
7.4416,7.4014234130156e-08,7.4333207502886e-08,-3.3102259493108e-14,-3.7894041476846e-16,7.4434315370352e-08,1,7.4440295663817e-08,-8.8745648257756e-14,3.8675433670521e-17,0.0046982108702203,0.0047184583832113
9.92992,9.8672854409049e-08,9.9181757597929e-08,-8.2383122374031e-15,-3.9987658862256e-16,9.9315519261638e-08,1,9.9325183367033e-08,-7.4181322144611e-14,3.2111854655746e-17,0.0062634692181645,0.0062957729300381
12.915904,1.2822149077713e-07,1.2899983227918e-07,1.7614867732345e-15,-4.2765509435576e-16,1.2917221033465e-07,1,1.2918711149618e-07,-4.5842434351193e-14,2.676767663688e-17,0.0081391317338445,0.0081885386154888
16.4990848,1.6362645763562e-07,1.6478124516917e-07,-1.5776400266469e-15,-4.6409814839001e-16,1.6499920366699e-07,1,1.6502150765747e-07,-7.4849479427127e-15,2.3538260727912e-17,0.010386537278322,0.010459839872163
20.79890176,2.060433390197e-07,2.0771852821155e-07,-1.5774694115689e-14,-5.1067936657737e-16,2.0799006693531e-07,1,2.0802287165421e-07,3.698164529645e-14,2.3053181124818e-17,0.013079039005072,0.01318537520058
25.958682112,2.5685351262896e-07,2.5924266099977e-07,-3.7708868765974e-14,-5.6683672154567e-16,2.5957676462751e-07,1,2.5962454346933e-07,8.4268019887771e-14,2.4431581525202e-17,0.01630432280047,0.016455979072783
32.1504185344,3.1770745709561e-07,3.2107075431739e-07,-6.847546322398e-14,-6.1167434411096e-16,3.2147731079907e-07,1,3.215461488251e-07,1.3893138278086e-13,1.0283185427656e-17,0.020167156304715,0.020380648746444
39.58050224128,3.9057618208239e-07,3.9526321895351e-07,-1.2862657465299e-13,-5.2729266889661e-16,3.9575308428416e-07,1,3.9584968709427e-07,2.3611832319227e-13,-1.1576881947241e-16,0.024792653546637,0.02509017317696
48.496602689536,4.7781338635008e-07,4.8429205301063e-07,-7.1289721195161e-14,-4.9126088518089e-16,4.848745004956e-07,1,4.8501176935487e-07,1.6544759318849e-13,-1.6887192056215e-16,0.030330220559184,0.030741467699505
59.195923227443,5.8222492538916e-07,5.911239203958e-07,-1.9298844706979e-14,-4.7568744230903e-16,5.9180930746702e-07,1,5.9200534367246e-07,8.3405284000848e-14,-1.9099067762233e-16,0.036957964985035,0.037522847612892
72.035107872932,7.0715495629138e-07,7.1931839495751e-07,2.7077745660415e-15,-4.6871452926116e-16,7.2011625522191e-07,1,7.2039722898473e-07,3.4340218720148e-14,-1.9992031349881e-16,0.044888164305474,0.045660264435025
87.442129447518,8.565861110477e-07,8.7314600153878e-07,3.1233118979779e-14,-6.1206988410081e-16,8.7406316009766e-07,1,8.744698080802e-07,-6.5992251276232e-14,-1.4824690866403e-16,0.054373624553447,0.055424798809713
105.93055533702,1.0352531207644e-06,1.0577320057047e-06,8.7670386739515e-15,-6.7133287148962e-16,1.0587688123071e-06,1,1.0593548515336e-06,-3.556585070307e-14,-1.2594769821694e-16,0.065714892852253,0.067141787865332
128.11666640443,1.2487818814302e-06,1.2792247952621e-06,2.2107129975534e-15,-6.9452402036861e-16,1.2803702754912e-06,1,1.2812160014093e-06,-7.5637952810164e-15,-1.161062347107e-16,0.079269084910779,0.081201513589759
154.73999968531,1.5038454883711e-06,1.5450013218889e-06,3.3348757589211e-15,-7.0204537139746e-16,1.5462269779934e-06,1,1.5474489539065e-06,1.0653903383506e-15,-1.1138793941709e-16,0.09545978964225,0.09807224367462
186.68799962237,1.8083456932593e-06,1.8639122835766e-06,5.1801820112196e-15,-7.0243169600006e-16,1.8651616587968e-06,1,1.8669282499862e-06,-9.75982761051e-16,-1.0875940699398e-16,0.11478858753367,0.11831579499204
