time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3461400045099e-13,3.7776296847903e-11,8.6999923376476e-20,1.7239918016772e-21,8.2779017559813e-20,-4.3715148088788e-22,1.173070002255e-11,1.8888148423951e-09
186.68799962237,1.6871244894095e-12,3.9228807415768e-11,1.4273487559381e-20,2.8402118832425e-22,4.9042704471411e-21,-8.9160107657327e-23,8.4356224470477e-11,1.9614403707884e-09
1181.8815689988,1.0680674602152e-11,4.8222360366606e-11,-2.022093090587e-21,-6.8126832308069e-21,-1.037480943537e-20,1.3840497309878e-21,5.340337301076e-10,2.4111180183303e-09
7343.8578398454,6.6365620262916e-11,1.0390741021049e-10,-2.0677059621382e-21,1.8444274821845e-19,-1.799156606394e-21,-1.2369795922891e-20,3.3182810131458e-09,5.1953705105246e-09
45497.190750011,4.1104549045944e-10,4.4859130679708e-10,-1.2966366294498e-20,3.2341953755321e-18,-1.1921430385691e-20,2.8637251151537e-18,2.0552274522972e-08,2.2429565339854e-08
281732.57176583,2.5229148854787e-09,2.5606144402571e-09,-3.9238139537065e-20,1.1481836116599e-18,-3.954088764126e-20,1.1356496486738e-18,1.2614574427394e-07,1.2803072201286e-07
1744439.784661,1.1969208619818e-08,1.2011987963142e-08,-3.9704669402545e-22,2.3692266717515e-21,-3.5734202462291e-22,2.3912857721258e-21,5.9846043099092e-07,6.0059939815709e-07
8827124.5295426,1.5651075905875e-08,1.5741361600758e-08,0,7.018859108084e-25,0,7.4500518177956e-25,7.8255379529373e-07,7.870680800379e-07
21328446.647658,1.5604215989032e-08,1.5780894175488e-08,0,-7.1865451618607e-27,0,1.6768605377675e-26,7.8021079945161e-07,7.8904470877438e-07
33829768.765773,1.5561440218931e-08,1.5824272200725e-08,0,-1.4373090323721e-26,0,-7.1865451618607e-27,7.7807201094653e-07,7.9121361003625e-07
46581117.32625,1.5518051487797e-08,1.5868517293071e-08,0,1.2935781291349e-25,0,1.8205914410047e-25,7.7590257438986e-07,7.9342586465354e-07
66281440.798246,1.5451494130441e-08,1.5936871323186e-08,-1.3234889800848e-23,2.8219167335573e-24,0,6.7888896629044e-24,7.7257470652204e-07,7.9684356615932e-07
95050258.800873,1.5355326603683e-08,1.6036681662043e-08,0,-3.1141695701396e-26,0,-2.1559635485582e-26,7.6776633018414e-07,8.0183408310213e-07
114315476.23761,1.5291600993124e-08,1.6103512901237e-08,0,0,0,9.5820602158143e-27,7.645800496562e-07,8.0517564506187e-07
