time,average_xi,average_xv,center_xi,center_xs,center_xv
294048.35750287,4.3784363129322e-05,0.00022830801213624,4.3784363118901e-05,1,0.0002283080121906
309773.91462607,4.2717814200732e-05,0.00023400969773206,4.2717814190981e-05,1,0.00023400969778549
328644.58317392,4.1526294250686e-05,0.00024072587066491,4.1526294241655e-05,1,0.00024072587071728
347515.25172176,4.0420942045569e-05,0.00024731043799674,4.0420942037178e-05,1,0.00024731043804809
366385.92026961,3.9392449736904e-05,0.00025376907266833,3.9392449729086e-05,1,0.00025376907271871
385256.58881745,3.8432768189064e-05,0.0002601073909772,3.843276818176e-05,1,0.00026010739102665
404127.25736529,3.7534926459965e-05,0.00026633077131015,3.7534926453122e-05,1,0.00026633077135872
422997.92591314,3.6692865777922e-05,0.00027244430266207,3.6692865771496e-05,1,0.00027244430270979
445642.72817055,3.5748535868154e-05,0.00027964295686581,3.5748535862178e-05,1,0.00027964295691256
468287.53042797,3.4868993854131e-05,0.00028669847115978,3.4868993848559e-05,1,0.00028669847120561
490932.33268538,3.4047493551975e-05,0.00029361765526083,3.4047493546763e-05,1,0.00029361765530579
513577.13494279,3.3278179468985e-05,0.0003004070702112,3.3278179464098e-05,1,0.00030040707025533
536221.93720021,3.2555960636536e-05,0.00030707289229615,3.2555960631942e-05,1,0.00030707289233948
563395.6999091,3.1745174947069e-05,0.00031491754859532,3.1745174942793e-05,1,0.00031491754863775
590569.462618,3.0989155787057e-05,0.00032260218110318,3.0989155783064e-05,1,0.00032260218114475
617743.22532689,3.0282236923241e-05,0.00033013488821734,3.0282236919503e-05,1,0.00033013488825811
644916.98803579,2.9619500969526e-05,0.00033752337099555,2.9619500966017e-05,1,0.00033752337103554
672090.75074469,2.8996672001162e-05,0.00034477481397322,2.8996671997861e-05,1,0.00034477481401249
699264.51345358,2.8410017776621e-05,0.00035189588203983,2.8410017773508e-05,1,0.00035189588207841
731873.02870426,2.7749152244128e-05,0.0003602784139538,2.7749152241218e-05,1,0.00036027841399159
764481.54395493,2.7130742187857e-05,0.00036849231793292,2.7130742185131e-05,1,0.00036849231796996
797090.05920561,2.6550570307141e-05,0.00037654622448695,2.655057030458e-05,1,0.00037654622452328
829698.57445628,2.6004958153726e-05,0.00038444828372381,2.6004958151314e-05,1,0.00038444828375947
862307.08970696,2.5490691339171e-05,0.0003922060696368,2.5490691336895e-05,1,0.00039220606967183
901437.30800777,2.4910956999684e-05,0.00040133551952791,2.4910956997556e-05,1,0.0004013355195622
940567.52630858,2.436805521033e-05,0.0004102788326128,2.4368055208335e-05,1,0.0004102788326464
979697.74460939,2.3858349180204e-05,0.00041904576527012,2.3858349178329e-05,1,0.00041904576530307
1018827.9629102,2.3378665858952e-05,0.00042764548442769,2.3378666347581e-05,1,0.00042764548507817
1057958.181211,2.2926231364565e-05,0.00043608647928594,2.2926231682232e-05,1,0.00043608648042608
1097088.3995118,2.2498611860996e-05,0.000444376583172,2.2498612824191e-05,1,0.00044437658567893
1144044.6614728,2.2015189077579e-05,0.00045413636725398,2.2015189827712e-05,1,0.00045413637115188
1191000.9234338,2.1561166675905e-05,0.00046370113459818,2.1561167207581e-05,1,0.00046370113981652
1237957.1853947,2.1133749892843e-05,0.00047308096627946,2.113375019815e-05,1,0.00047308097255186
1284913.4473557,2.0730488438918e-05,0.00048228532051253,2.0730488570964e-05,1,0.00048228532756176
1331869.7093167,2.0349230237298e-05,0.00049132295484875,2.0349230240128e-05,1,0.00049132296244139
1378825.9712777,1.9988078621465e-05,0.00050020195302478,1.9988078530605e-05,1,0.00050020196097567
1425782.2332386,1.9645355585105e-05,0.00050892978007259,1.9645356009316e-05,1,0.0005089297890025
1482129.7475918,1.9256303436492e-05,0.00051921394478847,1.9256303702019e-05,1,0.00051921395478343
1538477.261945,1.8889367028724e-05,0.00052930170762987,1.8889367166615e-05,1,0.00052930171863448
1594824.7762981,1.8542570473264e-05,0.00053920277762141,1.8542570470908e-05,1,0.00053920278942292
1651172.2906513,1.8214167551333e-05,0.00054892627978892,1.8214167442736e-05,1,0.00054892629215714
1707519.8050045,1.7902612931014e-05,0.00055848068513604,1.7902612744453e-05,1,0.00055848069787746
1763867.3193576,1.7606534946638e-05,0.00056787383515055,1.760653519443e-05,1,0.00056787384878485
1831484.3365814,1.7269940382272e-05,0.00057894358985198,1.726994052952e-05,1,0.00057894360461128
1899101.3538052,1.695200194438e-05,0.0005898035215194,1.6952001985823e-05,1,0.00058980353736974
1966718.371029,1.6651090328358e-05,0.00060046386984276,1.6651090251195e-05,1,0.00060046388657259
2034335.3882528,1.6365761696933e-05,0.00061093425744639,1.6365761528628e-05,1,0.00061093427480972
2101952.4054766,1.6094735000413e-05,0.00062122362073115,1.609473476409e-05,1,0.00062122363851657
2169569.4227004,1.5836870350807e-05,0.00063134023668595,1.5836870065469e-05,1,0.00063134025472188
2237186.4399242,1.5591150100829e-05,0.00064129177548942,1.5591150166681e-05,1,0.00064129179419937
2318326.8605928,1.5311025097583e-05,0.00065302632376315,1.5311025094669e-05,1,0.00065302634344577
2399467.2812613,1.5045670731066e-05,0.00066454513102762,1.504567065641e-05,1,0.00066454515166825
2480607.7019299,1.4793856529214e-05,0.00067585830613447,1.4793856369981e-05,1,0.00067585832755124
2561748.1225985,1.45544858382e-05,0.00068697536943312,1.4554485613823e-05,1,0.000686975391401
2642888.543267,1.4326580371884e-05,0.00069790518488196,1.4326580098861e-05,1,0.00069790520720537
2724028.9639356,1.41092651893e-05,0.0007086559837919,1.4109264881315e-05,1,0.00070865600631028
2805169.3846041,1.3901755401265e-05,0.00071923541348309,1.3901755069505e-05,1,0.00071923543606903
2886309.8052727,1.3703344731421e-05,0.0007296505893079,1.3703344672713e-05,1,0.00072965061230616
2983678.310075,1.3476359364753e-05,0.00074194185417247,1.3476359252498e-05,1,0.000741941877894
3081046.8148772,1.3260568524085e-05,0.0007540171081524,1.3260568370363e-05,1,0.0007540171325854
3178415.3196795,1.3055098010356e-05,0.00076588586732225,1.3055097803204e-05,1,0.00076588589232628
3275783.8244818,1.2859162829247e-05,0.00077755712792034,1.2859162581236e-05,1,0.00077755715331044
3373152.3292841,1.2672057730235e-05,0.00078903929966164,1.2672057452101e-05,1,0.00078903932527626
3470520.8340863,1.2493147725589e-05,0.00080034022315991,1.249314742628e-05,1,0.00080034024886596
3567889.3388886,1.2321859567613e-05,0.0008114672107921,1.2321859494774e-05,1,0.00081146723687954
3684731.5446513,1.2125638995989e-05,0.00082460015488536,1.2125638680507e-05,1,0.00082460018136611
3801573.7504141,1.1938837826424e-05,0.00083750377098979,1.1938837699754e-05,1,0.00083750379776463
3918415.9561768,1.1760739963077e-05,0.00085018789867924,1.1760739791096e-05,1,0.00085018792604248
4035258.1619395,1.1590700470511e-05,0.00086266185234157,1.1590700262349e-05,1,0.00086266188014975
4152100.3677022,1.1428138300012e-05,0.00087493435206998,1.1428138064229e-05,1,0.00087493438016757
4268942.573465,1.1272528901659e-05,0.00088701354012318,1.1272528645589e-05,1,0.00088701356837072
4385784.7792277,1.1123397535193e-05,0.00089890702140323,1.1123397265007e-05,1,0.0008989070496842
4502626.9849904,1.0980313419467e-05,0.00091062190795273,1.0980313329491e-05,1,0.00091062193650959
4642837.6319057,1.0816039094204e-05,0.00092445392773685,1.0816038816143e-05,1,0.0009244539566533
4783048.278821,1.0659294364369e-05,0.00093804942798516,1.0659294238405e-05,1,0.00093804945711143
4923258.9257362,1.0509532783716e-05,0.00095141807770482,1.0509532623995e-05,1,0.00095141810736822
5063469.5726515,1.0366259729132e-05,0.00096456905595912,1.036625954225e-05,1,0.00096456908602928
5203680.2195668,1.0229027456574e-05,0.00097751098152192,1.0229027248751e-05,1,0.00097751101185426
5343890.8664821,1.0097429941524e-05,0.00099025192542643,1.0097429718147e-05,1,0.0009902519558896
5484101.5133973,9.9710981495411e-06,0.0010027994471926,9.971097915189e-06,1,0.0010027994776754
5624312.1603126,9.8496958648835e-06,0.0010151606354253,9.8496956233934e-06,1,0.0010151606658369
5764522.8072279,9.7329160528876e-06,0.0010273421467794,9.7329159503776e-06,1,0.0010273421773238
5932775.5835262,9.5984831988471e-06,0.0010417320892616,9.5984830800055e-06,1,0.0010417321203245
6101028.3598245,9.469858690309e-06,0.0010558827552696,9.4698585563013e-06,1,0.0010558827868779
6269281.1361228,9.3466456293009e-06,0.0010698033170338,9.3466454724044e-06,1,0.0010698033490951
6437533.9124212,9.2284825194446e-06,0.0010835025155222,9.2284823445376e-06,1,0.0010835025478869
6605786.6887195,9.1150402006103e-06,0.001096988590029,9.1150400119731e-06,1,0.0010969886225613
6774039.4650178,9.0060185189534e-06,0.0011102692854855,9.0060183202644e-06,1,0.001110269318069
6942292.2413161,8.901143222666e-06,0.0011233518824781,8.9011430170495e-06,1,0.0011233519150162
7110545.0176145,8.8001631941115e-06,0.001136243231952,8.8001629841931e-06,1,0.0011362432643663
7278797.7939128,8.7028480148707e-06,0.0011489497889289,8.7028479142395e-06,1,0.0011489498213928
7480701.1254708,8.5906066379088e-06,0.0011639627790005,8.5906065261613e-06,1,0.0011639628118948
7682604.4570288,8.4830016398987e-06,0.001178728631518,8.4830015178416e-06,1,0.0011787286648758
7884507.7885868,8.3797309475213e-06,0.0011932563344405,8.37973080875e-06,1,0.0011932563681843
8086411.1201448,8.2805181340101e-06,0.0012075544790044,8.2805179820131e-06,1,0.0012075545129991
8288314.4517028,8.1851103817208e-06,0.0012216311880337,8.1851102195833e-06,1,0.0012216312221554
8490217.7832607,8.0932761818323e-06,0.0012354941197303,8.0932760122256e-06,1,0.0012354941538718
8692121.1148187,8.0048031579905e-06,0.0012491504938699,8.0048029832028e-06,1,0.0012491505279415
8894024.4463767,7.9194961084993e-06,0.001262607122968,7.9194959304716e-06,1,0.0012626071568958
9095927.7779347,7.8371752720973e-06,0.0012758704428759,7.8371751812029e-06,1,0.0012758704768084
9338211.7758043,7.7420964880177e-06,0.0012915403013218,7.7420963115744e-06,1,0.0012915403354386
9580495.7736739,7.6508149959594e-06,0.001306950777471,7.650814894954e-06,1,0.0013069508115527
9822779.7715435,7.5630926118967e-06,0.0013221109076196,7.5630924979601e-06,1,0.0013221109420218
10065063.769413,7.4787105759163e-06,0.0013370293503005,7.4787104514169e-06,1,0.0013370293849335
10307347.767283,7.397468127387e-06,0.0013517143121205,7.3974679946018e-06,1,0.0013517143468777
10549631.765152,7.3191808314665e-06,0.0013661735489388,7.3191806924219e-06,1,0.0013661735837201
10791915.763022,7.2436789744889e-06,0.0013804143896807,7.2436788309504e-06,1,0.0013804144243989
11034199.760891,7.1708061096243e-06,0.0013944437654278,7.1708059631106e-06,1,0.0013944438000096
11276483.758761,7.1004177616632e-06,0.0014082682382371,7.1004176134666e-06,1,0.0014082682726219
11518767.756631,7.0323802785592e-06,0.001421894028064,7.0323801974647e-06,1,0.0014218940623798
11809508.554074,6.9536623912885e-06,0.0014379914818286,6.9536622450203e-06,1,0.0014379915162589
12100249.351518,6.877953254977e-06,0.0014538212729614,6.8779531670109e-06,1,0.0014538213072818
12390990.148961,6.8050733908481e-06,0.0014693922278279,6.8050732937609e-06,1,0.0014693922623831
12681730.946405,6.7348571891926e-06,0.0014847128309186,6.7348570846417e-06,1,0.001484712865632
12972471.743848,6.6671520049055e-06,0.0014997911496031,6.667151894495e-06,1,0.0014997911843814
13263212.541292,6.6018170277005e-06,0.0015146348319705,6.601816912868e-06,1,0.0015146348667255
13553953.338735,6.5387221777425e-06,0.0015292511269556,6.5387220597483e-06,1,0.0015292511616099
13844694.136179,6.4777470944373e-06,0.0015436469099657,6.477746974371e-06,1,0.001543646944454
14135434.933622,6.4187802292898e-06,0.0015578287086079,6.4187801080855e-06,1,0.0015578287428758
14426175.731066,6.3617180365783e-06,0.0015718027268957,6.361717967716e-06,1,0.0015718027610537
14775064.687998,6.2956206191771e-06,0.0015883060463779,6.2956205001522e-06,1,0.0015883060806132
15123953.64493,6.2319726770483e-06,0.0016045286315768,6.2319726038719e-06,1,0.0016045286656671
15472842.601862,6.1706337647316e-06,0.0016204793612022,6.1706336846274e-06,1,0.0016204793954853
15821731.558795,6.1114738209657e-06,0.0016361667921121,6.1114737351565e-06,1,0.0016361668265182
16170620.515727,6.0543725664501e-06,0.0016515990814669,6.0543724761273e-06,1,0.0016515991159099
16519509.472659,5.9992186982965e-06,0.0016667839819957,5.9992186045362e-06,1,0.0016667840163934
16868398.429591,5.9459090876489e-06,0.0016817288597962,5.9459089914002e-06,1,0.0016817288940759
17217287.386523,5.8943480383102e-06,0.0016964407179257,5.8943479404002e-06,1,0.0016964407520255
17566176.343456,5.8444466176733e-06,0.0017109262203636,5.8444465188154e-06,1,0.0017109262542319
17915065.300388,5.7961220568713e-06,0.0017251917146935,5.7961219991232e-06,1,0.0017251917484257
18333732.048706,5.7401041846386e-06,0.0017420288866044,5.740104088211e-06,1,0.0017420289203886
18752398.797025,5.6861215910198e-06,0.0017585682072982,5.6861214959075e-06,1,0.0017585682407879
19171065.545344,5.6340611658165e-06,0.0017748188242489,5.6340611019092e-06,1,0.0017748188575099
19589732.293662,5.583817859746e-06,0.001790789572197,5.583817791361e-06,1,0.001790789605525
20008399.041981,5.5352942703306e-06,0.0018064888911798,5.5352941982839e-06,1,0.0018064889245229
20427065.7903,5.4884000443433e-06,0.0018219248195452,5.4883999694411e-06,1,0.0018219248528341
20845732.538618,5.4430512700617e-06,0.0018371050102689,5.4430511930364e-06,1,0.0018371050434367
21264399.286937,5.3991699110962e-06,0.0018520367534421,5.3991698325971e-06,1,0.0018520367864292
21683066.035256,5.3566832928037e-06,0.0018667269993553,5.3566832133972e-06,1,0.0018667270321109
22101732.783574,5.3155236401403e-06,0.0018811823804648,5.3155235603155e-06,1,0.0018811824129469
22520399.531893,5.2756276623194e-06,0.0018954092317997,5.2756276135461e-06,1,0.0018954092640912
23022799.629875,5.2293361522742e-06,0.0019121887901849,5.2293360743938e-06,1,0.0019121888224576
23525199.727858,5.1846833430541e-06,0.0019286582694473,5.1846832664452e-06,1,0.0019286583013816
24027599.82584,5.1415819023538e-06,0.001944826878943,5.1415818493224e-06,1,0.0019448269105967
24529999.923822,5.0999504148327e-06,0.0019607035373592,5.0999503586868e-06,1,0.0019607035690059
25032400.021805,5.0597131345948e-06,0.0019762967878777,5.0597130759162e-06,1,0.001976296819474
25534800.119787,5.020799573851e-06,0.0019916147884693,5.020799513218e-06,1,0.0019916148199556
26037200.21777,4.9831440718933e-06,0.0020066653257757,4.9831440098338e-06,1,0.0020066653570941
26539600.315752,4.9466853886712e-06,0.002021455835456,4.9466853256541e-06,1,0.002021455866555
27042000.413734,4.9113663334967e-06,0.0020359934234002,4.9113662699319e-06,1,0.0020359934542362
27544400.511717,4.8771334291679e-06,0.0020502848860624,4.87713336541e-06,1,0.0020502849165992
28046800.609699,4.8439366087232e-06,0.0020643367294413,4.8439365684682e-06,1,0.002064336759751
28649680.727278,4.8054010272933e-06,0.0020808919027645,4.8054009651434e-06,1,0.0020808919330025
29252560.844857,4.7682136086843e-06,0.0020971216067153,4.7682135476167e-06,1,0.0020971216365889
29855440.962436,4.7323047788898e-06,0.0021130353646906,4.7323047356768e-06,1,0.0021130353942502
30458321.080015,4.6976094778064e-06,0.0021286424194056,4.6976094323436e-06,1,0.0021286424489034
31061201.197593,4.6640670143931e-06,0.0021439516432885,4.6640669671116e-06,1,0.0021439516726866
31664081.315172,4.6316207718043e-06,0.0021589715262801,4.6316207231341e-06,1,0.002158971555526
32266961.432751,4.6002178878019e-06,0.0021737101881224,4.6002178381371e-06,1,0.0021737102171648
32869841.55033,4.5698089496905e-06,0.0021881753975324,4.5698088993818e-06,1,0.002188175426326
33472721.667909,4.5403477138186e-06,0.0022023745924809,4.540347663173e-06,1,0.0022023746209872
34075601.785488,4.5117908507114e-06,0.0022163148997538,4.5117907999949e-06,1,0.0022163149279411
34678481.903067,4.4840977141234e-06,0.0022300031532876,4.4840976811161e-06,1,0.0022300031812182
35401938.044161,4.4519514436094e-06,0.0022461060879931,4.4519513942239e-06,1,0.0022461061158049
36125394.185256,4.4209317820523e-06,0.0022618666879989,4.4209317335606e-06,1,0.0022618667154257
36848850.32635,4.3909819605496e-06,0.0022772950100969,4.3909819254935e-06,1,0.0022772950371826
37572306.467445,4.3620487539641e-06,0.002292400830862,4.3620487172763e-06,1,0.0022924008578366
38295762.60854,4.3340824048435e-06,0.0023071935504298,4.3340823668511e-06,1,0.0023071935772596
39019218.749634,4.3070364063361e-06,0.0023216821777957,4.3070363673659e-06,1,0.0023216822044341
39742674.890729,4.2808672572228e-06,0.0023358753420704,4.2808672175745e-06,1,0.0023358753684721
40466131.031824,4.2555342249629e-06,0.0023497813111717,4.2555341849029e-06,1,0.0023497813372967
41189587.172918,4.2309991264576e-06,0.0023634080118569,4.2309990862197e-06,1,0.0023634080376717
41913043.314013,4.2072261280766e-06,0.0023767630491562,4.2072260878625e-06,1,0.0023767630746335
42636499.455107,4.1841815639055e-06,0.0023898537246535,4.1841815368806e-06,1,0.002389853749847
43504646.824421,4.1574441998148e-06,0.002405223997521,4.1574441606752e-06,1,0.0024052240225481
44372794.193735,4.1316584488309e-06,0.0024202356631084,4.131658410442e-06,1,0.0024202356877303
45240941.563048,4.1067771282958e-06,0.0024348995066271,4.1067770998593e-06,1,0.0024348995308815
46109088.932362,4.082755897151e-06,0.0024492260247514,4.0827558675701e-06,1,0.0024492260488434
46977236.301675,4.0595532295529e-06,0.0024632253210306,4.059553199078e-06,1,0.0024632253449312
47845383.670989,4.0371302527519e-06,0.0024769070886057,4.0371302216327e-06,1,0.0024769071122742
48713531.040302,4.0154505546585e-06,0.0024902806208631,4.0154505231238e-06,1,0.0024902806442605
49581678.409616,3.9944799948874e-06,0.0025033548302151,3.9944799631397e-06,1,0.0025033548533078
50449825.778929,3.9741865288077e-06,0.002516138268463,3.9741864970242e-06,1,0.0025161382912231
51317973.148243,3.9545400464758e-06,0.0025286391466524,3.9545400148085e-06,1,0.0025286391690574
52186120.517556,3.9355122258768e-06,0.0025408653538091,3.9355122038406e-06,1,0.0025408653759055
53227897.360733,3.9134571080328e-06,0.0025551855011368,3.9134570855256e-06,1,0.002555185523083
54269674.203909,3.8922107615788e-06,0.0025691339938605,3.8922107386676e-06,1,0.0025691340156808
55311451.047085,3.8717334092393e-06,0.0025827225075838,3.8717333853273e-06,1,0.0025827225292571
56353227.890262,3.8519875873234e-06,0.002595962411736,3.8519875626573e-06,1,0.0025959624332114
57395004.733438,3.8329381579175e-06,0.0026088646551609,3.8329381327209e-06,1,0.002608864676392
58436781.576614,3.814552187366e-06,0.0026214397462246,3.814552161838e-06,1,0.0026214397671712
59478558.41979,3.7967987924772e-06,0.0026336977632974,3.7967987667924e-06,1,0.0026336977839258
60520335.262967,3.779648986768e-06,0.0026456483741698,3.7796489610772e-06,1,0.002645648394453
61562112.106143,3.7630755363019e-06,0.0026573008573073,3.7630755107349e-06,1,0.0026573008772247
62603888.949319,3.747052827226e-06,0.0026686641226628,3.7470528088545e-06,1,0.0026686641422533
63854021.161131,3.7285177527434e-06,0.002681930986135,3.7285177279393e-06,1,0.0026819310054752
65104153.372942,3.7107014407745e-06,0.0026948083075355,3.7107014222013e-06,1,0.0026948083264916
66354285.584754,3.6935679933713e-06,0.002707309245524,3.6935679740929e-06,1,0.0027073092642722
67604417.796565,3.6770835681313e-06,0.0027194466036868,3.6770835483293e-06,1,0.0027194466221968
68854550.008377,3.6612164161886e-06,0.0027312327013861,3.6612163960402e-06,1,0.0027312327196211
70104682.220188,3.6459367811077e-06,0.0027426793514239,3.6459367607734e-06,1,0.0027426793693503
71354814.432,3.6312167625506e-06,0.0027537978720841,3.6312167421712e-06,1,0.002753797889674
72604946.643811,3.6170301779481e-06,0.0027645991093074,3.6170301576449e-06,1,0.0027645991265384
73855078.855623,3.6033524321873e-06,0.0027750934609617,3.6033524120631e-06,1,0.0027750934778176
75105211.067434,3.5901603976816e-06,0.0027852909006238,3.590160382724e-06,1,0.0027852909171383
76605369.721608,3.5749395627094e-06,0.0027971501139771,3.5749395419863e-06,1,0.002797150130192
78105528.375782,3.5603510096495e-06,0.0028086118567916,3.5603509897383e-06,1,0.0028086118724994
79605687.029956,3.5463624120056e-06,0.0028196907967322,3.5463623928943e-06,1,0.002819690811928
81105845.68413,3.5329432621639e-06,0.0028304011842817,3.5329432438218e-06,1,0.002830401198977
82606004.338303,3.5200649341372e-06,0.0028407567089392,3.520064916529e-06,1,0.0028407567231497
84106162.992477,3.5077006017229e-06,0.0028507704750332,3.5077005848136e-06,1,0.0028507704887761
85606321.646651,3.4958251183204e-06,0.002860455016075,3.4958251020766e-06,1,0.002860455029367
87106480.300825,3.4844148927674e-06,0.0028698223204649,3.4844148771571e-06,1,0.0028698223333222
