time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,8.9615140281539e-10,9.4166738495052e-10,-1.9489442756362e-10,-9.9030106524247e-25,1.9489442756362e-10,9.9030106524247e-25,8.9615140281539e-06,9.4166738495052e-06,1,2.0735348019424e-16
186.68799962237,6.4364884692416e-09,6.7721273520867e-09,-5.2918634021853e-10,-7.1219723321422e-24,5.2918634021853e-10,7.1219723321422e-24,6.4364884692416e-05,6.7721273520867e-05,1,2.0735348019424e-16
1181.8815689988,4.0595983219412e-08,4.2847903822094e-08,-1.3371799770988e-09,-4.5087442905856e-23,1.3371799770988e-09,4.5087442905856e-23,0.00040595983219412,0.00042847903822094,1,2.0735348019424e-16
7343.8578398454,2.4455163256611e-07,2.6047746651091e-07,-3.2858979760175e-09,-2.8013883510774e-22,3.2858979760175e-09,2.8013883510774e-22,0.0024455163256611,0.0026047746651091,1,2.0735348019424e-16
45497.190750011,8.5001453906151e-07,9.6964752421375e-07,-5.4135872012221e-09,-1.7340181845746e-21,5.4135872012221e-09,1.7340181845746e-21,0.0085001453906151,0.0096964752421375,1,2.0735348019424e-16
281732.57176583,7.1763992901769e-07,1.4299610353056e-06,-3.0003006281733e-09,-1.0702773654295e-20,3.0003006281737e-09,1.0702773654295e-20,0.0071763992901769,0.014299610353056,1,2.0735348019424e-16
1744439.784661,2.6265317635447e-07,4.0387653347678e-06,-1.3049733469772e-09,-6.5748811505691e-20,1.3049733469774e-09,6.5748811505691e-20,0.0026265317635447,0.040387653347678,1,2.0735348019424e-16
10801137.310052,4.7962048859956e-08,2.0847291976132e-05,-5.2761628440079e-10,-3.9954627017182e-19,5.2761628440105e-10,3.9954627017181e-19,0.00047962048859956,0.20847291976132,1,2.0735348019424e-16
66877821.244672,7.9798147843911e-09,0.00012109962884413,-2.0975898579218e-10,-2.3655417908539e-18,2.0975898579222e-10,2.3655417908538e-18,7.9798147843911e-05,1.2109962884413,1,2.0735348019424e-16
414089867.61007,1.3051267076826e-09,0.00072928636305988,-8.200488777755e-11,-1.3196796159765e-17,8.2004887777552e-11,1.3196796159765e-17,1.3051267076826e-05,7.2928636305988,1,2.0735348019424e-16
2563935341.3868,2.1190370081803e-10,0.0044632185090707,-3.099086034401e-11,-6.5467410118997e-17,3.0990860344011e-11,6.5467410118996e-17,2.1190370081803e-06,44.632185090707,1,2.0735348019424e-16
13967756598.844,3.8977875160187e-11,0.024204401057844,-1.1930185049347e-11,-2.4947810302779e-16,1.1930185049347e-11,2.4947810302779e-16,3.8977875160187e-07,242.04401057844,1,2.0735348019424e-16
82651019659.755,6.5931919414131e-12,0.14294170604731,-4.1141390826751e-12,-8.9381120434797e-16,4.1141390826751e-12,8.9381120434797e-16,6.5931919414131e-08,1429.4170604731,1,2.0735348019424e-16
507919681163.28,1.0732854288373e-12,0.87774812501433,-1.285934746018e-12,-3.1772415679931e-15,1.285934746018e-12,3.1772415679931e-15,1.0732854288373e-08,8777.4812501433,1,2.0735348019424e-16
3141071141899.9,1.7357985592824e-13,5.4266449342674,-3.6318182373623e-13,-1.1923744646097e-14,3.6318182373623e-13,1.1923744646097e-14,1.7357985592824e-09,54266.449342674,1,2.0735348019424e-16
19444850947039,2.8041356201753e-14,33.590481539988,-9.3589044067794e-14,-4.8107908217112e-14,9.3589044067794e-14,4.8107908217112e-14,2.8041356201753e-10,335904.81539988,1,2.0735348019424e-16
1.2039355818931e+14,4.529136089265e-15,207.96832292794,-2.4979500479639e-14,-1.823247899659e-13,2.4979500479639e-14,1.823247899659e-13,4.529136089265e-11,2079683.2292794,1,2.0735348019424e-16
7.1766782674815e+14,7.5984604326351e-16,1239.6531245654,-7.6464337467183e-15,-5.7807170277206e-13,7.6464337467183e-15,5.7807170277206e-13,7.5984604326351e-12,12396531.245654,1,2.0735348019424e-16
1.7176678267482e+15,3.1750083039535e-16,2966.8933756271,-4.4745509656639e-15,-9.7473912514243e-13,4.4745509656639e-15,9.7473912514244e-13,3.1750083039535e-12,29668933.756271,1,2.0735348019424e-16
2.7176678267482e+15,2.0068582785286e-16,4694.0646237277,-3.4199277813443e-15,-1.2683165324878e-12,3.4199277813443e-15,1.2683165324878e-12,2.0068582785286e-12,46940646.237277,1,2.0735348019424e-16
3.7176678267482e+15,1.4671285717919e-16,6421.181803107,-2.8562993348681e-15,-1.513629717395e-12,2.8562993348681e-15,1.513629717395e-12,1.4671285717919e-12,64211818.03107,1,2.0735348019424e-16
4.7176678267482e+15,1.1562053723844e-16,8148.2527679102,-2.496251376186e-15,-1.7281523695013e-12,2.496251376186e-15,1.7281523695013e-12,1.1562053723844e-12,81482527.679102,1,2.0735348019424e-16
5.7176678267482e+15,9.5403745258747e-17,9875.2828519716,-2.2420783870119e-15,-1.9209408107373e-12,2.2420783870119e-15,1.9209408107373e-12,9.5403745258747e-13,98752828.519716,1,2.0735348019424e-16
6.7176678267482e+15,8.120570717707e-17,11602.275823311,-2.0503568771315e-15,-2.0979118226281e-12,2.0503568771315e-15,2.0979118226281e-12,8.120570717707e-13,116022758.23311,1,2.0735348019424e-16
7.7176678267482e+15,7.0686864243113e-17,13329.234532327,-1.8993884082239e-15,-2.2623661388688e-12,1.8993884082239e-15,2.2623661388688e-12,7.0686864243113e-13,133292345.32327,1,2.0735348019424e-16
8.7176678267482e+15,6.2581124410027e-17,15056.161293449,-1.7768126403068e-15,-2.4164088742158e-12,1.7768126403068e-15,2.4164088742158e-12,6.2581124410027e-13,150561612.93449,1,2.0735348019424e-16
9.7176678267482e+15,5.6143537153755e-17,16783.058005336,-1.6746233443708e-15,-2.5620394843274e-12,1.6746233443708e-15,2.5620394843274e-12,5.6143537153755e-13,167830580.05336,1,2.0735348019424e-16
