Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1,8.397177670131e-21,0,-1.2984067237994e-14,1.1628924121939e-09,1,4.3037883693406e-07,0,0,0,3.5888722498768e-05,3.5888722498768e-05,0,0
1,1,8.4392644787249e-21,1,-1.2651937778656e-14,1.1627728307116e-09,0.99996759858366,4.3030332423566e-07,1,1.2818002508325e-14,0,3.5887559666146e-05,3.5888722498768e-05,0,0
1,1,8.4815537456179e-21,2,-1.1934879658793e-14,1.1620814592181e-09,0.99993521034222,4.3022785303822e-07,2,2.4988488575565e-14,0,3.5886397305707e-05,3.5888722498768e-05,0,0
1,1,8.5240464005409e-21,3,-1.1331612803843e-14,1.160969218683e-09,0.99990284824914,4.3015245355175e-07,3,3.6543904965345e-14,0,3.5885235883085e-05,3.5888722498768e-05,0,0
1,1,8.5667433772713e-21,4,-1.0758560707045e-14,1.1593928600918e-09,0.99987052524947,4.3007715590277e-07,4,4.7515059821133e-14,0,3.588407586289e-05,3.5888722498768e-05,0,0
1,1,8.6096456136501e-21,5,-1.0214212386554e-14,1.1573540974056e-09,0.9998382542458,4.3000199010169e-07,5,5.7931217474983e-14,0,3.5882917708211e-05,3.5888722498768e-05,0,0
1,1,8.6527540515979e-21,6,-9.6971325041405e-15,1.154855147628e-09,0.99980604808421,4.2992698601036e-07,6,6.7820178857894e-14,0,3.5881761880104e-05,3.5888722498768e-05,0,0
1,1,8.6960696371319e-21,7,-9.2059575778525e-15,1.1518987274716e-09,0.99977391954036,4.2985217330971e-07,7,7.7208354761151e-14,0,3.5880608837098e-05,3.5888722498768e-05,0,0
1,1,8.7395933203826e-21,8,-8.7393923842144e-15,1.148488049346e-09,0.99974188130558,4.297775814677e-07,8,8.6120835429547e-14,0,3.5879459034693e-05,3.5888722498768e-05,0,0
1,1,8.7833260556103e-21,9,-8.2962065404633e-15,1.1446268164794e-09,0.99970994597318,4.2970323970761e-07,9,9.4581456670051e-14,0,3.5878312924871e-05,3.5888722498768e-05,0,0
1,1,8.8272688012224e-21,10,-7.8752312578169e-15,1.1403192174157e-09,0.99967812602485,4.2962917697674e-07,10,1.0261286265029e-13,0,3.5877170955607e-05,3.5888722498768e-05,0,0
1,1,8.87142251979e-21,11,-7.4753562572056e-15,1.1355699196724e-09,0.99964643381726,4.2955542191549e-07,11,1.102365655525e-13,0,3.5876033570387e-05,3.5888722498768e-05,0,0
1,1,8.9157881780647e-21,12,-7.0955268393394e-15,1.1303840629642e-09,0.99961488156879,4.2948200282697e-07,12,1.1747300224026e-13,0,3.5874901207734e-05,3.5888722498768e-05,0,0
1,1,8.9603667469963e-21,13,-6.7347411013797e-15,1.1247672511525e-09,0.99958348134655,4.2940894764706e-07,13,1.2434158808757e-13,0,3.587377430074e-05,3.5888722498768e-05,0,0
1,1,9.0051592017489e-21,14,-6.3920472928806e-15,1.1187255442228e-09,0.99955224505357,4.2933628391513e-07,14,1.3086076811212e-13,0,3.5872653276609e-05,3.5888722498768e-05,0,0
1,1,9.0501665217192e-21,15,-6.0665413040254e-15,1.1122654488519e-09,0.99952118441625,4.2926403874527e-07,15,1.3704806554778e-13,0,3.5871538556202e-05,3.5888722498768e-05,0,0
1,1,9.0953896905529e-21,16,-5.7573642795385e-15,1.1053939089208e-09,0.99949031097207,4.2919223879825e-07,16,1.4292012798435e-13,0,3.5870430553604e-05,3.5888722498768e-05,0,0
1,1,9.1408296961621e-21,17,-5.463700351981e-15,1.0981182948903e-09,0.99945963605761,4.2912091025411e-07,17,1.4849277119634e-13,0,3.5869329675683e-05,3.5888722498768e-05,0,0
1,1,9.1864875307431e-21,18,-5.1847744884561e-15,1.0904463928769e-09,0.99942917079682,4.2905007878554e-07,18,1.5378102077633e-13,0,3.5868236321682e-05,3.5888722498768e-05,0,0
1,1,9.2323641907933e-21,19,-4.9198504450474e-15,1.0823863928354e-09,0.99939892608968,4.2897976953198e-07,19,1.5879915168286e-13,0,3.5867150882798e-05,3.5888722498768e-05,0,0
1,1,9.2784606771292e-21,20,-4.6682288236005e-15,1.0739468762802e-09,0.99936891260114,4.2891000707454e-07,20,1.6356072580709e-13,0,3.5866073741798e-05,3.5888722498768e-05,0,0
