Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1,8.397177670131e-21,0,-3.6746729762407e-15,7.7951608507942e-09,1,4.3037883693406e-07,0,0,0,3.5888722498768e-05,3.5888722498768e-05,0,0
1,1,8.4392644787249e-21,1,-3.3536526250543e-15,7.7610544688367e-09,0.99978327143926,4.2987394851458e-07,1,3.5141628006475e-15,0,3.5880944391108e-05,3.5888722498768e-05,0,0
1,1,8.4815537456179e-21,2,-2.7014641316961e-15,7.563064250446e-09,0.99957031415861,4.2937831612496e-07,2,6.4250719134313e-15,0,3.587330162927e-05,3.5888722498768e-05,0,0
1,1,8.5240464005409e-21,3,-2.2014601081238e-15,7.2520349442403e-09,0.99936473333717,4.2890029365179e-07,3,8.8083683631258e-15,0,3.5865923598601e-05,3.5888722498768e-05,0,0
1,1,8.5667433772713e-21,4,-1.7717780055861e-15,6.8291763415877e-09,0.9991698025892,4.2844743589696e-07,4,1.0735963011945e-14,0,3.5858927785008e-05,3.5888722498768e-05,0,0
1,1,8.6096456136501e-21,5,-1.4075435494176e-15,6.3130806031225e-09,0.99898832243354,4.2802617669816e-07,5,1.2275189116829e-14,0,3.5852414695602e-05,3.5888722498768e-05,0,0
1,1,8.6527540515979e-21,6,-1.1032307232051e-15,5.7253692168919e-09,0.99882251937033,4.2764160307911e-07,6,1.3488084639043e-14,0,3.584646423669e-05,3.5888722498768e-05,0,0
1,1,8.6960696371319e-21,7,-8.5283848809319e-16,5.0896034453206e-09,0.99867398210044,4.2729731607511e-07,7,1.443085063663e-14,0,3.5841133424773e-05,3.5888722498768e-05,0,0
1,1,8.7395933203826e-21,8,-6.5007679250734e-16,4.4307327528594e-09,0.99854361759272,4.2699533704018e-07,8,1.5153491225117e-14,0,3.5836454809854e-05,3.5888722498768e-05,0,0
1,1,8.7833260556103e-21,9,-4.8857148969463e-16,3.774316867074e-09,0.99843162424136,4.2673605230385e-07,9,1.569965154452e-14,0,3.5832435512092e-05,3.5888722498768e-05,0,0
1,1,8.8272688012224e-21,10,-3.6206807156183e-16,3.1445997534694e-09,0.99833750596723,4.2651825087061e-07,10,1.6106661705214e-14,0,3.5829057727877e-05,3.5888722498768e-05,0,0
1,1,8.87142251979e-21,11,-2.6463284157076e-16,2.5622566017145e-09,0.99826014897477,4.2633930500472e-07,11,1.640578205488e-14,0,3.582628148454e-05,3.5888722498768e-05,0,0
1,1,8.9157881780647e-21,12,-1.9083785623582e-16,2.042691146602e-09,0.99819795164385,4.2619547158634e-07,12,1.6622643729961e-14,0,3.5824049302007e-05,3.5888722498768e-05,0,0
1,1,8.9603667469963e-21,13,-1.3582194678108e-16,1.5938770213874e-09,0.99814900925632,4.2608231848769e-07,13,1.6777801462983e-14,0,3.5822292822398e-05,3.5888722498768e-05,0,0
1,1,9.0051592017489e-21,14,-9.5464167292322e-17,1.2186540568988e-09,0.99811128997399,4.2599512953216e-07,14,1.6887401383852e-14,0,3.5820939125651e-05,3.5888722498768e-05,0,0
1,1,9.0501665217192e-21,15,-6.6329438009039e-17,9.1446219379395e-10,0.99808278329163,4.2592924535709e-07,15,1.6963889305932e-14,0,3.5819916057315e-05,3.5888722498768e-05,0,0
1,1,9.0953896905529e-21,16,-3.9517695624883e-17,5.9863836434357e-10,0.99806161983403,4.2588033809593e-07,16,1.7016693005371e-14,0,3.5819156527911e-05,3.5888722498768e-05,0,0
1,1,9.1408296961621e-21,17,-3.2524207461155e-17,5.0844688077596e-10,0.99804619597327,4.2584469752373e-07,17,1.7052713956914e-14,0,3.5818602985288e-05,3.5888722498768e-05,0,0
1,1,9.1864875307431e-21,18,-2.1934885952121e-17,3.6386306715862e-10,0.99803513017183,4.2581912880317e-07,18,1.7077037858036e-14,0,3.5818205847835e-05,3.5888722498768e-05,0,0
