time,center_xi,center_xs,center_xv
0,0,0,0
1,0.41421356205698,1,0.41421356205703
2,0.59144701917547,1,0.59144701917542
3,0.63103356096028,1,0.63103356096024
4,0.62852165607016,1,0.62852165607016
5,0.62190451990503,1,0.62190451990504
6,0.61870228013083,1,0.61870228013083
7,0.617873737785,1,0.617873737785
