time,average_xi,average_xv,center_xi,center_xs,center_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0,0,0,0
1,9.9011876623612e-07,1.0000099537989e-06,9.9011818642321e-07,1,1.0000093681938e-06,6.6965637613052e-29,6.7634617165656e-29,-4.7166631197181e-28,-4.7637820938893e-28,0.06488842346405,0.065536652332167
2.2,2.1690830307539e-06,2.1999886366738e-06,2.1690826833716e-06,1,2.1999882803869e-06,6.9149648708304e-29,7.0653977320009e-29,-4.6754199658198e-28,-4.7789325960818e-28,0.14215302550349,0.14417845529306
3.64,3.5669383062767e-06,3.6399456929397e-06,3.5669382612087e-06,1,3.6399456413951e-06,7.1955729592639e-29,7.4536785264231e-29,-4.6295733236876e-28,-4.8003609095593e-28,0.23376286884015,0.2385474809325
5.368,5.2187371553221e-06,5.3678674864484e-06,5.2187374717745e-06,1,5.3678678091373e-06,7.5447074677067e-29,7.9436049441489e-29,-4.5773790249959e-28,-4.8284157687283e-28,0.34201515821119,0.35178856359188
7.4416,7.1639421653915e-06,7.4413345208816e-06,7.1639429003463e-06,1,7.4413352915301e-06,7.9733602393592e-29,8.5589256667116e-29,-4.5182987711117e-28,-4.8651005000661e-28,0.4694961137511,0.4876752991605
9.92992,9.4457973289076e-06,9.9294383339954e-06,9.4457985382173e-06,1,9.9294396340179e-06,8.500459671939e-29,9.3371502057076e-29,-4.4524720210839e-28,-4.9136929108219e-28,0.61903977374729,0.65073567065672
12.915904,1.2110352397031e-05,1.2915081240227e-05,1.2110354133414e-05,1,1.291508315979e-05,9.1532097114341e-29,1.0333163687481e-28,-4.3808756263128e-28,-4.9791601413549e-28,0.79366405469185,0.84640276415953
16.4990848,1.5204869324517e-05,1.6497735073456e-05,1.5204871633244e-05,1,1.6497737710904e-05,9.9680044349134e-29,1.1625363407972e-28,-4.3055247313762e-28,-5.0687748418372e-28,0.99646631605152,1.081195565774
20.79890176,1.8775348538145e-05,2.0796750234682e-05,1.8775351450883e-05,1,2.0796753694619e-05,1.0990323290337e-28,1.332363416453e-28,-4.2295497620606e-28,-5.1928402153419e-28,1.2304612417959,1.3629358233801
25.958682112,2.2862913077626e-05,2.5955324437644e-05,2.2862916605065e-05,1,2.5955328827996e-05,1.227153086492e-28,1.5578063136085e-28,-4.1569345144783e-28,-5.3653720405671e-28,1.4983438714553,1.7010081423455
32.1504185344,2.7498817098151e-05,3.2145262149418e-05,2.7498821222573e-05,1,3.214526757819e-05,1.3860224041324e-28,1.8586692429121e-28,-4.0917101814045e-28,-5.6045464331797e-28,1.8021624773444,2.1066719002242
39.58050224128,3.2697940729283e-05,3.9572681516242e-05,3.2697945398586e-05,1,3.9572688089109e-05,1.5786529352714e-28,2.2600509530609e-28,-4.0365466370762e-28,-5.9327837899321e-28,2.1428922436343,2.5934352558484
48.496602689536,3.8450842047998e-05,4.8484856333599e-05,3.8450847172737e-05,1,4.8484864153607e-05,1.8040054774041e-28,2.7924868912438e-28,-3.9909517515458e-28,-6.376520106037e-28,2.5199143844576,3.1775035446787
59.195923227443,4.471480839769e-05,5.9178417275976e-05,4.4714813669129e-05,1,5.9178426133856e-05,1.7404440467577e-28,2.9556401763832e-28,-3.7262481697975e-28,-6.5847645747674e-28,2.930429683151,3.8783167545984
72.035107872932,5.1404919620924e-05,7.2009180250507e-05,5.1404924452524e-05,1,7.2009189396932e-05,1.581080295869e-28,3.0198001590567e-28,-3.3089719656043e-28,-6.6216151971605e-28,3.3688728122769,4.7191936368972
87.442129447518,5.8386892864235e-05,8.7403921484074e-05,5.8386897110339e-05,1,8.7403930800237e-05,1.3616688382789e-28,3.0144196301157e-28,-2.8297895506695e-28,-6.5956747217971e-28,3.8264434107505,5.7281033983803
105.93055533702,6.5474306780854e-05,0.00010587448041775,6.547431037295e-05,1,0.00010587448985998,1.1171041172654e-28,2.9701571728401e-28,-2.325848959613e-28,-6.5307906032123e-28,4.2909241691901,6.9385899486574
