x,y,z,id,cv,ci
0,128,0,0,0.0010521690662318,9.5030906404057e-06
1,128,0,1,0.0010521690906925,9.5030904192768e-06
2,128,0,2,0.0010521691302319,9.5030900618676e-06
3,128,0,3,0.0010521690837746,9.5030904818192e-06
4,128,0,4,0.0010521690949824,9.5030903804944e-06
5,128,0,5,0.0010521690916454,9.5030904106589e-06
6,128,0,6,0.0010521690934276,9.5030903945571e-06
7,128,0,7,0.0010521690929259,9.5030903990903e-06
8,128,0,8,0.0010521690921594,9.5030904060109e-06
9,128,0,9,0.0010521690931342,9.5030903972082e-06
10,128,0,10,0.0010521690932936,9.5030903957689e-06
11,128,0,11,0.0010521690930389,9.5030903980691e-06
12,128,0,12,0.0010521690932833,9.5030903958622e-06
13,128,0,13,0.0010521690935317,9.5030903936191e-06
14,128,0,14,0.0010521690943594,9.503090386145e-06
15,128,0,15,0.0010521690933998,9.5030903948104e-06
16,128,0,16,0.0010521690934872,9.5030903940212e-06
17,128,0,17,0.0010521690930165,9.5030903982711e-06
18,128,0,18,0.001052169094367,9.5030903860761e-06
19,128,0,19,0.0010521690942458,9.5030903871708e-06
20,128,0,20,0.0010521690933986,9.5030903948212e-06
21,128,0,21,0.0010521690925111,9.5030904028352e-06
22,128,0,22,0.001052169093449,9.5030903943657e-06
23,128,0,23,0.0010521690925452,9.503090402527e-06
24,128,0,24,0.0010521690925005,9.5030904029308e-06
25,128,0,25,0.0010521690937652,9.5030903915103e-06
26,128,0,26,0.001052169094745,9.503090382663e-06
27,128,0,27,0.0010521690928684,9.5030903996084e-06
28,128,0,28,0.0010521690937521,9.5030903916285e-06
29,128,0,29,0.0010521690933348,9.5030903953969e-06
30,128,0,30,0.0010521690931438,9.5030903971216e-06
31,128,0,31,0.0010521690945321,9.5030903845854e-06
32,128,0,32,0.0010521690942758,9.5030903868991e-06
33,128,0,33,0.0010521690936885,9.5030903922028e-06
34,128,0,34,0.0010521690926276,9.503090401783e-06
35,128,0,35,0.0010521690942795,9.5030903868658e-06
36,128,0,36,0.0010521690932771,9.503090395918e-06
37,128,0,37,0.0010521690928868,9.5030903994422e-06
38,128,0,38,0.001052169094179,9.5030903877741e-06
39,128,0,39,0.0010521690936579,9.503090392479e-06
40,128,0,40,0.0010521690922009,9.5030904056362e-06
41,128,0,41,0.0010521690930669,9.503090397816e-06
42,128,0,42,0.0010521690928838,9.5030903994699e-06
43,128,0,43,0.0010521690936266,9.5030903927618e-06
44,128,0,44,0.0010521690933157,9.5030903955692e-06
45,128,0,45,0.0010521690932389,9.503090396263e-06
46,128,0,46,0.0010521690939461,9.5030903898764e-06
47,128,0,47,0.0010521690934319,9.5030903945201e-06
48,128,0,48,0.0010521690929772,9.5030903986266e-06
49,128,0,49,0.0010521690940901,9.5030903885763e-06
50,128,0,50,0.0010521690932236,9.5030903964013e-06
51,128,0,51,0.001052169093223,9.5030903964067e-06
52,128,0,52,0.001052169092886,9.5030903994495e-06
53,128,0,53,0.0010521690939662,9.5030903896949e-06
54,128,0,54,0.0010521690927095,9.5030904010439e-06
55,128,0,55,0.0010521690937558,9.503090391595e-06
56,128,0,56,0.0010521690942662,9.5030903869859e-06
57,128,0,57,0.0010521690940954,9.5030903885284e-06
58,128,0,58,0.001052169093703,9.5030903920717e-06
59,128,0,59,0.0010521690938108,9.5030903910988e-06
60,128,0,60,0.0010521690925258,9.5030904027024e-06
61,128,0,61,0.001052169092625,9.5030904018065e-06
62,128,0,62,0.0010521690933097,9.5030903956233e-06
63,128,0,63,0.0010521690925376,9.5030904025961e-06
64,128,0,64,0.0010521690926171,9.5030904018781e-06
65,128,0,65,0.0010521690931574,9.503090396999e-06
66,128,0,66,0.0010521690937025,9.5030903920768e-06
67,128,0,67,0.0010521690943519,9.5030903862121e-06
68,128,0,68,0.0010521690930784,9.5030903977124e-06
69,128,0,69,0.0010521690937453,9.5030903916896e-06
70,128,0,70,0.0010521690942724,9.5030903869305e-06
71,128,0,71,0.0010521690921428,9.5030904061615e-06
72,128,0,72,0.0010521690923219,9.5030904045434e-06
73,128,0,73,0.0010521690936176,9.5030903928436e-06
74,128,0,74,0.0010521690944703,9.5030903851432e-06
75,128,0,75,0.0010521690920495,9.5030904070039e-06
76,128,0,76,0.0010521690932106,9.5030903965185e-06
77,128,0,77,0.0010521690931114,9.5030903974144e-06
78,128,0,78,0.0010521690930724,9.5030903977665e-06
79,128,0,79,0.0010521690925434,9.5030904025435e-06
80,128,0,80,0.00105216909328,9.5030903958921e-06
81,128,0,81,0.0010521690934637,9.5030903942332e-06
82,128,0,82,0.0010521690931633,9.5030903969459e-06
83,128,0,83,0.0010521690928769,9.5030903995317e-06
84,128,0,84,0.0010521690939466,9.5030903898721e-06
85,128,0,85,0.0010521690938397,9.5030903908378e-06
86,128,0,86,0.0010521690928327,9.5030903999312e-06
87,128,0,87,0.0010521690927521,9.5030904006585e-06
88,128,0,88,0.0010521690937228,9.5030903918934e-06
89,128,0,89,0.0010521690932735,9.5030903959508e-06
90,128,0,90,0.0010521690926667,9.5030904014301e-06
91,128,0,91,0.0010521690933376,9.5030903953718e-06
92,128,0,92,0.0010521690928676,9.5030903996162e-06
93,128,0,93,0.0010521690926948,9.5030904011766e-06
94,128,0,94,0.0010521690935313,9.5030903936221e-06
95,128,0,95,0.0010521690929993,9.5030903984269e-06
96,128,0,96,0.0010521690934451,9.5030903944007e-06
97,128,0,97,0.0010521690943795,9.5030903859629e-06
98,128,0,98,0.0010521690942443,9.5030903871843e-06
99,128,0,99,0.0010521690937047,9.5030903920569e-06
100,128,0,100,0.0010521690933713,9.5030903950671e-06
101,128,0,101,0.0010521690941336,9.5030903881835e-06
102,128,0,102,0.0010521690937012,9.5030903920883e-06
103,128,0,103,0.001052169092148,9.503090406114e-06
104,128,0,104,0.0010521690933361,9.503090395385e-06
105,128,0,105,0.0010521690926907,9.503090401213e-06
106,128,0,106,0.0010521690921887,9.5030904057464e-06
107,128,0,107,0.0010521690920533,9.5030904069691e-06
108,128,0,108,0.0010521690938487,9.5030903907565e-06
109,128,0,109,0.0010521690939652,9.5030903897044e-06
110,128,0,110,0.0010521690925009,9.5030904029269e-06
111,128,0,111,0.0010521690931691,9.5030903968937e-06
112,128,0,112,0.0010521690933616,9.5030903951553e-06
113,128,0,113,0.0010521690932221,9.5030903964144e-06
114,128,0,114,0.0010521690940972,9.5030903885122e-06
115,128,0,115,0.0010521690941857,9.5030903877136e-06
116,128,0,116,0.0010521690936749,9.5030903923254e-06
117,128,0,117,0.0010521690937807,9.5030903913706e-06
118,128,0,118,0.0010521690942909,9.5030903867633e-06
119,128,0,119,0.0010521690938932,9.5030903903547e-06
120,128,0,120,0.0010521690931743,9.5030903968466e-06
121,128,0,121,0.0010521690944398,9.5030903854189e-06
122,128,0,122,0.0010521690929482,9.5030903988883e-06
123,128,0,123,0.0010521690930974,9.5030903975411e-06
124,128,0,124,0.0010521690927273,9.5030904008827e-06
125,128,0,125,0.0010521690937075,9.5030903920317e-06
126,128,0,126,0.0010521690935651,9.5030903933176e-06
127,128,0,127,0.0010521690941551,9.5030903879891e-06
128,128,0,128,0.0010521690928041,9.503090400189e-06
129,128,0,129,0.0010521690948916,9.5030903813384e-06
130,128,0,130,0.0010521690923657,9.5030904041499e-06
131,128,0,131,0.0010521690939416,9.5030903899127e-06
132,128,0,132,0.0010521690904954,9.5030904210562e-06
133,128,0,133,0.0010521690997624,9.5030903372845e-06
134,128,0,134,0.0010521690651598,9.5030906500865e-06
135,128,0,135,0.0010521690908704,9.5030904176701e-06
136,128,0,136,0.0010521691293836,9.5030900695282e-06
