x,y,z,id,cv,ci
0,128,0,0,0.00047777483312142,2.0926160425137e-05
1,128,0,1,0.00047777483176217,2.0926160858326e-05
2,128,0,2,0.00047777483210211,2.0926161366193e-05
3,128,0,3,0.00047777483317723,2.0926160687794e-05
4,128,0,4,0.00047777482998451,2.0926160996768e-05
5,128,0,5,0.00047777483005799,2.0926160948224e-05
6,128,0,6,0.00047777483211858,2.0926160870133e-05
7,128,0,7,0.00047777483150985,2.0926160893536e-05
8,128,0,8,0.00047777482956222,2.0926160979697e-05
9,128,0,9,0.00047777483188672,2.0926160877671e-05
10,128,0,10,0.00047777483224876,2.0926160861879e-05
11,128,0,11,0.00047777483165552,2.0926160887841e-05
12,128,0,12,0.00047777483222694,2.0926160862822e-05
13,128,0,13,0.00047777483280934,2.0926160837317e-05
14,128,0,14,0.00047777483474674,2.0926160752477e-05
15,128,0,15,0.00047777483250024,2.0926160850853e-05
16,128,0,16,0.00047777483270438,2.0926160841914e-05
17,128,0,17,0.00047777483160243,2.0926160890169e-05
18,128,0,18,0.00047777483476487,2.0926160751683e-05
19,128,0,19,0.00047777483448131,2.09261607641e-05
20,128,0,20,0.00047777483249691,2.0926160850999e-05
21,128,0,21,0.00047777483041878,2.0926160942003e-05
22,128,0,22,0.00047777483261516,2.0926160845821e-05
23,128,0,23,0.00047777483049875,2.0926160938501e-05
24,128,0,24,0.00047777483039296,2.0926160943133e-05
25,128,0,25,0.0004777748333563,2.0926160813365e-05
26,128,0,26,0.00047777483564985,2.0926160712928e-05
27,128,0,27,0.00047777483125548,2.0926160905363e-05
28,128,0,28,0.00047777483332535,2.0926160814721e-05
29,128,0,29,0.00047777483234756,2.0926160857539e-05
30,128,0,30,0.00047777483190008,2.0926160877135e-05
31,128,0,31,0.00047777483515231,2.0926160734716e-05
32,128,0,32,0.00047777483455128,2.0926160761036e-05
33,128,0,33,0.00047777483317601,2.0926160821261e-05
34,128,0,34,0.00047777483069144,2.0926160930062e-05
35,128,0,35,0.00047777483456049,2.0926160760633e-05
36,128,0,36,0.00047777483221212,2.092616086347e-05
37,128,0,37,0.00047777483129876,2.0926160903467e-05
38,128,0,38,0.00047777483432466,2.092616077096e-05
39,128,0,39,0.00047777483310432,2.09261608244e-05
40,128,0,40,0.00047777482969249,2.0926160973808e-05
41,128,0,41,0.00047777483172037,2.0926160885005e-05
42,128,0,42,0.00047777483129163,2.0926160903779e-05
43,128,0,43,0.00047777483303134,2.0926160827596e-05
44,128,0,44,0.00047777483230308,2.0926160859487e-05
45,128,0,45,0.00047777483212343,2.0926160867354e-05
46,128,0,46,0.00047777483377901,2.0926160794854e-05
47,128,0,47,0.00047777483257521,2.092616084757e-05
48,128,0,48,0.00047777483150951,2.0926160894239e-05
49,128,0,49,0.000477774834117,2.0926160780053e-05
50,128,0,50,0.00047777483208721,2.092616086894e-05
51,128,0,51,0.00047777483208559,2.0926160869011e-05
52,128,0,52,0.000477774831297,2.0926160903544e-05
53,128,0,53,0.00047777483382688,2.0926160792758e-05
54,128,0,54,0.00047777483088306,2.0926160921671e-05
55,128,0,55,0.00047777483333354,2.0926160814362e-05
56,128,0,56,0.00047777483452909,2.0926160762007e-05
57,128,0,57,0.00047777483412872,2.092616077954e-05
58,128,0,58,0.00047777483321015,2.0926160819765e-05
59,128,0,59,0.0004777748334624,2.0926160808719e-05
60,128,0,60,0.0004777748304533,2.0926160940491e-05
61,128,0,61,0.00047777483068559,2.0926160930319e-05
62,128,0,62,0.00047777483228853,2.0926160860124e-05
63,128,0,63,0.00047777483048083,2.0926160939285e-05
64,128,0,64,0.00047777483066692,2.0926160931137e-05
65,128,0,65,0.0004777748319318,2.0926160875746e-05
66,128,0,66,0.00047777483320921,2.0926160819807e-05
67,128,0,67,0.00047777483472986,2.0926160753215e-05
68,128,0,68,0.00047777483174722,2.0926160883829e-05
69,128,0,69,0.00047777483330952,2.0926160815414e-05
70,128,0,70,0.00047777483454325,2.0926160761387e-05
71,128,0,71,0.00047777482955633,2.0926160979771e-05
72,128,0,72,0.00047777482997547,2.0926160961416e-05
73,128,0,73,0.0004777748330104,2.0926160828512e-05
74,128,0,74,0.00047777483500691,2.0926160741083e-05
75,128,0,75,0.00047777482933764,2.0926160989347e-05
76,128,0,76,0.00047777483205649,2.0926160870286e-05
77,128,0,77,0.0004777748318251,2.0926160880418e-05
78,128,0,78,0.00047777483173271,2.0926160884464e-05
79,128,0,79,0.00047777483049453,2.0926160938686e-05
80,128,0,80,0.00047777483221908,2.0926160863165e-05
81,128,0,81,0.00047777483264962,2.0926160844312e-05
82,128,0,82,0.0004777748319458,2.0926160875133e-05
83,128,0,83,0.00047777483127533,2.0926160904493e-05
84,128,0,84,0.00047777483378052,2.0926160794788e-05
85,128,0,85,0.00047777483353055,2.0926160805735e-05
86,128,0,86,0.00047777483117099,2.0926160909062e-05
87,128,0,87,0.00047777483098359,2.0926160917269e-05
88,128,0,88,0.00047777483325629,2.0926160817745e-05
89,128,0,89,0.00047777483220421,2.0926160863817e-05
90,128,0,90,0.00047777483078281,2.0926160926062e-05
91,128,0,91,0.00047777483235478,2.0926160857223e-05
92,128,0,92,0.00047777483125359,2.0926160905445e-05
93,128,0,93,0.00047777483084861,2.092616092318e-05
94,128,0,94,0.00047777483280801,2.0926160837375e-05
95,128,0,95,0.00047777483156208,2.0926160891936e-05
96,128,0,96,0.00047777483260623,2.0926160846212e-05
97,128,0,97,0.00047777483479403,2.0926160750406e-05
98,128,0,98,0.00047777483447756,2.0926160764264e-05
99,128,0,99,0.00047777483321383,2.0926160819604e-05
100,128,0,100,0.00047777483243277,2.0926160853808e-05
101,128,0,101,0.00047777483421877,2.0926160775597e-05
102,128,0,102,0.0004777748332064,2.092616081993e-05
103,128,0,103,0.00047777482956786,2.0926160979265e-05
104,128,0,104,0.00047777483235154,2.0926160857365e-05
105,128,0,105,0.00047777483083846,2.0926160923625e-05
106,128,0,106,0.00047777482966403,2.0926160975054e-05
107,128,0,107,0.00047777482934569,2.0926160988994e-05
108,128,0,108,0.00047777483355147,2.0926160804819e-05
109,128,0,109,0.00047777483382387,2.092616079289e-05
110,128,0,110,0.00047777483039454,2.0926160943064e-05
111,128,0,111,0.00047777483196014,2.0926160874505e-05
112,128,0,112,0.00047777483240975,2.0926160854816e-05
113,128,0,113,0.00047777483208456,2.0926160869056e-05
114,128,0,114,0.00047777483413253,2.0926160779373e-05
115,128,0,115,0.00047777483434075,2.0926160770255e-05
116,128,0,116,0.00047777483314426,2.0926160822651e-05
117,128,0,117,0.00047777483339216,2.0926160811795e-05
118,128,0,118,0.00047777483458699,2.0926160759472e-05
119,128,0,119,0.00047777483365487,2.0926160800291e-05
120,128,0,120,0.0004777748319714,2.0926160874012e-05
121,128,0,121,0.00047777483493594,2.0926160744191e-05
122,128,0,122,0.00047777483144236,2.0926160897179e-05
123,128,0,123,0.00047777483179065,2.0926160881927e-05
124,128,0,124,0.0004777748309256,2.0926160919808e-05
125,128,0,125,0.00047777483321967,2.0926160819352e-05
126,128,0,126,0.00047777483288844,2.0926160833843e-05
127,128,0,127,0.00047777483426244,2.0926160773724e-05
128,128,0,128,0.00047777483112873,2.0926160910767e-05
129,128,0,129,0.00047777483590433,2.0926160702329e-05
130,128,0,130,0.00047777483041101,2.0926160940309e-05
131,128,0,131,0.00047777483252782,2.0926160857238e-05
132,128,0,132,0.00047777483032769,2.0926160917654e-05
133,128,0,133,0.00047777483012112,2.0926161060795e-05
134,128,0,134,0.00047777483040508,2.0926160544028e-05
135,128,0,135,0.00047777483223688,2.092616083753e-05
136,128,0,136,0.00047777483008754,2.0926161454506e-05
137,128,0,137,0.00047777483161076,2.0926160756366e-05
138,128,0,138,0.00047777483134997,2.092616093698e-05
139,128,0,139,0.00047777483345908,2.0926160799284e-05
140,128,0,140,0.0004777748325009,2.0926160853391e-05
141,128,0,141,0.00047777483177565,2.0926160881896e-05
142,128,0,142,0.00047777483235853,2.0926160857243e-05
143,128,0,143,0.00047777483504686,2.0926160739284e-05
144,128,0,144,0.00047777483498122,2.0926160742221e-05
145,128,0,145,0.00047777483200363,2.0926160872597e-05
146,128,0,146,0.00047777483199374,2.0926160873034e-05
147,128,0,147,0.00047777483091758,2.0926160920159e-05
148,128,0,148,0.00047777482981806,2.0926160968309e-05
149,128,0,149,0.00047777483154159,2.0926160892833e-05
150,128,0,150,0.00047777483435323,2.0926160769709e-05
151,128,0,151,0.00047777483239863,2.0926160855303e-05
152,128,0,152,0.00047777482902608,2.0926161002991e-05
153,128,0,153,0.00047777482899855,2.0926161004196e-05
154,128,0,154,0.00047777483141069,2.0926160898566e-05
155,128,0,155,0.00047777483425105,2.0926160774183e-05
156,128,0,156,0.00047777483277102,2.0926160838995e-05
157,128,0,157,0.00047777483054783,2.0926160936352e-05
158,128,0,158,0.00047777483038106,2.0926160943655e-05
159,128,0,159,0.00047777483516287,2.0926160734253e-05
160,128,0,160,0.00047777482979741,2.0926160969213e-05
161,128,0,161,0.00047777482989879,2.0926160964774e-05
162,128,0,162,0.00047777483301873,2.0926160828148e-05
163,128,0,163,0.00047777483217073,2.0926160865283e-05
164,128,0,164,0.00047777483261171,2.0926160845972e-05
165,128,0,165,0.00047777483168253,2.0926160886661e-05
166,128,0,166,0.0004777748321871,2.0926160864566e-05
167,128,0,167,0.00047777483345791,2.0926160808916e-05
168,128,0,168,0.00047777483526363,2.0926160729841e-05
169,128,0,169,0.00047777483221487,2.092616086335e-05
170,128,0,170,0.000477774831378,2.0926160899997e-05
171,128,0,171,0.00047777483203669,2.0926160871153e-05
172,128,0,172,0.00047777483351446,2.0926160806439e-05
173,128,0,173,0.00047777483512181,2.0926160736051e-05
174,128,0,174,0.00047777483214478,2.0926160866419e-05
175,128,0,175,0.00047777483213387,2.0926160866897e-05
176,128,0,176,0.00047777483465745,2.0926160756387e-05
177,128,0,177,0.00047777483366291,2.0926160799938e-05
178,128,0,178,0.00047777483219492,2.0926160864224e-05
179,128,0,179,0.00047777483329608,2.0926160816003e-05
180,128,0,180,0.00047777483173984,2.0926160884152e-05
181,128,0,181,0.00047777483464085,2.0926160757113e-05
182,128,0,182,0.00047777483304997,2.092616082678e-05
183,128,0,183,0.00047777483269998,2.0926160842106e-05
184,128,0,184,0.00047777483050187,2.0926160938364e-05
185,128,0,185,0.0004777748328382,2.0926160836053e-05
186,128,0,186,0.000477774832874,2.0926160834486e-05
187,128,0,187,0.000477774832901,2.0926160833304e-05
188,128,0,188,0.00047777483155544,2.0926160892227e-05
189,128,0,189,0.00047777483208637,2.0926160868977e-05
190,128,0,190,0.00047777483174013,2.0926160884139e-05
191,128,0,191,0.00047777483311618,2.0926160823881e-05
192,128,0,192,0.00047777482950579,2.0926160981984e-05
193,128,0,193,0.00047777483443387,2.0926160766177e-05
194,128,0,194,0.00047777483130363,2.0926160903254e-05
195,128,0,195,0.00047777483230275,2.0926160859501e-05
196,128,0,196,0.00047777483074993,2.0926160927501e-05
197,128,0,197,0.00047777482983855,2.0926160967412e-05
198,128,0,198,0.00047777483383308,2.0926160792487e-05
199,128,0,199,0.00047777483109918,2.0926160912207e-05
200,128,0,200,0.00047777483071457,2.092616092905e-05
201,128,0,201,0.00047777483138641,2.0926160899629e-05
202,128,0,202,0.0004777748335466,2.0926160805032e-05
203,128,0,203,0.00047777483426378,2.0926160773626e-05
204,128,0,204,0.0004777748299392,2.0926160963004e-05
