x,y,z,id,cv,ci
0,128,0,0,9.1695730817378e-05,9.1606608071774e-05
1,128,0,1,9.1695599103884e-05,9.1606476890387e-05
2,128,0,2,9.1695432668501e-05,9.160631246897e-05
3,128,0,3,9.16956404976e-05,9.1606512191936e-05
4,128,0,4,9.169557649058e-05,9.1606465210475e-05
5,128,0,5,9.1695592228974e-05,9.1606480386742e-05
6,128,0,6,9.1695594534634e-05,9.1606472205055e-05
7,128,0,7,9.169559285293e-05,9.1606473622775e-05
8,128,0,8,9.1695587511713e-05,9.1606478245001e-05
9,128,0,9,9.1695593135756e-05,9.1606471980437e-05
10,128,0,10,9.1695595065561e-05,9.1606472059495e-05
11,128,0,11,9.1695594066755e-05,9.1606474094584e-05
12,128,0,12,9.1695592969452e-05,9.1606470073908e-05
13,128,0,13,9.1695595262753e-05,9.1606469389036e-05
14,128,0,14,9.1695600463401e-05,9.1606464682251e-05
15,128,0,15,9.1695595878709e-05,9.1606471586292e-05
16,128,0,16,9.1695596338235e-05,9.1606471002166e-05
17,128,0,17,9.1695592724873e-05,9.1606473023614e-05
18,128,0,18,9.1695600772526e-05,9.1606464898738e-05
19,128,0,19,9.1695599700772e-05,9.1606465276707e-05
20,128,0,20,9.1695595783442e-05,9.1606471507835e-05
21,128,0,21,9.1695589202792e-05,9.1606475554773e-05
22,128,0,22,9.169559432882e-05,9.1606469447513e-05
23,128,0,23,9.1695589349815e-05,9.1606475292713e-05
24,128,0,24,9.1695590351325e-05,9.1606476835616e-05
25,128,0,25,9.1695596445098e-05,9.1606467774099e-05
26,128,0,26,9.1695603149711e-05,9.1606462749951e-05
27,128,0,27,9.1695590948702e-05,9.1606473021582e-05
28,128,0,28,9.1695596286065e-05,9.1606467773135e-05
29,128,0,29,9.1695595417206e-05,9.1606471905833e-05
30,128,0,30,9.1695593451939e-05,9.1606472228487e-05
31,128,0,31,9.169560155165e-05,9.1606463696344e-05
32,128,0,32,9.1695600694648e-05,9.1606465913583e-05
33,128,0,33,9.1695596558217e-05,9.1606468809482e-05
34,128,0,34,9.1695590419034e-05,9.1606475376654e-05
35,128,0,35,9.1695600980728e-05,9.1606466152655e-05
36,128,0,36,9.1695595041268e-05,9.1606472222373e-05
37,128,0,37,9.1695592197074e-05,9.1606474049136e-05
38,128,0,38,9.1695599388595e-05,9.1606465765966e-05
39,128,0,39,9.1695595857804e-05,9.160646847529e-05
40,128,0,40,9.1695588188474e-05,9.1606478254869e-05
41,128,0,41,9.1695592186037e-05,9.1606471881136e-05
42,128,0,42,9.1695590813001e-05,9.1606472700444e-05
43,128,0,43,9.1695595724919e-05,9.1606468715995e-05
44,128,0,44,9.169559584946e-05,9.1606472565688e-05
45,128,0,45,9.1695594950191e-05,9.1606472585414e-05
46,128,0,46,9.1695598985106e-05,9.1606468152924e-05
47,128,0,47,9.169559504294e-05,9.1606470367255e-05
48,128,0,48,9.1695591786108e-05,9.16064725597e-05
49,128,0,49,9.1695599992333e-05,9.1606467432001e-05
50,128,0,50,9.1695593688204e-05,9.1606471507879e-05
51,128,0,51,9.1695593688909e-05,9.1606471516529e-05
52,128,0,52,9.1695591355254e-05,9.1606473215856e-05
53,128,0,53,9.1695599296748e-05,9.1606468220375e-05
54,128,0,54,9.1695590571171e-05,9.1606474548663e-05
55,128,0,55,9.1695598303426e-05,9.1606469749769e-05
56,128,0,56,9.1695600978167e-05,9.1606466310629e-05
57,128,0,57,9.1695599311679e-05,9.1606466691142e-05
58,128,0,58,9.1695595473495e-05,9.1606467549323e-05
59,128,0,59,9.1695597333046e-05,9.1606468120105e-05
60,128,0,60,9.1695590264753e-05,9.1606476440788e-05
61,128,0,61,9.1695590091818e-05,9.1606475079111e-05
62,128,0,62,9.1695595742221e-05,9.1606472533024e-05
63,128,0,63,9.1695589812023e-05,9.1606475846455e-05
64,128,0,64,9.1695589687049e-05,9.1606474769941e-05
65,128,0,65,9.1695594509139e-05,9.1606473123805e-05
66,128,0,66,9.1695596066815e-05,9.1606468148035e-05
67,128,0,67,9.1695601094211e-05,9.1606465399636e-05
68,128,0,68,9.1695592779505e-05,9.1606472337694e-05
69,128,0,69,9.1695597155523e-05,9.1606468724378e-05
70,128,0,70,9.1695599891763e-05,9.1606465151128e-05
71,128,0,71,9.1695587771556e-05,9.1606478533997e-05
72,128,0,72,9.1695588663024e-05,9.1606477282303e-05
73,128,0,73,9.1695595150511e-05,9.1606468248139e-05
74,128,0,74,9.1695601827154e-05,9.1606464715714e-05
75,128,0,75,9.1695586800713e-05,9.1606478681526e-05
76,128,0,76,9.1695594580547e-05,9.1606472557618e-05
77,128,0,77,9.1695592741439e-05,9.1606471901317e-05
78,128,0,78,9.1695593806949e-05,9.1606473439825e-05
79,128,0,79,9.1695590064724e-05,9.1606476029186e-05
80,128,0,80,9.16955941154e-05,9.1606471260543e-05
81,128,0,81,9.1695596913325e-05,9.1606471857375e-05
82,128,0,82,9.1695594434301e-05,9.1606472977543e-05
83,128,0,83,9.1695592578702e-05,9.1606474550716e-05
84,128,0,84,9.16955988703e-05,9.1606468030463e-05
85,128,0,85,9.1695598729742e-05,9.160646916877e-05
86,128,0,86,9.1695590565478e-05,9.1606473070064e-05
87,128,0,87,9.1695591872407e-05,9.1606475336163e-05
88,128,0,88,9.1695596155875e-05,9.1606467996751e-05
89,128,0,89,9.1695594600586e-05,9.1606471821978e-05
90,128,0,90,9.1695590300855e-05,9.160647479103e-05
91,128,0,91,9.1695594918624e-05,9.1606471369941e-05
92,128,0,92,9.1695592962906e-05,9.1606475046242e-05
93,128,0,93,9.1695591326226e-05,9.1606475480348e-05
94,128,0,94,9.1695594422202e-05,9.160646855496e-05
95,128,0,95,9.169559163972e-05,9.1606472144192e-05
96,128,0,96,9.1695596361833e-05,9.1606471527731e-05
97,128,0,97,9.1695600900943e-05,9.1606464878043e-05
98,128,0,98,9.1695599599494e-05,9.1606465194668e-05
99,128,0,99,9.1695598190608e-05,9.1606470249487e-05
100,128,0,100,9.1695596474577e-05,9.1606472528183e-05
101,128,0,101,9.1695599239339e-05,9.1606466158055e-05
102,128,0,102,9.169559744849e-05,9.1606469545151e-05
103,128,0,103,9.1695587499243e-05,9.1606478202796e-05
104,128,0,104,9.1695595010129e-05,9.1606471478141e-05
105,128,0,105,9.1695590449626e-05,9.1606474655077e-05
106,128,0,106,9.1695587794091e-05,9.1606478006365e-05
107,128,0,107,9.1695587265196e-05,9.1606479104963e-05
108,128,0,108,9.1695596497602e-05,9.1606466828377e-05
109,128,0,109,9.1695598816021e-05,9.1606467754746e-05
110,128,0,110,9.169559003644e-05,9.1606476512753e-05
111,128,0,111,9.1695592216589e-05,9.1606470685269e-05
112,128,0,112,9.1695595439641e-05,9.1606471610051e-05
113,128,0,113,9.1695594539192e-05,9.1606472372938e-05
114,128,0,114,9.1695599889524e-05,9.1606467249847e-05
115,128,0,115,9.1695598900373e-05,9.1606465194989e-05
116,128,0,116,9.1695597809017e-05,9.1606470223386e-05
117,128,0,117,9.1695598084304e-05,9.1606469231125e-05
118,128,0,118,9.1695599963161e-05,9.1606464998514e-05
119,128,0,119,9.1695597852264e-05,9.1606467654833e-05
120,128,0,120,9.1695594614558e-05,9.1606473026583e-05
121,128,0,121,9.169560098799e-05,9.16064642393e-05
122,128,0,122,9.169559266596e-05,9.1606473783138e-05
123,128,0,123,9.1695594311622e-05,9.1606473648509e-05
124,128,0,124,9.1695591909599e-05,9.1606475670107e-05
125,128,0,125,9.169559706584e-05,9.1606469094287e-05
126,128,0,126,9.1695595089564e-05,9.1606468811382e-05
127,128,0,127,9.1695598788683e-05,9.1606465482871e-05
128,128,0,128,9.1695591280627e-05,9.1606474005156e-05
129,128,0,129,9.1695603642775e-05,9.1606461929618e-05
130,128,0,130,9.169559008914e-05,9.160647652536e-05
131,128,0,131,9.1695594167595e-05,9.1606469568995e-05
132,128,0,132,9.1695599388127e-05,9.1606486824184e-05
133,128,0,133,9.1695553110216e-05,9.1606438677226e-05
134,128,0,134,9.1695724994932e-05,9.1606612324935e-05
135,128,0,135,9.169560149804e-05,9.1606477877921e-05
136,128,0,136,9.1695427099057e-05,9.1606316935058e-05
137,128,0,137,9.1695637343225e-05,9.1606517120418e-05
138,128,0,138,9.1695581269942e-05,9.1606462989103e-05
139,128,0,139,9.1695599530305e-05,9.1606470299099e-05
140,128,0,140,9.1695592615469e-05,9.1606468327641e-05
141,128,0,141,9.1695594203547e-05,9.1606473614367e-05
142,128,0,142,9.1695593122369e-05,9.1606469554254e-05
143,128,0,143,9.1695601438483e-05,9.1606464122179e-05
144,128,0,144,9.1695601043175e-05,9.160646406267e-05
145,128,0,145,9.1695594336841e-05,9.1606472584336e-05
146,128,0,146,9.1695593257241e-05,9.1606471554482e-05
147,128,0,147,9.1695591440964e-05,9.1606475242458e-05
148,128,0,148,9.1695588451322e-05,9.1606477875427e-05
149,128,0,149,9.1695593059598e-05,9.1606473669626e-05
150,128,0,150,9.1695599928412e-05,9.1606466159926e-05
151,128,0,151,9.1695595636801e-05,9.1606471864074e-05
152,128,0,152,9.1695586194733e-05,9.1606479668974e-05
153,128,0,153,9.1695586156643e-05,9.1606479771825e-05
154,128,0,154,9.1695592977307e-05,9.1606474256926e-05
155,128,0,155,9.1695599566618e-05,9.160646632055e-05
156,128,0,156,9.1695596863246e-05,9.1606471186318e-05
157,128,0,157,9.1695590444101e-05,9.1606476136476e-05
158,128,0,158,9.1695589601018e-05,9.1606476145869e-05
159,128,0,159,9.1695601920992e-05,9.1606464011923e-05
160,128,0,160,9.1695588318414e-05,9.1606477848279e-05
161,128,0,161,9.1695588092688e-05,9.160647710349e-05
162,128,0,162,9.1695595800574e-05,9.1606468856237e-05
163,128,0,163,9.1695593960738e-05,9.1606471352741e-05
164,128,0,164,9.1695595546847e-05,9.1606470684181e-05
165,128,0,165,9.1695592441194e-05,9.1606472330038e-05
166,128,0,166,9.1695593135839e-05,9.1606470444034e-05
167,128,0,167,9.169559746608e-05,9.160646827594e-05
168,128,0,168,9.1695602582133e-05,9.160646415787e-05
169,128,0,169,9.1695595107565e-05,9.1606472275035e-05
170,128,0,170,9.1695593032842e-05,9.1606474479669e-05
171,128,0,171,9.1695593216477e-05,9.1606471294167e-05
172,128,0,172,9.169559640034e-05,9.1606466920177e-05
173,128,0,173,9.1695601701567e-05,9.1606464002435e-05
174,128,0,174,9.1695594506484e-05,9.1606472032009e-05
175,128,0,175,9.169559330795e-05,9.1606470888363e-05
176,128,0,176,9.1695600889849e-05,9.1606465565275e-05
177,128,0,177,9.169559854651e-05,9.1606468308316e-05
178,128,0,178,9.1695593102429e-05,9.160647037065e-05
179,128,0,179,9.1695595920503e-05,9.1606467557373e-05
180,128,0,180,9.1695593142448e-05,9.1606472738415e-05
181,128,0,181,9.169560105528e-05,9.1606465815738e-05
182,128,0,182,9.1695596255854e-05,9.1606469151929e-05
183,128,0,183,9.1695596903291e-05,9.1606471590114e-05
184,128,0,184,9.1695590515446e-05,9.160647644243e-05
185,128,0,185,9.1695596301594e-05,9.1606470281021e-05
186,128,0,186,9.1695596671052e-05,9.1606470467303e-05
187,128,0,187,9.1695597558932e-05,9.1606471217859e-05
188,128,0,188,9.1695593854156e-05,9.160647439401e-05
189,128,0,189,9.1695593589077e-05,9.1606471412569e-05
190,128,0,190,9.1695593356862e-05,9.160647295169e-05
191,128,0,191,9.1695597981556e-05,9.1606470539736e-05
192,128,0,192,9.1695587511356e-05,9.1606478532282e-05
193,128,0,193,9.1695599120282e-05,9.1606464938907e-05
194,128,0,194,9.1695592401284e-05,9.160647422818e-05
195,128,0,195,9.1695594720173e-05,9.1606471437893e-05
196,128,0,196,9.1695590194778e-05,9.1606474853133e-05
197,128,0,197,9.1695588561446e-05,9.160647788109e-05
198,128,0,198,9.1695597365061e-05,9.1606466256027e-05
199,128,0,199,9.1695591548259e-05,9.1606474420662e-05
200,128,0,200,9.1695589674456e-05,9.1606474513419e-05
201,128,0,201,9.1695591709364e-05,9.160647311264e-05
202,128,0,202,9.169559788296e-05,9.1606468239272e-05
203,128,0,203,9.1695599786461e-05,9.1606466475296e-05
204,128,0,204,9.1695588984808e-05,9.1606477789489e-05
205,128,0,205,9.169560027513e-05,9.1606466270367e-05
