x,y,z,id,cv,ci
0,128,0,0,0.00055554295838883,1.7997266187596e-05
1,128,0,1,0.00055554295980447,1.7997266811647e-05
2,128,0,2,0.00055554296372876,1.7997267621661e-05
3,128,0,3,0.00055554296027204,1.7997266601871e-05
4,128,0,4,0.00055554295869414,1.7997266956233e-05
5,128,0,5,0.00055554295844263,1.7997266883123e-05
6,128,0,6,0.00055554296030352,1.799726684462e-05
7,128,0,7,0.00055554295975613,1.7997266856517e-05
8,128,0,8,0.00055554295808308,1.7997266912271e-05
9,128,0,9,0.00055554296008546,1.7997266846994e-05
10,128,0,10,0.00055554296039806,1.7997266836981e-05
11,128,0,11,0.00055554295988641,1.7997266853524e-05
12,128,0,12,0.00055554296037915,1.7997266837571e-05
13,128,0,13,0.00055554296088121,1.7997266821307e-05
14,128,0,14,0.00055554296255154,1.7997266767205e-05
15,128,0,15,0.00055554296061474,1.7997266829939e-05
16,128,0,16,0.00055554296079074,1.7997266824238e-05
17,128,0,17,0.00055554295984072,1.799726685501e-05
18,128,0,18,0.00055554296256711,1.79972667667e-05
19,128,0,19,0.00055554296232273,1.7997266774616e-05
20,128,0,20,0.00055554296061186,1.7997266830032e-05
21,128,0,21,0.00055554295882023,1.7997266888064e-05
22,128,0,22,0.00055554296071386,1.7997266826728e-05
23,128,0,23,0.00055554295888915,1.7997266885832e-05
24,128,0,24,0.00055554295879808,1.7997266888781e-05
25,128,0,25,0.00055554296135273,1.7997266806035e-05
26,128,0,26,0.00055554296333012,1.7997266741986e-05
27,128,0,27,0.00055554295954158,1.7997266864699e-05
28,128,0,28,0.00055554296132606,1.7997266806899e-05
29,128,0,29,0.0005555429604831,1.7997266834203e-05
30,128,0,30,0.00055554296009732,1.7997266846698e-05
31,128,0,31,0.00055554296290121,1.7997266755879e-05
32,128,0,32,0.00055554296238299,1.7997266772664e-05
33,128,0,33,0.00055554296119737,1.7997266811067e-05
34,128,0,34,0.00055554295905533,1.7997266880449e-05
35,128,0,35,0.00055554296239098,1.7997266772405e-05
36,128,0,36,0.00055554296036628,1.7997266837986e-05
37,128,0,37,0.00055554295957898,1.7997266863488e-05
38,128,0,38,0.00055554296218763,1.7997266778992e-05
39,128,0,39,0.00055554296113558,1.7997266813069e-05
40,128,0,40,0.00055554295819409,1.7997266908345e-05
41,128,0,41,0.00055554295994236,1.7997266851718e-05
42,128,0,42,0.00055554295957278,1.7997266863689e-05
43,128,0,43,0.00055554296107265,1.7997266815107e-05
44,128,0,44,0.00055554296044477,1.7997266835444e-05
45,128,0,45,0.00055554296028988,1.7997266840461e-05
46,128,0,46,0.00055554296171723,1.7997266794229e-05
47,128,0,47,0.00055554296067933,1.7997266827847e-05
48,128,0,48,0.00055554295976067,1.7997266857602e-05
49,128,0,49,0.00055554296200855,1.7997266784793e-05
50,128,0,50,0.00055554296025871,1.7997266841471e-05
51,128,0,51,0.00055554296025729,1.7997266841517e-05
52,128,0,52,0.00055554295957739,1.7997266863539e-05
53,128,0,53,0.00055554296175847,1.7997266792893e-05
54,128,0,54,0.00055554295922051,1.7997266875099e-05
55,128,0,55,0.00055554296133313,1.799726680667e-05
56,128,0,56,0.0005555429623639,1.7997266773283e-05
57,128,0,57,0.00055554296201868,1.7997266784464e-05
58,128,0,58,0.00055554296122678,1.7997266810114e-05
59,128,0,59,0.00055554296144427,1.799726680307e-05
60,128,0,60,0.00055554295885004,1.7997266887098e-05
61,128,0,61,0.00055554295905028,1.7997266880613e-05
62,128,0,62,0.00055554296043224,1.799726683585e-05
63,128,0,63,0.00055554295887375,1.799726688633e-05
64,128,0,64,0.00055554295903414,1.7997266881135e-05
65,128,0,65,0.00055554296012465,1.7997266845813e-05
66,128,0,66,0.00055554296122598,1.799726681014e-05
67,128,0,67,0.00055554296253696,1.7997266767677e-05
68,128,0,68,0.00055554295996557,1.7997266850966e-05
69,128,0,69,0.00055554296131242,1.7997266807341e-05
70,128,0,70,0.00055554296237614,1.7997266772886e-05
71,128,0,71,0.00055554295807666,1.7997266912149e-05
72,128,0,72,0.00055554295843814,1.799726690044e-05
73,128,0,73,0.00055554296105457,1.7997266815692e-05
74,128,0,74,0.00055554296277578,1.7997266759941e-05
75,128,0,75,0.0005555429578882,1.7997266918253e-05
76,128,0,76,0.00055554296023217,1.799726684233e-05
77,128,0,77,0.00055554296003262,1.7997266848794e-05
78,128,0,78,0.0005555429599531,1.799726685137e-05
79,128,0,79,0.00055554295888554,1.7997266885949e-05
80,128,0,80,0.00055554296037242,1.7997266837788e-05
81,128,0,81,0.00055554296074351,1.7997266825768e-05
82,128,0,82,0.00055554296013676,1.7997266845421e-05
83,128,0,83,0.00055554295955874,1.7997266864143e-05
84,128,0,84,0.00055554296171847,1.7997266794188e-05
85,128,0,85,0.000555542961503,1.7997266801167e-05
86,128,0,86,0.00055554295946876,1.7997266867058e-05
87,128,0,87,0.00055554295930722,1.799726687229e-05
88,128,0,88,0.00055554296126652,1.7997266808827e-05
89,128,0,89,0.00055554296035954,1.7997266838205e-05
90,128,0,90,0.00055554295913412,1.7997266877897e-05
91,128,0,91,0.00055554296048932,1.7997266834001e-05
92,128,0,92,0.00055554295954001,1.799726686475e-05
93,128,0,93,0.00055554295919082,1.799726687606e-05
94,128,0,94,0.00055554296088008,1.7997266821344e-05
95,128,0,95,0.00055554295980589,1.7997266856138e-05
96,128,0,96,0.00055554296070613,1.7997266826979e-05
97,128,0,97,0.00055554296259229,1.7997266765885e-05
98,128,0,98,0.00055554296231951,1.799726677472e-05
99,128,0,99,0.00055554296122991,1.7997266810013e-05
100,128,0,100,0.00055554296055664,1.7997266831821e-05
101,128,0,101,0.0005555429620963,1.799726678195e-05
102,128,0,102,0.00055554296122359,1.7997266810218e-05
103,128,0,103,0.00055554295808663,1.7997266911826e-05
104,128,0,104,0.00055554296048655,1.7997266834091e-05
105,128,0,105,0.00055554295918207,1.7997266876344e-05
106,128,0,106,0.00055554295816949,1.7997266909142e-05
107,128,0,107,0.00055554295789524,1.7997266918025e-05
108,128,0,108,0.00055554296152095,1.7997266800586e-05
109,128,0,109,0.00055554296175593,1.7997266792975e-05
110,128,0,110,0.00055554295879934,1.7997266888741e-05
111,128,0,111,0.00055554296014913,1.799726684502e-05
112,128,0,112,0.0005555429605367,1.7997266832466e-05
113,128,0,113,0.00055554296025635,1.7997266841547e-05
114,128,0,114,0.00055554296202204,1.7997266784356e-05
115,128,0,115,0.00055554296220148,1.7997266778544e-05
116,128,0,116,0.00055554296116996,1.7997266811955e-05
117,128,0,117,0.0005555429613837,1.7997266805032e-05
118,128,0,118,0.00055554296241375,1.7997266771668e-05
119,128,0,119,0.00055554296161022,1.7997266797695e-05
120,128,0,120,0.00055554296015883,1.7997266844706e-05
121,128,0,121,0.00055554296271462,1.7997266761923e-05
122,128,0,122,0.00055554295970279,1.7997266859477e-05
123,128,0,123,0.00055554296000291,1.7997266849757e-05
124,128,0,124,0.00055554295925721,1.7997266873909e-05
125,128,0,125,0.00055554296123494,1.7997266809855e-05
126,128,0,126,0.00055554296094936,1.7997266819081e-05
127,128,0,127,0.00055554296213425,1.7997266780791e-05
128,128,0,128,0.0005555429594313,1.7997266868009e-05
129,128,0,129,0.00055554296355332,1.7997266735734e-05
130,128,0,130,0.00055554295879939,1.7997266885091e-05
131,128,0,131,0.00055554296069149,1.7997266841068e-05
132,128,0,132,0.00055554295854409,1.7997266846196e-05
133,128,0,133,0.00055554295930131,1.7997267062116e-05
134,128,0,134,0.00055554295604376,1.7997266263449e-05
135,128,0,135,0.00055554296021447,1.7997266798352e-05
136,128,0,136,0.0005555429619924,1.7997267678069e-05
137,128,0,137,0.00055554295892142,1.7997266645574e-05
138,128,0,138,0.00055554295987137,1.7997266918114e-05
139,128,0,139,0.00055554296137486,1.7997266788143e-05
140,128,0,140,0.00055554296063308,1.7997266833947e-05
141,128,0,141,0.00055554295998538,1.7997266849091e-05
142,128,0,142,0.0005555429604938,1.7997266834187e-05
143,128,0,143,0.00055554296280991,1.7997266758748e-05
144,128,0,144,0.00055554296275373,1.7997266760679e-05
145,128,0,145,0.00055554296018658,1.7997266843801e-05
146,128,0,146,0.00055554296017809,1.7997266844084e-05
147,128,0,147,0.00055554295925031,1.7997266874133e-05
148,128,0,148,0.00055554295830228,1.7997266904841e-05
149,128,0,149,0.00055554295978829,1.7997266856708e-05
150,128,0,150,0.00055554296221227,1.7997266778194e-05
151,128,0,151,0.0005555429605271,1.7997266832778e-05
152,128,0,152,0.0005555429576196,1.7997266926953e-05
153,128,0,153,0.00055554295759582,1.7997266927723e-05
154,128,0,154,0.00055554295967549,1.7997266860362e-05
155,128,0,155,0.0005555429621241,1.799726678105e-05
156,128,0,156,0.00055554296084823,1.7997266822376e-05
157,128,0,157,0.0005555429589315,1.799726688446e-05
158,128,0,158,0.00055554295878775,1.7997266889116e-05
159,128,0,159,0.00055554296291031,1.7997266755584e-05
160,128,0,160,0.00055554295828457,1.7997266905414e-05
161,128,0,161,0.00055554295837194,1.7997266902584e-05
162,128,0,162,0.00055554296106172,1.7997266815461e-05
163,128,0,163,0.00055554296033069,1.7997266839139e-05
164,128,0,164,0.00055554296071083,1.7997266826827e-05
165,128,0,165,0.00055554295990978,1.7997266852773e-05
166,128,0,166,0.00055554296034483,1.7997266838681e-05
167,128,0,167,0.00055554296144037,1.7997266803196e-05
168,128,0,168,0.00055554296299714,1.7997266752772e-05
169,128,0,169,0.00055554296036876,1.7997266837906e-05
170,128,0,170,0.00055554295964729,1.7997266861275e-05
171,128,0,171,0.00055554296021511,1.7997266842883e-05
172,128,0,172,0.00055554296148911,1.7997266801617e-05
173,128,0,173,0.00055554296287484,1.7997266756733e-05
174,128,0,174,0.00055554296030834,1.7997266839863e-05
175,128,0,175,0.00055554296029885,1.7997266840171e-05
176,128,0,176,0.00055554296247454,1.7997266769699e-05
177,128,0,177,0.00055554296161708,1.7997266797473e-05
178,128,0,178,0.00055554296035158,1.7997266838463e-05
179,128,0,179,0.00055554296130086,1.7997266807715e-05
180,128,0,180,0.00055554295995924,1.7997266851171e-05
181,128,0,181,0.00055554296246015,1.7997266770165e-05
182,128,0,182,0.00055554296108868,1.7997266814588e-05
183,128,0,183,0.00055554296078696,1.799726682436e-05
184,128,0,184,0.0005555429588919,1.7997266885743e-05
185,128,0,185,0.00055554296090609,1.7997266820502e-05
186,128,0,186,0.00055554296093697,1.7997266819501e-05
187,128,0,187,0.00055554296096029,1.7997266818746e-05
188,128,0,188,0.00055554295980016,1.7997266856323e-05
189,128,0,189,0.00055554296025793,1.7997266841496e-05
190,128,0,190,0.00055554295995948,1.7997266851163e-05
191,128,0,191,0.00055554296114576,1.7997266812739e-05
