x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,128,0,0,0.0070807689831972,9.9999951507479e-05,6.212466522118e-16,2.4184001054192e-13,15,0.038585611827562,1.7763568394003e-15,1
0.05,128,0,0.05,0.0070807689831044,9.9999951495404e-05,6.212466522118e-16,2.4184001054192e-13,14.998070719409,0.038585611827562,1.7763568394003e-15,1
0.1,128,0,0.1,0.0070807689830116,9.9999951483328e-05,6.212466522118e-16,2.4184001054192e-13,14.996141438817,0.038585611827562,1.7763568394003e-15,1
0.15,128,0,0.15,0.0070807689829188,9.9999951471253e-05,6.212466522118e-16,2.4184001054192e-13,14.994212158226,0.038585611827562,1.7763568394003e-15,1
0.2,128,0,0.2,0.007080768982826,9.9999951459177e-05,6.212466522118e-16,2.4184001054192e-13,14.992282877634,0.038585611827562,1.7763568394003e-15,1
0.25,128,0,0.25,0.0070807689827331,9.9999951447102e-05,6.212466522118e-16,2.4184001054192e-13,14.990353597043,0.038585611827562,1.7763568394003e-15,1
0.3,128,0,0.3,0.0070807689826403,9.9999951435026e-05,6.212466522118e-16,2.4184001054192e-13,14.988424316452,0.038585611827562,1.7763568394003e-15,1
0.35,128,0,0.35,0.0070807689825475,9.9999951422951e-05,6.212466522118e-16,2.4184001054192e-13,14.98649503586,0.038585611827562,1.7763568394003e-15,1
0.4,128,0,0.4,0.0070807689824547,9.9999951410875e-05,6.212466522118e-16,2.4184001054192e-13,14.984565755269,0.038585611827562,1.7763568394003e-15,1
0.45,128,0,0.45,0.0070807689823619,9.99999513988e-05,6.212466522118e-16,2.4184001054192e-13,14.982636474678,0.038585611827562,1.7763568394003e-15,1
0.5,128,0,0.5,0.0070807689822691,9.9999951386724e-05,6.212466522118e-16,2.4184001054192e-13,14.980707194086,0.038585611827562,1.7763568394003e-15,1
0.55,128,0,0.55,0.0070807689821762,9.9999951374649e-05,6.212466522118e-16,2.4184001054192e-13,14.978777913495,0.038585611827562,1.7763568394003e-15,1
0.6,128,0,0.6,0.0070807689820834,9.9999951362573e-05,6.212466522118e-16,2.4184001054192e-13,14.976848632903,0.038585611827562,1.7763568394003e-15,1
0.65,128,0,0.65,0.0070807689819906,9.9999951350498e-05,6.212466522118e-16,2.4184001054192e-13,14.974919352312,0.038585611827562,1.7763568394003e-15,1
0.7,128,0,0.7,0.0070807689818978,9.9999951338422e-05,6.212466522118e-16,2.4184001054192e-13,14.972990071721,0.038585611827562,1.7763568394003e-15,1
0.75,128,0,0.75,0.007080768981805,9.9999951326347e-05,6.212466522118e-16,2.4184001054192e-13,14.971060791129,0.038585611827562,1.7763568394003e-15,1
0.8,128,0,0.8,0.0070807689817122,9.9999951314271e-05,6.212466522118e-16,2.4184001054192e-13,14.969131510538,0.038585611827562,1.7763568394003e-15,1
0.85,128,0,0.85,0.0070807689816193,9.9999951302196e-05,6.212466522118e-16,2.4184001054192e-13,14.967202229947,0.038585611827562,1.7763568394003e-15,1
0.9,128,0,0.9,0.0070807689815265,9.9999951290121e-05,6.212466522118e-16,2.4184001054192e-13,14.965272949355,0.038585611827562,1.7763568394003e-15,1
0.95,128,0,0.95,0.0070807689814337,9.9999951278045e-05,6.212466522118e-16,2.4184001054192e-13,14.963343668764,0.038585611827562,1.7763568394003e-15,1
1,128,0,1,0.0070807689813409,9.999995126597e-05,6.212466522118e-16,2.4184001054192e-13,14.961414388172,0.038585611827562,1.7763568394003e-15,1
1.05,128,0,1.05,0.00708076898156,9.9999951229646e-05,-2.4997006417907e-15,7.3020834713035e-13,14.959485107581,0.038585611827565,2.2204460492503e-16,1
1.1,128,0,1.1,0.0070807689817792,9.9999951193322e-05,-2.4997006417907e-15,7.3020834713035e-13,14.95755582699,0.038585611827565,2.2204460492503e-16,1
1.15,128,0,1.15,0.0070807689819983,9.9999951156998e-05,-2.4997006417907e-15,7.3020834713035e-13,14.955626546398,0.038585611827565,2.2204460492503e-16,1
1.2,128,0,1.2,0.0070807689822174,9.9999951120674e-05,-2.4997006417907e-15,7.3020834713035e-13,14.953697265807,0.038585611827565,2.2204460492503e-16,1
1.25,128,0,1.25,0.0070807689824366,9.999995108435e-05,-2.4997006417907e-15,7.3020834713035e-13,14.951767985216,0.038585611827565,2.2204460492503e-16,1
1.3,128,0,1.3,0.0070807689826557,9.9999951048026e-05,-2.4997006417907e-15,7.3020834713035e-13,14.949838704624,0.038585611827565,2.2204460492503e-16,1
1.35,128,0,1.35,0.0070807689828748,9.9999951011702e-05,-2.4997006417907e-15,7.3020834713035e-13,14.947909424033,0.038585611827565,2.2204460492503e-16,1
1.4,128,0,1.4,0.007080768983094,9.9999950975378e-05,-2.4997006417907e-15,7.3020834713035e-13,14.945980143441,0.038585611827565,2.2204460492503e-16,1
1.45,128,0,1.45,0.0070807689833131,9.9999950939054e-05,-2.4997006417907e-15,7.3020834713035e-13,14.94405086285,0.038585611827565,2.2204460492503e-16,1
1.5,128,0,1.5,0.0070807689835322,9.999995090273e-05,-2.4997006417907e-15,7.3020834713035e-13,14.942121582259,0.038585611827565,2.2204460492503e-16,1
1.55,128,0,1.55,0.0070807689837514,9.9999950866406e-05,-2.4997006417907e-15,7.3020834713035e-13,14.940192301667,0.038585611827565,2.2204460492503e-16,1
1.6,128,0,1.6,0.0070807689839705,9.9999950830082e-05,-2.4997006417907e-15,7.3020834713035e-13,14.938263021076,0.038585611827565,2.2204460492503e-16,1
1.65,128,0,1.65,0.0070807689841896,9.9999950793758e-05,-2.4997006417907e-15,7.3020834713035e-13,14.936333740485,0.038585611827565,2.2204460492503e-16,1
1.7,128,0,1.7,0.0070807689844088,9.9999950757434e-05,-2.4997006417907e-15,7.3020834713035e-13,14.934404459893,0.038585611827565,2.2204460492503e-16,1
1.75,128,0,1.75,0.0070807689846279,9.999995072111e-05,-2.4997006417907e-15,7.3020834713035e-13,14.932475179302,0.038585611827565,2.2204460492503e-16,1
1.8,128,0,1.8,0.007080768984847,9.9999950684786e-05,-2.4997006417907e-15,7.3020834713035e-13,14.93054589871,0.038585611827565,2.2204460492503e-16,1
1.85,128,0,1.85,0.0070807689850662,9.9999950648462e-05,-2.4997006417907e-15,7.3020834713035e-13,14.928616618119,0.038585611827565,2.2204460492503e-16,1
1.9,128,0,1.9,0.0070807689852853,9.9999950612138e-05,-2.4997006417907e-15,7.3020834713035e-13,14.926687337528,0.038585611827565,2.2204460492503e-16,1
1.95,128,0,1.95,0.0070807689855044,9.9999950575814e-05,-2.4997006417907e-15,7.3020834713035e-13,14.924758056936,0.038585611827565,2.2204460492503e-16,1
2,128,0,2,0.0070807689857236,9.999995053949e-05,-2.4997006417907e-15,7.3020834713035e-13,14.922828776345,0.038585611827565,2.2204460492503e-16,1
2.05,128,0,2.05,0.0070807689856604,9.9999950478156e-05,-3.8083446986248e-16,1.2271331259489e-12,14.920899495753,0.03858561182756,-2.2204460492503e-15,1
2.1,128,0,2.1,0.0070807689855973,9.9999950416823e-05,-3.8083446986248e-16,1.2271331259489e-12,14.918970215162,0.03858561182756,-2.2204460492503e-15,1
2.15,128,0,2.15,0.0070807689855342,9.9999950355489e-05,-3.8083446986248e-16,1.2271331259489e-12,14.917040934571,0.03858561182756,-2.2204460492503e-15,1
2.2,128,0,2.2,0.0070807689854711,9.9999950294156e-05,-3.8083446986248e-16,1.2271331259489e-12,14.915111653979,0.03858561182756,-2.2204460492503e-15,1
2.25,128,0,2.25,0.007080768985408,9.9999950232822e-05,-3.8083446986248e-16,1.2271331259489e-12,14.913182373388,0.03858561182756,-2.2204460492503e-15,1
2.3,128,0,2.3,0.0070807689853449,9.9999950171489e-05,-3.8083446986248e-16,1.2271331259489e-12,14.911253092797,0.03858561182756,-2.2204460492503e-15,1
2.35,128,0,2.35,0.0070807689852818,9.9999950110156e-05,-3.8083446986248e-16,1.2271331259489e-12,14.909323812205,0.03858561182756,-2.2204460492503e-15,1
2.4,128,0,2.4,0.0070807689852186,9.9999950048822e-05,-3.8083446986248e-16,1.2271331259489e-12,14.907394531614,0.03858561182756,-2.2204460492503e-15,1
2.45,128,0,2.45,0.0070807689851555,9.9999949987489e-05,-3.8083446986248e-16,1.2271331259489e-12,14.905465251022,0.03858561182756,-2.2204460492503e-15,1
2.5,128,0,2.5,0.0070807689850924,9.9999949926155e-05,-3.8083446986248e-16,1.2271331259489e-12,14.903535970431,0.03858561182756,-2.2204460492503e-15,1
2.55,128,0,2.55,0.0070807689850293,9.9999949864822e-05,-3.8083446986248e-16,1.2271331259489e-12,14.90160668984,0.03858561182756,-2.2204460492503e-15,1
2.6,128,0,2.6,0.0070807689849662,9.9999949803489e-05,-3.8083446986248e-16,1.2271331259489e-12,14.899677409248,0.03858561182756,-2.2204460492503e-15,1
2.65,128,0,2.65,0.0070807689849031,9.9999949742155e-05,-3.8083446986248e-16,1.2271331259489e-12,14.897748128657,0.03858561182756,-2.2204460492503e-15,1
2.7,128,0,2.7,0.00708076898484,9.9999949680822e-05,-3.8083446986248e-16,1.2271331259489e-12,14.895818848066,0.03858561182756,-2.2204460492503e-15,1
2.75,128,0,2.75,0.0070807689847768,9.9999949619488e-05,-3.8083446986248e-16,1.2271331259489e-12,14.893889567474,0.03858561182756,-2.2204460492503e-15,1
2.8,128,0,2.8,0.0070807689847137,9.9999949558155e-05,-3.8083446986248e-16,1.2271331259489e-12,14.891960286883,0.03858561182756,-2.2204460492503e-15,1
2.85,128,0,2.85,0.0070807689846506,9.9999949496822e-05,-3.8083446986248e-16,1.2271331259489e-12,14.890031006291,0.03858561182756,-2.2204460492503e-15,1
2.9,128,0,2.9,0.0070807689845875,9.9999949435488e-05,-3.8083446986248e-16,1.2271331259489e-12,14.8881017257,0.03858561182756,-2.2204460492503e-15,1
2.95,128,0,2.95,0.0070807689845244,9.9999949374155e-05,-3.8083446986248e-16,1.2271331259489e-12,14.886172445109,0.03858561182756,-2.2204460492503e-15,1
3,128,0,3,0.0070807689844613,9.9999949312821e-05,-3.8083446986248e-16,1.2271331259489e-12,14.884243164517,0.03858561182756,-2.2204460492503e-15,1
3.05,128,0,3.05,0.0070807689847612,9.9999949226016e-05,-3.9448406563905e-15,1.7343716235727e-12,14.882313883926,0.038585611827565,-8.8817841970013e-16,1
3.1,128,0,3.1,0.0070807689850612,9.9999949139211e-05,-3.9448406563905e-15,1.7343716235727e-12,14.880384603335,0.038585611827565,-8.8817841970013e-16,1
3.15,128,0,3.15,0.0070807689853612,9.9999949052405e-05,-3.9448406563905e-15,1.7343716235727e-12,14.878455322743,0.038585611827565,-8.8817841970013e-16,1
3.2,128,0,3.2,0.0070807689856611,9.99999489656e-05,-3.9448406563905e-15,1.7343716235727e-12,14.876526042152,0.038585611827565,-8.8817841970013e-16,1
3.25,128,0,3.25,0.0070807689859611,9.9999948878795e-05,-3.9448406563905e-15,1.7343716235727e-12,14.87459676156,0.038585611827565,-8.8817841970013e-16,1
3.3,128,0,3.3,0.0070807689862611,9.999994879199e-05,-3.9448406563905e-15,1.7343716235727e-12,14.872667480969,0.038585611827565,-8.8817841970013e-16,1
3.35,128,0,3.35,0.007080768986561,9.9999948705184e-05,-3.9448406563905e-15,1.7343716235727e-12,14.870738200378,0.038585611827565,-8.8817841970013e-16,1
3.4,128,0,3.4,0.007080768986861,9.9999948618379e-05,-3.9448406563905e-15,1.7343716235727e-12,14.868808919786,0.038585611827565,-8.8817841970013e-16,1
3.45,128,0,3.45,0.0070807689871609,9.9999948531574e-05,-3.9448406563905e-15,1.7343716235727e-12,14.866879639195,0.038585611827565,-8.8817841970013e-16,1
3.5,128,0,3.5,0.0070807689874609,9.9999948444768e-05,-3.9448406563905e-15,1.7343716235727e-12,14.864950358604,0.038585611827565,-8.8817841970013e-16,1
3.55,128,0,3.55,0.0070807689877609,9.9999948357963e-05,-3.9448406563905e-15,1.7343716235727e-12,14.863021078012,0.038585611827565,-8.8817841970013e-16,1
3.6,128,0,3.6,0.0070807689880608,9.9999948271158e-05,-3.9448406563905e-15,1.7343716235727e-12,14.861091797421,0.038585611827565,-8.8817841970013e-16,1
3.65,128,0,3.65,0.0070807689883608,9.9999948184352e-05,-3.9448406563905e-15,1.7343716235727e-12,14.859162516829,0.038585611827565,-8.8817841970013e-16,1
3.7,128,0,3.7,0.0070807689886608,9.9999948097547e-05,-3.9448406563905e-15,1.7343716235727e-12,14.857233236238,0.038585611827565,-8.8817841970013e-16,1
3.75,128,0,3.75,0.0070807689889607,9.9999948010742e-05,-3.9448406563905e-15,1.7343716235727e-12,14.855303955647,0.038585611827565,-8.8817841970013e-16,1
3.8,128,0,3.8,0.0070807689892607,9.9999947923936e-05,-3.9448406563905e-15,1.7343716235727e-12,14.853374675055,0.038585611827565,-8.8817841970013e-16,1
3.85,128,0,3.85,0.0070807689895607,9.9999947837131e-05,-3.9448406563905e-15,1.7343716235727e-12,14.851445394464,0.038585611827565,-8.8817841970013e-16,1
3.9,128,0,3.9,0.0070807689898606,9.9999947750326e-05,-3.9448406563905e-15,1.7343716235727e-12,14.849516113873,0.038585611827565,-8.8817841970013e-16,1
3.95,128,0,3.95,0.0070807689901606,9.9999947663521e-05,-3.9448406563905e-15,1.7343716235727e-12,14.847586833281,0.038585611827565,-8.8817841970013e-16,1
4,128,0,4,0.0070807689904606,9.9999947576715e-05,-3.9448406563905e-15,1.7343716235727e-12,14.84565755269,0.038585611827565,-8.8817841970013e-16,1
4.05,128,0,4.05,0.0070807689902601,9.9999947464062e-05,1.6317974532373e-15,2.2535377088169e-12,14.843728272098,0.038585611827564,0,1
4.1,128,0,4.1,0.0070807689900597,9.9999947351409e-05,1.6317974532373e-15,2.2535377088169e-12,14.841798991507,0.038585611827564,0,1
4.15,128,0,4.15,0.0070807689898593,9.9999947238756e-05,1.6317974532373e-15,2.2535377088169e-12,14.839869710916,0.038585611827564,0,1
4.2,128,0,4.2,0.0070807689896588,9.9999947126103e-05,1.6317974532373e-15,2.2535377088169e-12,14.837940430324,0.038585611827564,0,1
4.25,128,0,4.25,0.0070807689894584,9.999994701345e-05,1.6317974532373e-15,2.2535377088169e-12,14.836011149733,0.038585611827564,0,1
4.3,128,0,4.3,0.007080768989258,9.9999946900797e-05,1.6317974532373e-15,2.2535377088169e-12,14.834081869141,0.038585611827564,0,1
4.35,128,0,4.35,0.0070807689890576,9.9999946788144e-05,1.6317974532373e-15,2.2535377088169e-12,14.83215258855,0.038585611827564,0,1
4.4,128,0,4.4,0.0070807689888571,9.9999946675491e-05,1.6317974532373e-15,2.2535377088169e-12,14.830223307959,0.038585611827564,0,1
