x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,128,0,0,0.002025129798426,9.9999356557673e-05,2.4638344478783e-15,2.1094169197022e-13,15,0.038585611827563,8.8817841970013e-16,1
0.05,128,0,0.05,0.0020251297983193,9.9999356548192e-05,2.4638344478783e-15,2.1094169197022e-13,14.998070719409,0.038585611827563,8.8817841970013e-16,1
0.1,128,0,0.1,0.0020251297982125,9.9999356538711e-05,2.4638344478783e-15,2.1094169197022e-13,14.996141438817,0.038585611827563,8.8817841970013e-16,1
0.15,128,0,0.15,0.0020251297981058,9.999935652923e-05,2.4638344478783e-15,2.1094169197022e-13,14.994212158226,0.038585611827563,8.8817841970013e-16,1
0.2,128,0,0.2,0.0020251297979991,9.9999356519748e-05,2.4638344478783e-15,2.1094169197022e-13,14.992282877634,0.038585611827563,8.8817841970013e-16,1
0.25,128,0,0.25,0.0020251297978924,9.9999356510267e-05,2.4638344478783e-15,2.1094169197022e-13,14.990353597043,0.038585611827563,8.8817841970013e-16,1
0.3,128,0,0.3,0.0020251297977857,9.9999356500786e-05,2.4638344478783e-15,2.1094169197022e-13,14.988424316452,0.038585611827563,8.8817841970013e-16,1
0.35,128,0,0.35,0.0020251297976789,9.9999356491305e-05,2.4638344478783e-15,2.1094169197022e-13,14.98649503586,0.038585611827563,8.8817841970013e-16,1
0.4,128,0,0.4,0.0020251297975722,9.9999356481824e-05,2.4638344478783e-15,2.1094169197022e-13,14.984565755269,0.038585611827563,8.8817841970013e-16,1
0.45,128,0,0.45,0.0020251297974655,9.9999356472343e-05,2.4638344478783e-15,2.1094169197022e-13,14.982636474678,0.038585611827563,8.8817841970013e-16,1
0.5,128,0,0.5,0.0020251297973588,9.9999356462861e-05,2.4638344478783e-15,2.1094169197022e-13,14.980707194086,0.038585611827563,8.8817841970013e-16,1
0.55,128,0,0.55,0.002025129797252,9.999935645338e-05,2.4638344478783e-15,2.1094169197022e-13,14.978777913495,0.038585611827563,8.8817841970013e-16,1
