x,y,z,id,cv,ci,jvx,jix,D,jx,jy,mat_therm_cond
0,128,0,0,0.014130889448612,9.9999951403064e-05,-5.1475134918433e-15,2.4168477650774e-13,15,0.038585611827562,1.7763568394003e-15,1
0.05,128,0,0.05,0.014130889448664,9.9999951391473e-05,-5.1475134918433e-15,2.4168477650774e-13,14.998070719409,0.038585611827562,1.7763568394003e-15,1
0.1,128,0,0.1,0.014130889448715,9.9999951379882e-05,-5.1475134918433e-15,2.4168477650774e-13,14.996141438817,0.038585611827562,1.7763568394003e-15,1
0.15,128,0,0.15,0.014130889448767,9.9999951368291e-05,-5.1475134918433e-15,2.4168477650774e-13,14.994212158226,0.038585611827562,1.7763568394003e-15,1
0.2,128,0,0.2,0.014130889448819,9.99999513567e-05,-5.1475134918433e-15,2.4168477650774e-13,14.992282877634,0.038585611827562,1.7763568394003e-15,1
0.25,128,0,0.25,0.01413088944887,9.9999951345108e-05,-5.1475134918433e-15,2.4168477650774e-13,14.990353597043,0.038585611827562,1.7763568394003e-15,1
0.3,128,0,0.3,0.014130889448922,9.9999951333517e-05,-5.1475134918433e-15,2.4168477650774e-13,14.988424316452,0.038585611827562,1.7763568394003e-15,1
0.35,128,0,0.35,0.014130889448974,9.9999951321926e-05,-5.1475134918433e-15,2.4168477650774e-13,14.98649503586,0.038585611827562,1.7763568394003e-15,1
0.4,128,0,0.4,0.014130889449025,9.9999951310335e-05,-5.1475134918433e-15,2.4168477650774e-13,14.984565755269,0.038585611827562,1.7763568394003e-15,1
0.45,128,0,0.45,0.014130889449077,9.9999951298744e-05,-5.1475134918433e-15,2.4168477650774e-13,14.982636474678,0.038585611827562,1.7763568394003e-15,1
0.5,128,0,0.5,0.014130889449128,9.9999951287153e-05,-5.1475134918433e-15,2.4168477650774e-13,14.980707194086,0.038585611827562,1.7763568394003e-15,1
0.55,128,0,0.55,0.01413088944918,9.9999951275561e-05,-5.1475134918433e-15,2.4168477650774e-13,14.978777913495,0.038585611827562,1.7763568394003e-15,1
