Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.3268352593384e-08,1.461198890822e-19,0,-1.1377747278963e-12,-1.3646671726379e-12,1,4.3037883693406e-07,0,0,0,8.9426288355642e-18,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4685224464798e-19,1,-1.0207538178472e-12,-1.2470569548094e-12,1909736282197.1,1.3838656241505e+60,1,1.0791402094172e-12,0,9.840995393712e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.475881232051e-19,2,-8.7071229517825e-13,-1.0962306051507e-12,3812854833737.5,5.8510567629182e+61,2,2.0054006269837e-12,0,0.00018523858979664,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4832754093188e-19,3,-7.3181379024336e-13,-9.5654832203456e-13,5709364489286.4,5.2091789357887e+62,3,2.7883006857892e-12,0,0.00026120344061748,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4907051407703e-19,4,-6.0667773285334e-13,-8.3062953806504e-13,7599274101537.1,2.4506756953853e+63,4,3.4407714359706e-12,0,0.00032727916398827,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4981705896e-19,5,-4.962838412759e-13,-7.1945397633402e-13,9482592557251.2,8.1284971542204e+63,5,3.9772938283633e-12,0,0.00038455722964369,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5056719197122e-19,6,-4.004963057974e-13,-6.2288583412956e-13,11359328795288,2.1613327454823e+64,6,4.4125944012018e-12,0,0.00043414761704518,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.513209295724e-19,7,-3.1848095921295e-13,-5.4009095339455e-13,13229491824887,4.9337172492674e+64,7,4.7607991343892e-12,0,0.00047711504381952,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5207828829683e-19,8,-2.4901546415107e-13,-4.6984700790587e-13,15093090743042,1.007230330161e+65,8,5.0349368861855e-12,0,0.0005144415412749,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5283928474966e-19,9,-1.9070668197481e-13,-4.1076087196507e-13,16950134750287,1.8881706989678e+65,9,5.2466936098838e-12,0,0.00054700793051478,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.536039356082e-19,10,-1.4213423000697e-13,-3.6141217738276e-13,18800633164523,3.3092815958475e+65,10,5.4063362842492e-12,0,0.0005755880894037,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5437225762223e-19,11,-1.0193891845204e-13,-3.204417501525e-13,20644595432769,5.4926938796071e+65,11,5.5227445760625e-12,0,0.00060085133899299,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5514426761425e-19,12,-6.887208428051e-14,-2.8660094409429e-13,22482031140853,8.7159703995387e+65,12,5.6035053786255e-12,0,0.0006233695687199,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5591998247984e-19,13,-4.4942302926653e-14,-2.6199489876096e-13,24312950021454,1.3318434087374e+66,13,5.6550373579064e-12,0,0.00064362662318715,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.566994191879e-19,14,-2.2323885901119e-14,-2.386047030595e-13,26137361961297,1.9707403504968e+66,14,5.6827220149807e-12,0,0.00066202818005038,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5748259478097e-19,15,-4.0021621731373e-15,-2.1951239685578e-13,27955277002464,2.8364309935189e+66,15,5.6910603671526e-12,0,0.00067891355866407,8.9426288355642e-18,0,0
