Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.3268352593384e-08,1.461198890822e-19,0,-1.6326418555887e-12,-9.9614737288653e-13,1,-nan,0,0,0,8.9426288355642e-18,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4685224464798e-19,1,-1.515664347389e-12,-8.787411437366e-13,-5366211912563.5,-nan,1,1.5740231920486e-12,0,7.0641847362936e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.475881232051e-19,2,-1.3659592807991e-12,-7.2883910483866e-13,-10735436101856,-nan,2,2.995371337773e-12,0,0.00012975005000344,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4832754093188e-19,3,-1.2279012835454e-12,-5.9100854099439e-13,-16104081046876,-nan,3,4.2739992682132e-12,0,0.00017810699436542,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4907051407703e-19,4,-1.1042006976407e-12,-4.6795199987922e-13,-21468608233160,-nan,4,5.4234070482879e-12,0,0.00021676178760429,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4981705896e-19,5,-9.958400735848e-13,-3.6064001006947e-13,-26825567045085,-nan,5,6.4586780177649e-12,0,0.0002468820779899,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5056719197122e-19,6,-9.0262790604445e-13,-2.6886492235479e-13,-32171630083892,-nan,6,7.3951052526021e-12,0,0.00026965021916128,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.513209295724e-19,7,-8.2363963546467e-13,-1.9168231952636e-13,-37503625912679,-nan,7,8.247302271863e-12,0,0.00028619595367548,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5207828829683e-19,8,-7.5754554911093e-13,-1.2773950648081e-13,-42818567337724,-nan,8,9.0286833074269e-12,0,0.00029755698942612,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5283928474966e-19,9,-7.02840489184e-13,-7.5505894594763e-14,-48113674213147,-nan,9,9.7512086272101e-12,0,0.00030465960140679,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.536039356082e-19,10,-6.5799550534638e-13,-3.3425349466096e-14,-53386390408815,-nan,10,1.0425309167347e-11,0,0.00030831279970391,8.9426288355642e-18,0,0
