Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.3268352593384e-08,1.461198890822e-19,0,-1.1001390905967e-12,-1.4252008137402e-12,1,4.3037883693406e-07,0,0,0,8.9426288355642e-18,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4685224464798e-19,1,-9.8312723456323e-13,-1.3075995444837e-12,2737093756575.9,9.7189650081489e+60,1,1.0415078753891e-12,0,0.00010297245708233,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.475881232051e-19,2,-8.3315710796449e-13,-1.1568442042592e-12,5467567412688,4.1209085186032e+62,2,1.9301792050768e-12,0,0.00019436683424055,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4832754093188e-19,3,-6.9444087465419e-13,-1.0173435248813e-12,8191427432891.6,3.6792759094597e+63,3,2.6756280329881e-12,0,0.00027490777388242,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4907051407703e-19,4,-5.6962392196277e-13,-8.9174289632192e-13,10908680298814,1.7358620141776e+64,4,3.2909140664915e-12,0,0.00034557960894204,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4981705896e-19,5,-4.5969478928406e-13,-7.8103086252006e-13,13619332524219,5.7740128418442e+64,5,3.7906617260848e-12,0,0.00040748460085533,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5056719197122e-19,6,-3.6451459687249e-13,-6.8506855030311e-13,16323390671842,1.5396751774195e+65,6,4.1897420299127e-12,0,0.00046174359689659,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.513209295724e-19,7,-2.832385527224e-13,-6.0301117621984e-13,19020861370321,3.5247114730081e+65,7,4.5024173485887e-12,0,0.00050943157280436,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5207828829683e-19,8,-2.1462942190891e-13,-5.3362151572592e-13,21711751330140,7.2164199894537e+65,8,4.7418394193129e-12,0,0.00055153979959985,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5283928474966e-19,9,-1.5727721536144e-13,-4.7548959174024e-13,24396067357897,1.3566874064927e+66,9,4.919800808237e-12,0,0.00058895711210251,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.536039356082e-19,10,-1.0974429020147e-13,-4.2717777473691e-13,27073816368583,2.3846224826667e+66,10,5.0466579052457e-12,0,0.0006224641053638,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5437225762223e-19,11,-7.065475040097e-14,-3.8731018315193e-13,29745005395742,3.9693601377755e+66,11,5.1313628171112e-12,0,0.00065273553845929,8.9426288355642e-18,0,0
