Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,1.3268352593384e-08,1.461198890822e-19,0,-3.3181159418291e-12,-6.5285305491815e-13,1,-nan,0,0,0,8.9426288355642e-18,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4685224464798e-19,1,-3.2014483037768e-12,-5.3749149032563e-13,-22458311685651,-nan,1,3.2596109189163e-12,0,4.4831750340121e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.475881232051e-19,2,-3.0540178932721e-12,-3.9615555631457e-13,-44880912106063,-nan,2,6.3679521842238e-12,0,7.8582066884712e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4832754093188e-19,3,-2.9212353666026e-12,-2.7420153922518e-13,-67226985221294,-nan,3,9.3376906423099e-12,0,0.00010257061842677,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4907051407703e-19,4,-2.805766729661e-12,-1.738618152761e-13,-89458804711875,-nan,4,1.2185367586824e-11,0,0.00011838145019119,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.4981705896e-19,5,-2.7078779122339e-12,-9.4818628363807e-14,-1.1154311847769e+14,-nan,5,1.4928612552511e-11,0,0.00012764061392027,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5056719197122e-19,6,-2.6263396589751e-12,-3.5160878338593e-14,-1.3345214896488e+14,-nan,6,1.7584323410233e-11,0,0.000131870060985,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.513209295724e-19,7,-2.5591296063454e-12,7.7800004159994e-15,-1.5516392233975e+14,-nan,7,2.0167626439572e-11,0,0.00013240632217743,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5207828829683e-19,8,-2.5103275395642e-12,3.3953211680704e-14,-1.7666173003429e+14,-nan,8,2.2691408193094e-11,0,0.00013037004077971,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5283928474966e-19,9,-2.4342525086172e-12,6.3004288339621e-14,-1.9793638080888e+14,-nan,9,2.5166228660362e-11,0,0.00012663928860916,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.536039356082e-19,10,-2.4342525086172e-12,6.3004288339621e-14,-2.1898293462607e+14,-nan,10,2.7600481168979e-11,0,0.00012189082508318,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5437225762223e-19,11,-2.4002059881033e-12,6.9876219838735e-14,-2.398004645596e+14,-nan,11,3.0000687157082e-11,0,0.00011662444258792,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5514426761425e-19,12,-2.3711527911575e-12,7.2072701701342e-14,-2.6039164960939e+14,-nan,12,3.237183994824e-11,0,0.00011119251717034,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5591998247984e-19,13,-2.3458407242333e-12,7.1143432082848e-14,-2.8076167610535e+14,-nan,13,3.4717680672473e-11,0,0.00010583062830116,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.566994191879e-19,14,-2.3233057098461e-12,6.8263587599058e-14,-3.0091750949323e+14,-nan,14,3.7040986382319e-11,0,0.00010068578555459,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5748259478097e-19,15,-2.3028273522719e-12,6.4287126933014e-14,-3.2086724086998e+14,-nan,15,3.9343813734591e-11,0,9.5840637938817e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5826952637555e-19,16,-2.2838813323887e-12,5.980781000138e-14,-3.4061954657046e+14,-nan,16,4.162769506698e-11,0,9.1333084376274e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.5906023116237e-19,17,-2.2660947570114e-12,5.5218350661334e-14,-3.6018326997557e+14,-nan,17,4.3893789823991e-11,0,8.7171426003639e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.598547264067e-19,18,-2.2492075826737e-12,5.0762664946906e-14,-3.7956711854632e+14,-nan,18,4.6142997406665e-11,0,8.3345580663034e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6065302944866e-19,19,-2.2330412126414e-12,4.6579097801657e-14,-3.987794605069e+14,-nan,19,4.8376038619306e-11,0,7.9835039510782e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6145515770355e-19,20,-2.2174741192523e-12,4.2734353426153e-14,-4.1782820203651e+14,-nan,20,5.0593512738559e-11,0,7.6614266387263e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6226112866208e-19,21,-2.2024236704622e-12,3.9248925231512e-14,-4.3672072561811e+14,-nan,21,5.2795936409021e-11,0,7.3656180599651e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6307095989075e-19,22,-2.1878330619718e-12,3.611534358828e-14,-4.5546387204234e+14,-nan,22,5.4983769470993e-11,0,7.0934264420977e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6388466903214e-19,23,-2.1736622287786e-12,3.331071192251e-14,-4.7406395146796e+14,-nan,23,5.7157431699771e-11,0,6.8423725777384e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6470227380521e-19,24,-2.159881721617e-12,3.0804927090981e-14,-4.9252677215377e+14,-nan,24,5.9317313421388e-11,0,6.6102041387843e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6552379200558e-19,25,-2.1464687068092e-12,2.8565786359972e-14,-5.1085767851892e+14,-nan,25,6.1463782128197e-11,0,6.3949115004637e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.663492415059e-19,26,-2.1334044329915e-12,2.6561946128706e-14,-5.2906159278872e+14,-nan,26,6.3597186561189e-11,0,6.1947212662824e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6717864025614e-19,27,-2.1206726771817e-12,2.4764464223545e-14,-5.4714305654248e+14,-nan,27,6.5717859238371e-11,0,6.0080781691138e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6801200628388e-19,28,-2.108258823207e-12,2.3147453727425e-14,-5.6510627000473e+14,-nan,28,6.7826118061578e-11,0,5.8336220445534e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6884935769465e-19,29,-2.0961493347874e-12,2.1688212023082e-14,-5.8295512798335e+14,-nan,29,6.9922267396365e-11,0,5.6701638317086e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.6969071267224e-19,30,-2.0843314661554e-12,2.0367064399739e-14,-6.0069325205064e+14,-nan,30,7.2006598862521e-11,0,5.5166627526832e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7053608947902e-19,31,-2.0727931098981e-12,1.9167072353268e-14,-6.1832401898371e+14,-nan,31,7.4079391972419e-11,0,5.3722056905245e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7138550645624e-19,32,-2.0615227202113e-12,1.8073695684658e-14,-6.3585058571027e+14,-nan,32,7.614091469263e-11,0,5.2359891138436e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7223898202438e-19,33,-2.0505092749008e-12,1.7074457638856e-14,-6.5327591111192e+14,-nan,33,7.8191423967531e-11,0,5.1073035251943e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7309653468345e-19,34,-2.0397422553187e-12,1.6158637487173e-14,-6.7060277506759e+14,-nan,34,8.0231166222849e-11,0,4.9855202263752e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7395818301331e-19,35,-2.0292116330646e-12,1.5317000272047e-14,-6.8783379510716e+14,-nan,35,8.2260377855914e-11,0,4.8700801205728e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.74823945674e-19,36,-2.0189078579207e-12,1.4541565301234e-14,-7.0497144101227e+14,-nan,36,8.4279285713835e-11,0,4.7604842593014e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7569384140608e-19,37,-2.0088218446401e-12,1.3825410883182e-14,-7.220180476602e+14,-nan,37,8.6288107558475e-11,0,4.6562858610008e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7656788903091e-19,38,-1.9989449578723e-12,1.3162511062836e-14,-7.3897582636462e+14,-nan,38,8.8287052516347e-11,0,4.5570835601108e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7744610745104e-19,39,-1.9892689953074e-12,1.2547599684599e-14,-7.5584687492879e+14,-nan,39,9.0276321511655e-11,0,4.4625156806677e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7832851565048e-19,40,-1.9797861694568e-12,1.1976057331942e-14,-7.7263318659215e+14,-nan,40,9.2256107681111e-11,0,4.3722553620061e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.7921513269505e-19,41,-1.9704890885655e-12,1.1443817199079e-14,-7.8933665802291e+14,-nan,41,9.4226596769677e-11,0,4.2860063938803e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.8010597773274e-19,42,-1.9613707371265e-12,1.0947286536955e-14,-8.0595909648429e+14,-nan,42,9.6187967506803e-11,0,4.203499643627e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.8100106999399e-19,43,-1.9524244563863e-12,1.0483280882521e-14,-8.2250222628213e+14,-nan,43,9.814039196319e-11,0,4.1244899790229e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.8190042879206e-19,44,-1.9436439251472e-12,1.0048968783262e-14,-8.3896769458499e+14,-nan,44,1.0008403588834e-10,0,4.0487536077399e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.8280407352335e-19,45,-1.9350231410886e-12,9.6418251551893e-15,-8.5535707669352e+14,-nan,45,1.0201905902943e-10,0,3.9760857683278e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.8371202366773e-19,46,-1.9265564027627e-12,9.2595917642651e-15,-8.7167188082526e+14,-nan,46,1.0394561543219e-10,0,3.9062987190382e-05,8.9426288355642e-18,0,0
1,1.3268352593384e-08,1.8462429878889e-19,47,-1.9182382923663e-12,8.9002436068883e-15,-8.8791355247071e+14,-nan,47,1.0586385372455e-10,0,3.8392199800294e-05,8.9426288355642e-18,0,0
