x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,4.8393113745483e-12,5.0080314526635e-08,6.7132173096182e-20,-1.5753393164579e-19,1.0,0.000181,1.3872257414402911e-08,-1.7379148308858127e-08,1.5278874536821944e+19,1.5278874536821944e+19,211952480577.16006,-265533826567.8646
