time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.6093522507012e-16,3.7634906438081e-11,3.2996885531762e-23,-1.6394306150495e-26,3.5051665058179e-23,1.8000049835098e-25,1.3046761253506e-11,1.881745321904e-06
186.68799962237,1.7134459738438e-15,3.7636431574001e-11,1.0351827228763e-24,3.0191911412427e-26,1.6130982777367e-24,9.8627846361995e-26,8.5672298692191e-11,1.8818215787e-06
1181.8815689988,1.0706999014068e-14,3.764587480499e-11,-1.7526810618005e-23,1.3177672166915e-25,-1.7893574140947e-23,-8.5433330729857e-25,5.3534995070338e-10,1.8822937402495e-06
7343.8578398454,6.6392345126293e-14,3.770434452652e-11,1.2960542910674e-24,7.1895863430815e-25,1.3089285010406e-24,-3.3925546203549e-26,3.3196172563146e-09,1.885217226326e-06
45497.190750011,4.1116730767379e-13,3.8066362986358e-11,5.6464770329547e-25,6.6086505487961e-24,-6.597653958034e-25,8.9675497808508e-24,2.0558365383689e-08,1.9033181493179e-06
281732.57176583,2.5453660273348e-12,4.0307458385909e-11,2.0356397887047e-25,1.8027186529069e-24,2.0841074027215e-25,1.2970731481687e-24,1.2726830136674e-07,2.0153729192955e-06
1744439.784661,1.5733846536866e-11,5.41627734934e-11,6.4623485355705e-26,5.4413750151328e-26,6.4623485355705e-26,4.0232488181537e-26,7.8669232684332e-07,2.70813867467e-06
10801137.310052,9.5357576541068e-11,1.3810262043761e-10,6.3227618072022e-23,-7.8789987321442e-27,-6.9534870242739e-23,6.4005167847822e-27,4.7678788270534e-06,6.9051310218806e-06
66877821.244672,3.9148439340002e-10,4.6633100925215e-10,5.5627896194191e-23,1.1034341217274e-25,5.7902642878712e-23,-1.140115445991e-25,1.9574219670001e-05,2.3316550462607e-05
414089867.61007,3.7195043743205e-10,6.6656207630512e-10,3.3087224502121e-24,-5.4647687168316e-27,3.9291079096269e-24,2.2457953630815e-27,1.8597521871602e-05,3.3328103815256e-05
2235994353.082,1.6587870055467e-10,1.481497839541e-09,5.7902642878712e-24,-4.6848788470788e-24,-8.9955891615142e-24,4.7196138153611e-24,8.2939350277334e-06,7.4074891977052e-05
13328724788.511,3.6635778747645e-11,6.7138031340407e-09,3.2570236619275e-24,-3.4854744035024e-25,2.9209815380779e-24,1.239679040421e-25,1.8317889373822e-06,0.00033569015670203
71005755446.74,7.4532332998962e-12,3.3040128966397e-08,7.884065213396e-25,-6.3241597424374e-25,6.7208424769933e-25,-5.3180434197769e-25,3.7266166499481e-07,0.0016520064483199
425396306699.68,1.293613613023e-12,1.9041818996875e-07,5.1052553431007e-25,-2.3380226926587e-24,-4.3378514545017e-25,6.8990833553863e-25,6.4680680651151e-08,0.0095209094984376
2081360728313.1,2.8383790528945e-13,8.6788854987032e-07,8.2374748989351e-25,-1.1498472258977e-24,-8.1748708974967e-25,-1.1498472258977e-24,1.4191895264473e-08,0.043394427493516
5089989313895.6,1.2652694125508e-13,1.9469494777776e-06,-3.4331226595218e-27,-6.1325185381211e-25,3.9379936388633e-27,-9.1987778071817e-25,6.3263470627541e-09,0.097347473888881
5093627803543.4,1.2638120041597e-13,1.949194683462e-06,2.0194839173658e-28,-6.1325185381211e-25,3.0292258760487e-28,-6.1325185381211e-25,6.3190600207983e-09,0.097459734173098
