x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
5.0,1.2223342566695e-12,6.7902278452225e-09,5.2258888503709e-14,5.2258887440349e-14,1.0,0.000181,0.04275335344531621,0.04252038983238149,1.527887453682195e+25,1.527887453682195e+25,6.532231233193908e+23,6.496637015057165e+23
50.0,2.7879549153714e-11,1.5406660978434e-07,1.0894623829745e-13,1.0894504094332e-13,1.0,0.000181,0.0039077474924997715,0.003906792681404446,1.5278874536821947e+22,1.5278874536821947e+22,5.970598365948457e+19,5.969139522055273e+19
250.0,4.956535093375e-11,2.7387861038143e-07,1.9789257672653e-14,1.9789237430723e-14,1.0,0.000181,0.00039925587733866146,0.0003992016876834228,1.2223099629457555e+20,1.2223099629457555e+20,4.880144366356944e+16,4.879482000802076e+16
