x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,1.44386e-28,3.7e-11,-1.5074731868687e-12,-1.5074763844136e-12,0,3.7e-11,1,0.000181,3.9589787289072e-14,2.3850840829801e-24,0.99999999999998,4.3037883693401e-07
1,0,0,1,1.5074763844136e-12,8.3655811429209e-09,-1.5074731868687e-12,-1.5074763844136e-12,0,3.7e-11,1,0.000181,3.9590815976579e-14,2.4546197926388e-24,0.99952254070044,4.2926719317357e-07
2,0,0,2,2.9754153608908e-12,1.6475723569984e-08,-1.4679357792983e-12,-1.4679389764772e-12,0,3.7e-11,1,0.000181,3.9591785779538e-14,2.5261196208272e-24,0.99904513606744,4.2815801851207e-07
3,0,0,3,4.4039488167018e-12,2.4368155940516e-08,-1.4285302590664e-12,-1.4285334558111e-12,0,3.7e-11,1,0.000181,3.9592697050056e-14,2.599637152707e-24,0.99856779625923,4.2705133185442e-07
4,0,0,4,5.7932889996735e-12,3.204405089481e-08,-1.3893369867273e-12,-1.3893401829716e-12,0,3.7e-11,1,0.000181,3.9593550145779e-14,2.6752273800876e-24,0.99809053116077,4.2594715128252e-07
5,0,0,5,7.1437217246476e-12,3.9504987520747e-08,-1.3504295292945e-12,-1.3504327249742e-12,0,3.7e-11,1,0.000181,3.959434542997e-14,2.7529467367844e-24,0.99761335038513,4.2484549406612e-07
6,0,0,6,8.4555998360202e-12,4.6752915235223e-08,-1.3118749163202e-12,-1.3118781113726e-12,0,3.7e-11,1,0.000181,3.959508327158e-14,2.8328531348236e-24,0.99713626327615,4.2374637667642e-07
7,0,0,7,9.7293369403599e-12,5.3790119157739e-08,-1.2737339099754e-12,-1.2737371043397e-12,0,3.7e-11,1,0.000181,3.9595764045329e-14,2.9150060015106e-24,0.99665927891062,4.2264981479842e-07
8,0,0,8,1.0965401419491e-11,6.0619187033504e-08,-1.2360612855134e-12,-1.2360644791307e-12,0,3.7e-11,1,0.000181,3.9596388131782e-14,2.9994663173838e-24,0.99618240609998,4.2155582334207e-07
9,0,0,9,1.2164310731151e-11,6.724297774537e-08,-1.1989061188478e-12,-1.1989093116606e-12,0,3.7e-11,1,0.000181,3.9596955917429e-14,3.0862966550719e-24,0.9957056533945,4.204644164592e-07
10,0,0,10,1.3326626001413e-11,7.3664591437686e-08,-1.1623120783092e-12,-1.1623152702622e-12,0,3.7e-11,1,0.000181,3.9597467794762e-14,3.1755612190759e-24,0.99522902908778,4.1937560756074e-07
11,0,0,11,1.4452946910427e-11,7.9887341260749e-08,-1.1263177179744e-12,-1.1263209090137e-12,0,3.7e-11,1,0.000181,3.959792416236e-14,3.2673258864964e-24,0.99475254121942,4.1828940932972e-07
12,0,0,12,1.5543906870764e-11,8.5914726731818e-08,-1.0909567702634e-12,-1.0909599603368e-12,0,3.7e-11,1,0.000181,3.9598325424963e-14,3.3616582487272e-24,0.99427619757905,4.1720583373749e-07
13,0,0,13,1.660016849562e-11,9.175040869756e-08,-1.0562584357993e-12,-1.0562616248563e-12,0,3.7e-11,1,0.000181,3.9598671993563e-14,3.4586276541364e-24,0.99380000571173,4.1612489206244e-07
14,0,0,14,1.7622419352407e-11,9.7398185873226e-08,-1.0222476687956e-12,-1.0222508567872e-12,0,3.7e-11,1,0.000181,3.9598964285479e-14,3.5583052517587e-24,0.99332397292075,4.1504659490314e-07
15,0,0,15,1.8611367995778e-11,1.0286197292567e-07,-9.8894545649147e-13,-9.8894864337039e-13,0,3.7e-11,1,0.000181,3.9599202724445e-14,3.6607640360191e-24,0.99284810627495,4.1397095220116e-07
16,0,0,16,1.9567740272892e-11,1.0814578006044e-07,-9.5636909139343e-13,-9.5637227711389e-13,0,3.7e-11,1,0.000181,3.9599387740693e-14,3.7660788925128e-24,0.99237241261301,4.1289797325706e-07
17,0,0,17,2.0492275892705e-11,1.1325369406759e-07,-9.2453243529569e-13,-9.2453561981341e-13,0,3.7e-11,1,0.000181,3.959951977104e-14,3.8743266448634e-24,0.99189689854443,4.1182766673878e-07
18,0,0,18,2.1385725250228e-11,1.1818986077616e-07,-8.9344617425061e-13,-8.9344935752279e-13,0,3.7e-11,1,0.000181,3.959959925897e-14,3.9855861026854e-24,0.99142157046113,4.1076004071361e-07
19,0,0,19,2.2248846496052e-11,1.2295846886367e-07,-8.6311806383865e-13,-8.6312124582392e-13,0,3.7e-11,1,0.000181,3.9599626654729e-14,4.0999381106722e-24,0.99094643453837,4.0969510265618e-07
20,0,0,20,2.3082402840958e-11,1.2756373496448e-07,-8.3355316424766e-13,-8.3355634490609e-13,0,3.7e-11,1,0.000181,3.9599602415404e-14,4.217465598838e-24,0.99047149674106,4.0863285946817e-07
21,0,0,21,2.3887160085066e-11,1.3200989001871e-07,-8.0475406481504e-13,-8.0475724410805e-13,0,3.7e-11,1,0.000181,3.9599527005019e-14,4.3382536339366e-24,0.98999676282907,4.0757331749569e-07
22,0,0,22,2.4663884360769e-11,1.3630116680221e-07,-7.7672109781272e-13,-7.7672427570308e-13,0,3.7e-11,1,0.000181,3.959940089462e-14,4.4623894720838e-24,0.98952223836201,4.0651648254536e-07
23,0,0,23,2.5413340078588e-11,1.4044178857772e-07,-7.4945254136718e-13,-7.4945571781894e-13,0,3.7e-11,1,0.000181,3.9599224562369e-14,4.5899626126108e-24,0.98904792870701,4.0546235990676e-07
24,0,0,24,2.613628806507e-11,1.4443595880701e-07,-7.229448115032e-13,-7.2294798648169e-13,0,3.7e-11,1,0.000181,3.9598998493634e-14,4.7210648531742e-24,0.9885738390406,4.0441095436169e-07
25,0,0,25,2.6833483881926e-11,1.4828785186439e-07,-6.9719264338472e-13,-6.9719581685651e-13,0,3.7e-11,1,0.000181,3.9598723181082e-14,4.8557903461506e-24,0.98809997435549,4.0336227020407e-07
26,0,0,26,2.7505676315756e-11,1.5200160469255e-07,-6.7218926189754e-13,-6.721924338304e-13,0,3.7e-11,1,0.000181,3.959839912477e-14,4.9942356563452e-24,0.9876263394654,4.0231631125535e-07
27,0,0,27,2.8153606027898e-11,1.5558130934327e-07,-6.4792654177915e-13,-6.4792971214198e-13,0,3.7e-11,1,0.000181,3.9598026832244e-14,5.1364998200409e-24,0.98715293901228,4.0127308088511e-07
28,0,0,28,2.8778004354213e-11,1.5903100634631e-07,-6.2439515755163e-13,-6.2439832631448e-13,0,3.7e-11,1,0.000181,3.9597606818628e-14,5.2826844054197e-24,0.98667977746968,4.002325820229e-07
29,0,0,29,2.9379592244902e-11,1.6235467885214e-07,-6.0158472355461e-13,-6.0158789068862e-13,0,3.7e-11,1,0.000181,3.9597139606725e-14,5.4328935743834e-24,0.98620685914519,3.9919481716784e-07
30,0,0,30,2.9959079334787e-11,1.6555624749528e-07,-5.7948392440838e-13,-5.7948708988575e-13,0,3.7e-11,1,0.000181,3.9596625727114e-14,5.5872341458074e-24,0.98573418819298,3.9815978842035e-07
31,0,0,31,3.0517163134844e-11,1.6863956592767e-07,-5.5808063626274e-13,-5.5808380005668e-13,0,3.7e-11,1,0.000181,3.9596065718243e-14,5.7458156602561e-24,0.98526176860944,3.9712749747661e-07
32,0,0,32,3.1054528336135e-11,1.7160841697301e-07,-5.3736203920648e-13,-5.3736520129123e-13,0,3.7e-11,1,0.000181,3.9595460126532e-14,5.9087504461924e-24,0.98478960424475,3.9609794565778e-07
33,0,0,33,3.1571846217712e-11,1.7446650935547e-07,-5.1731472122569e-13,-5.1731788157642e-13,0,3.7e-11,1,0.000181,3.9594809506471e-14,6.0761536877146e-24,0.98431769880535,3.9507113391899e-07
34,0,0,34,3.2069774150412e-11,1.7721747495828e-07,-4.9792477410734e-13,-4.9792793270016e-13,0,3.7e-11,1,0.000181,3.9594114420722e-14,6.2481434938523e-24,0.98384605585772,3.9404706286134e-07
35,0,0,35,3.2548955188912e-11,1.7986486656982e-07,-4.7917788168874e-13,-4.7918103850066e-13,0,3.7e-11,1,0.000181,3.9593375440218e-14,6.4248409694561e-24,0.98337467883424,3.93025732748e-07
36,0,0,36,3.3010017744775e-11,1.8241215607729e-07,-4.6105940085366e-13,-4.6106255586256e-13,0,3.7e-11,1,0.000181,3.9592593144268e-14,6.6063702877148e-24,0.9829035710399,3.9200714352215e-07
37,0,0,37,3.3453575333633e-11,1.8486273306996e-07,-4.4355443567287e-13,-4.4355758885748e-13,0,3.7e-11,1,0.000181,3.959176812066e-14,6.7928587643352e-24,0.98243273564942,3.90991294804e-07
38,0,0,38,3.3880226390054e-11,1.8721990381627e-07,-4.2664790508128e-13,-4.2665105642113e-13,0,3.7e-11,1,0.000181,3.9590900965761e-14,6.984436933421e-24,0.98196217571884,3.899781859189e-07
39,0,0,39,3.4290554144005e-11,1.8948689058133e-07,-4.103246044759e-13,-4.1032775395132e-13,0,3.7e-11,1,0.000181,3.9589992284629e-14,7.181238625086e-24,0.98149189418647,3.889678159024e-07
40,0,0,40,3.4685126553206e-11,1.916668312532e-07,-3.9456926160911e-13,-3.9457240920117e-13,0,3.7e-11,1,0.000181,3.9589042691115e-14,7.3834010448397e-24,0.98102189387965,3.8796018351767e-07
41,0,0,41,3.5064496286037e-11,1.9376277924845e-07,-3.7936658714043e-13,-3.7936973283095e-13,0,3.7e-11,1,0.000181,3.9588052807969e-14,7.5910648547831e-24,0.9805521775099,3.8695528724795e-07
42,0,0,42,3.5429200750006e-11,1.9577770366943e-07,-3.647013201976e-13,-3.647044639691e-13,0,3.7e-11,1,0.000181,3.9587023266953e-14,7.8043742566527e-24,0.98008274769133,3.8595312533847e-07
43,0,0,43,3.5779762161126e-11,1.9771448968758e-07,-3.5055826928452e-13,-3.5056141112019e-13,0,3.7e-11,1,0.000181,3.9585954708944e-14,8.0234770767531e-24,0.97961360693186,3.8495369578043e-07
44,0,0,44,3.6116687649869e-11,1.9957593912879e-07,-3.3692234885938e-13,-3.3692548874307e-13,0,3.7e-11,1,0.000181,3.9584847784046e-14,8.2485248528177e-24,0.9791447576439,3.8395699633611e-07
45,0,0,45,3.6440469399678e-11,2.0136477123869e-07,-3.2377861189237e-13,-3.2378174980858e-13,0,3.7e-11,1,0.000181,3.9583703151705e-14,8.4796729228382e-24,0.9786762021395,3.8296302453103e-07
