time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,1.0427929642187e-16,3.7629618926168e-11,-1.4823971005159e-17,-1.4419159666319e-16,2.869250092153e-18,1.4417419330899e-16,2.6069824105467e-13,9.4074047315421e-08,1,0.000181
186.68799962237,5.8658938465622e-16,3.7630227951793e-11,-3.5456093994902e-17,-1.4269395876837e-16,1.0787169834971e-18,1.4250657464137e-16,1.4664734616406e-12,9.4075569879483e-08,1,0.000181
1181.8815689988,3.5579826266203e-15,3.7634016500292e-11,-8.8027207073896e-17,-1.2070077565283e-16,4.2907304886802e-19,1.195371299174e-16,8.8949565665509e-12,9.4085041250731e-08,1,0.000181
7343.8578398454,2.1718017838737e-14,3.7657755770163e-11,-2.1885216261386e-16,-5.8865234237239e-17,1.7252793759501e-19,5.5383085238935e-17,5.4295044596843e-11,9.4144389425408e-08,1,0.000181
45497.190750011,1.3027621387072e-13,3.7806066647468e-11,-5.831915440261e-16,-3.1557205468064e-17,8.6460281480378e-19,2.2379763332217e-17,3.256905346768e-10,9.4515166618671e-08,1,0.000181
281732.57176583,6.9126547171083e-13,3.8726893845841e-11,-2.2309524045924e-15,-3.237190606226e-17,3.4650821216296e-16,9.0044314836371e-18,1.7281636792771e-09,9.6817234614602e-08,1,0.00018099999999999
1744439.784661,1.8301042152757e-12,4.4419618510564e-11,-4.6862713111963e-15,-6.2307505560917e-17,2.3811183474516e-15,3.6190072478377e-18,4.5752605381894e-09,1.1104904627641e-07,1,0.00018099999999999
10801137.310052,1.9423261955067e-12,7.9428433498351e-11,-4.9069569486088e-15,-1.4797556719324e-16,2.6043716182616e-15,1.4481573593377e-18,4.8558154887667e-09,1.9857108374588e-07,1,0.00018099999999999
66877821.244672,1.9272838113659e-12,2.9190037449779e-10,-4.8733919390897e-15,-3.6608127548529e-16,2.5838264880946e-15,5.4439297112731e-19,4.8182095284147e-09,7.2975093624448e-07,1,0.00018099999999999
414089867.61007,1.8474255527556e-12,1.5190298373006e-09,-4.696478875243e-15,-1.0602950415483e-15,2.4704531703775e-15,8.5055068205272e-18,4.6185638818891e-09,3.7975745932514e-06,1,0.00018099999999999
2563935341.3868,1.5973969810641e-12,6.6000699659736e-09,-4.1731845164869e-15,-3.6253945888444e-15,2.0725458210837e-15,9.4869193302269e-16,3.9934924526603e-09,1.6500174914934e-05,1,0.00018099999999999
15875211863.902,1.430636376329e-12,1.1153919213201e-08,-3.8468013019598e-15,-5.316872809505e-15,1.7857215783216e-15,2.5640768591562e-15,3.5765909408225e-09,2.7884798033001e-05,1,0.00018099999999999
98295127536.995,1.4302479987201e-12,1.1165796637208e-08,-3.8460418287155e-15,-5.321124235853e-15,1.78505402332e-15,2.5684330291005e-15,3.5756199968003e-09,2.791449159302e-05,1,0.00018099999999999
