time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3460049684216e-13,3.779975492528e-11,8.646146383575e-20,1.723086155455e-21,8.3032216111482e-20,-4.3735425398515e-22,1.1730024842108e-11,1.889987746264e-09
186.68799962237,1.6864281584189e-12,3.9397511693197e-11,1.113251677194e-20,2.605683859472e-22,2.9273229195268e-21,-6.7503280698667e-23,8.4321407920944e-11,1.9698755846598e-09
1181.8815689988,1.065280785905e-11,4.9290385425959e-11,-7.8204724726318e-21,-6.4660742826452e-21,-3.9233063362291e-21,1.0371487264966e-21,5.3264039295252e-10,2.464519271298e-09
7343.8578398454,6.5299535064886e-11,1.1054358806966e-10,-2.3542335715083e-21,1.8480781292459e-19,-2.1310240530897e-21,-1.2382715302858e-20,3.2649767532443e-09,5.527179403483e-09
45497.190750011,3.7236242261645e-10,4.8969650411409e-10,2.8327834052644e-21,3.2348304092054e-18,-4.9634972656244e-21,2.8630540861155e-18,1.8618121130823e-08,2.4484825205704e-08
281732.57176583,1.4470862910146e-09,2.8214182579487e-09,-1.8708343914112e-20,1.1559580383745e-18,-3.0325268436807e-20,1.1361312732636e-18,7.2354314550728e-08,1.4107091289744e-07
1744439.784661,1.8246178517151e-09,1.6383018028625e-08,-2.464998225408e-22,9.5307075596027e-21,1.6212740006039e-21,1.3939564382347e-20,9.1230892585755e-08,8.1915090143124e-07
10501105.579217,1.2307585184709e-09,8.0424740078186e-08,-2.729696021425e-23,2.1905547859373e-22,4.9630836753182e-24,1.8697474099118e-22,6.1537925923543e-08,4.0212370039093e-06
38252667.736232,7.3444517828715e-10,2.1515252429988e-07,-1.8611563782443e-23,1.0731907441712e-23,-2.3574647457761e-23,9.237106048045e-24,3.6722258914358e-08,1.0757626214994e-05
205696748.73806,3.234368895032e-10,6.4112625679247e-07,-1.4475660719678e-24,-4.3694194584113e-24,-5.9970594410095e-24,-2.9896027873341e-24,1.617184447516e-08,3.2056312839624e-05
1242466363.7924,1.5129067863012e-10,1.507704347641e-06,-9.3057818912216e-25,-3.2195722325136e-24,-1.0339757656913e-25,-2.9129463056075e-24,7.5645339315059e-09,7.538521738205e-05
7661870550.962,1.2649819457033e-10,1.8268258128599e-06,0,-1.5331296345303e-25,1.0339757656913e-25,-1.5331296345303e-25,6.3249097285167e-09,9.1341290642994e-05
