x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
500.0,1.1345076507678e-12,3.127294560664e-06,2.5619776578954e-26,1.2008559819682e-19,1.0,0.000181,2.258228629980179e-14,2.1215025663843188e-10,1.5278874536821944e+19,1.5278874536821944e+19,345031.9191292646,3241417154.1331778
