x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
5000.0,5.824367132313e-29,5.2123755364639e-07,-2.7853034013317e-71,5.97476141514e-20,1.0,0.000181,-4.782156306526624e-43,6.332953438299856e-10,1.5278874536821948e+16,1.5278874536821948e+16,-7.306596622289212e-27,9676040.103131868
