time,center_xi,center_xs,center_xv
0,0,0,0
1,0.049875621119177,1,0.049875621119177
2,0.079646752684013,1,0.079646752684013
3,0.093393384946828,1,0.093393384946828
4,0.098398070210703,1,0.098398070210703
5,0.09964263300641,1,0.09964263300641
5.5,0.099582782515903,1,0.099582782515903
6.5,0.099339253057305,1,0.099339253057305
7.5,0.099161525616203,1,0.099161525616203
8.5,0.099068784915735,1,0.099068784915735
8.75,0.099051144131825,1,0.099051144131825
