time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.3461299499208e-13,8.7079599998172e-09,1.2192057482415e-19,-1.3089658580392e-17,1.3674844535299e-19,2.0028619447071e-18,1.1730649749604e-11,4.3539799999086e-07
186.68799962237,1.6870741828274e-12,8.7094124576901e-09,-1.3829403247901e-20,-5.3236211742662e-17,1.1999905915133e-20,-1.5940435921919e-17,8.435370914137e-11,4.3547062288451e-07
1181.8815689988,1.0678658142221e-11,8.7184040231274e-09,-1.1993808689289e-20,5.0335791175814e-15,-1.7158488558349e-20,4.2153187833747e-15,5.3393290711104e-10,4.3592020115637e-07
7343.8578398454,6.6287760592309e-11,8.7740131286947e-09,-6.8839030401823e-20,2.0025558199813e-15,-5.7290968665123e-20,1.9573402316896e-15,3.3143880296155e-09,4.3870065643473e-07
45497.190750011,4.080705517405e-10,9.1157991150985e-09,-1.2956750319877e-20,6.2546140004897e-17,-1.3141625186783e-20,6.1733804793745e-17,2.0403527587025e-08,4.5578995575492e-07
281732.57176583,2.4135646800698e-09,1.1121436609685e-08,1.186176998401e-21,1.0080793850432e-20,-1.2151283198404e-20,4.2714816974015e-21,1.2067823400349e-07,5.5607183048423e-07
1744439.784661,9.7460913268123e-09,1.8458271292917e-08,5.2939559203394e-23,1.4411842081058e-23,6.6174449004242e-23,1.9626176904356e-23,4.8730456634062e-07,9.2291356464584e-07
10801137.310052,1.1873240388148e-08,2.0631741447411e-08,0,0,0,0,5.9366201940742e-07,1.0315870723706e-06
44400466.716775,1.1809491805893e-08,2.0742296051261e-08,0,-1.4484263398049e-25,0,-1.4484263398049e-25,5.9047459029465e-07,1.037114802563e-06
92778523.89608,1.171949023057e-08,2.0901606064902e-08,0,-2.1726395097073e-25,0,2.1726395097073e-25,5.859745115285e-07,1.0450803032451e-06
146531920.76197,1.162132011373e-08,2.1078189287416e-08,0,2.1726395097073e-25,0,7.2421316990243e-26,5.8106600568652e-07,1.0539094643708e-06
200285317.62787,1.1525028621231e-08,2.1254316418479e-08,0,-2.1726395097073e-25,-6.6174449004242e-24,-3.6210658495121e-25,5.7625143106156e-07,1.0627158209239e-06
260489122.11767,1.1419351277224e-08,2.1451030672556e-08,0,-3.6210658495121e-25,0,-2.1726395097073e-25,5.7096756386119e-07,1.0725515336278e-06
327573361.40631,1.1304216933326e-08,2.1669536027565e-08,0,-5.069492189317e-25,0,-4.3452790194146e-25,5.652108466663e-07,1.0834768013782e-06
404978252.8932,1.1174688579288e-08,2.192074200576e-08,0,0,0,-2.8968526796097e-25,5.5873442896439e-07,1.096037100288e-06
482383144.38009,1.1048590232832e-08,2.2170955165981e-08,0,0,0,-7.2421316990243e-26,5.5242951164158e-07,1.1085477582991e-06
559788035.86697,1.092579557755e-08,2.2420164641732e-08,0,-1.4484263398049e-25,0,3.6210658495121e-25,5.462897788775e-07,1.1210082320866e-06
637192927.35386,1.0806183865586e-08,2.2668360903915e-08,0,-7.2421316990243e-26,0,-3.6210658495121e-25,5.4030919327929e-07,1.1334180451957e-06
714597818.84075,1.0689639645796e-08,2.2915535686775e-08,0,-7.2421316990243e-26,0,-2.8968526796097e-25,5.3448198228978e-07,1.1457767843388e-06
792002710.32764,1.057605251239e-08,2.3161681900753e-08,0,0,0,0,5.2880262561948e-07,1.1580840950377e-06
869407601.81453,1.0465316861731e-08,2.3406793558997e-08,0,-5.7937053592194e-25,0,-2.1726395097073e-25,5.2326584308654e-07,1.1703396779499e-06
946812493.30141,1.0357331658502e-08,2.3650865712523e-08,0,-2.1726395097073e-25,0,7.2421316990243e-26,5.1786658292512e-07,1.1825432856262e-06
1024217384.7883,1.0252000217863e-08,2.389389437922e-08,0,-2.8968526796097e-25,0,0,5.1260001089314e-07,1.194694718961e-06
1101622276.2752,1.0149229997665e-08,2.4135876477292e-08,0,-2.8968526796097e-25,0,1.4484263398049e-25,5.0746149988327e-07,1.2067938238646e-06
