time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv
0,0,0,0,0,0,0,0,0
25.958682112,2.6093522412339e-16,3.7634894708661e-11,3.1517323261478e-23,-1.6904288847528e-26,3.3571166607217e-23,1.8112339603252e-25,1.304676120617e-11,1.881744735433e-06
186.68799962237,1.7134459708734e-15,3.7636347218989e-11,8.0422949337653e-25,2.785721998289e-26,1.5922264381341e-23,9.9965966099164e-26,8.5672298543669e-11,1.8818173609494e-06
1181.8815689988,1.0706999008247e-14,3.7645340771784e-11,8.4770172459708e-24,3.3616749341126e-26,8.6676375951085e-24,-2.0768928368164e-25,5.3534995041234e-10,1.8822670385892e-06
7343.8578398454,6.6392345144123e-14,3.7701026204386e-11,-6.2937216284705e-25,2.159940477847e-25,-6.3517817910948e-25,-1.1958860308409e-26,3.3196172572061e-09,1.8850513102193e-06
45497.190750011,4.1116731254111e-13,3.8045805085605e-11,2.5647445750546e-26,2.0289872144777e-24,2.4839652183599e-26,1.5375931528144e-24,2.0558365627056e-08,1.9022902542803e-06
281732.57176583,2.545367216068e-12,4.0180158730126e-11,1.9387045606712e-26,8.2549355184433e-25,2.1002632740604e-26,7.441630085184e-25,1.272683608034e-07,2.0090079365063e-06
1744439.784661,1.5734115498752e-11,5.337481746498e-11,1.2924697071141e-26,2.8334451497545e-26,2.5849394142282e-26,2.5639497061847e-26,7.8670577493761e-07,2.668740873249e-06
10801137.310052,9.5419204906601e-11,1.3328383473343e-10,6.7466918711356e-23,-2.1147906335684e-27,-6.1624955635201e-23,1.9089260586192e-27,4.7709602453301e-06,6.6641917366713e-06
66877821.244672,3.986338346962e-10,4.4332871396095e-10,5.335314950967e-23,-2.5826646675437e-27,5.3973534969085e-23,4.0424316535466e-27,1.993169173481e-05,2.2166435698047e-05
151274252.6027,4.6267557158602e-10,5.2522884999016e-10,3.5155176033504e-24,-5.0156096442153e-27,3.5155176033504e-24,-2.9195339720059e-27,2.3133778579301e-05,2.6261442499508e-05
151284962.41537,4.6267367939162e-10,5.2523312946904e-10,3.1019272970739e-24,-4.7161702624711e-27,3.3087224502121e-24,-2.9195339720059e-27,2.3133683969581e-05,2.6261656473452e-05
