x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,-9.1544214341033e-19,-1.0447298733969e-14,0,3.7e-11,1,0.000181,1.679435531943e-18,1,4.3037883693406e-07
1,0,0,1,1.0446950766332e-14,3.7002880297508e-11,-1.272255544485e-19,-1.0446602798695e-14,0,3.7e-11,1,0.000181,1.6963107470211e-18,-0.55986701993179,-nan
2,0,0,2,2.0892797187977e-14,3.6997678288593e-11,1.2771558896975e-18,-1.0445642212652e-14,0,3.7e-11,1,0.000181,1.7133486733324e-18,-2.119787579176,-nan
3,0,0,3,3.1338114235439e-14,3.6985881542345e-11,2.8164683592683e-18,-1.0445279310219e-14,0,3.7e-11,1,0.000181,1.7305508081781e-18,-3.6798073280983,-nan
4,0,0,4,4.1783476766133e-14,3.696944260751e-11,3.3384794529143e-18,-1.0445755879111e-14,0,3.7e-11,1,0.000181,1.7479186619153e-18,-5.2399593331602,-nan
5,0,0,5,5.2229459548702e-14,3.6950767023946e-11,3.4220817970714e-18,-1.0446209686028e-14,0,3.7e-11,1,0.000181,1.7654537580633e-18,-6.8002644045644,-nan
6,0,0,6,6.2676637287704e-14,3.69325339702e-11,3.2184539692811e-18,-1.0447548312541e-14,0,3.7e-11,1,0.000181,1.7831576334117e-18,-8.3607359473045,-nan
7,0,0,7,7.3125584648714e-14,3.691739057017e-11,2.5454190152992e-18,-1.0449461598052e-14,0,3.7e-11,1,0.000181,1.8010318381283e-18,-9.9213882268946,-nan
8,0,0,8,8.3576876283631e-14,3.6907571486049e-11,1.3471973215047e-18,-1.0452296443547e-14,0,3.7e-11,1,0.000181,1.8190779358686e-18,-11.482246654421,-nan
9,0,0,9,9.4031086856354e-14,3.6904473016055e-11,8.0563371353207e-20,-1.045543088689e-14,0,3.7e-11,1,0.000181,1.837297503886e-18,-13.043359301247,-nan
10,0,0,10,1.0448879106885e-13,3.6908287287377e-11,-1.3967261640175e-18,-1.0460157151672e-14,0,3.7e-11,1,0.000181,1.8556921331424e-18,-14.604806789583,-nan
11,0,0,11,1.1495056368666e-13,3.691789729192e-11,-2.2936093924974e-18,-1.0465183197819e-14,0,3.7e-11,1,0.000181,1.87426342842e-18,-16.166705133167,-nan
12,0,0,12,1.2541697956485e-13,3.6931177651436e-11,-2.5138807523715e-18,-1.0467648558571e-14,0,3.7e-11,1,0.000181,1.8930130084341e-18,-17.729197612355,-nan
13,0,0,13,1.3588861367175e-13,3.6945718563267e-11,-2.6394015726843e-18,-1.0473010545149e-14,0,3.7e-11,1,0.000181,1.911942505946e-18,-19.292435211557,-nan
14,0,0,14,1.463660411118e-13,3.6959725597458e-11,-2.4874944576954e-18,-1.0478947673411e-14,0,3.7e-11,1,0.000181,1.9310535678778e-18,-20.856552303817,-nan
15,0,0,15,1.5684983715038e-13,3.6972754191952e-11,-2.3268547150281e-18,-1.0485460110269e-14,0,3.7e-11,1,0.000181,1.9503478554271e-18,-22.421646803291,-nan
16,0,0,16,1.6734057723813e-13,3.6985950659338e-11,-2.4423624924183e-18,-1.0492548047226e-14,0,3.7e-11,1,0.000181,1.9698270441835e-18,-23.987773655188,-nan
17,0,0,17,1.7783883703581e-13,3.7001686108449e-11,-3.1318846015515e-18,-1.0501205648596e-14,0,3.7e-11,1,0.000181,1.9894928242447e-18,-25.55495473349,-nan
18,0,0,18,1.8834519243834e-13,3.7022724522794e-11,-4.6092546761221e-18,-1.0511685206143e-14,0,3.7e-11,1,0.000181,2.009346900335e-18,-27.123201328911,-nan
19,0,0,19,1.988602196065e-13,3.7051204376383e-11,-6.0818263584278e-18,-1.0520717206371e-14,0,3.7e-11,1,0.000181,2.0293909919233e-18,-28.692541677523,-nan
20,0,0,20,2.0938449499196e-13,3.7087786338071e-11,-7.4663429504836e-18,-1.0530325852071e-14,0,3.7e-11,1,0.000181,2.049626833343e-18,-30.263043999518,-nan
21,0,0,21,2.1991859536281e-13,3.713129298268e-11,-8.5182829850292e-18,-1.0541829776612e-14,0,3.7e-11,1,0.000181,2.0700561739122e-18,-31.834826240547,-nan
22,0,0,22,2.3046309783109e-13,3.7178966858659e-11,-8.7396601194666e-18,-1.054717515995e-14,0,3.7e-11,1,0.000181,2.0906807780551e-18,-33.408049101041,-nan
23,0,0,23,2.4101857987334e-13,3.7227253151864e-11,-8.6855900541151e-18,-1.0558299149644e-14,0,3.7e-11,1,0.000181,2.1115024254239e-18,-34.982894886196,-nan
24,0,0,24,2.515856193465e-13,3.727276494636e-11,-7.6996194747458e-18,-1.0574533891509e-14,0,3.7e-11,1,0.000181,2.1325229110225e-18,-36.55954142022,-nan
25,0,0,25,2.6216479451539e-13,3.7313123305932e-11,-6.6194036259752e-18,-1.0587031204364e-14,0,3.7e-11,1,0.000181,2.15374404533e-18,-38.13813934553,-nan
26,0,0,26,2.7275668407909e-13,3.7347398916888e-11,-5.4115331969019e-18,-1.0601787296747e-14,0,3.7e-11,1,0.000181,2.1751676544256e-18,-39.718800190403,-nan
27,0,0,27,2.8336186719481e-13,3.737601105254e-11,-4.9460599093784e-18,-1.0608578934692e-14,0,3.7e-11,1,0.000181,2.196795580115e-18,-41.301599103225,-nan
28,0,0,28,2.9398092349328e-13,3.7400165799727e-11,-4.2017364772429e-18,-1.06225970866e-14,0,3.7e-11,1,0.000181,2.2186296800568e-18,-42.886590037857,-nan
29,0,0,29,3.0461443310749e-13,3.7421146394957e-11,-3.6771210267685e-18,-1.0637195500471e-14,0,3.7e-11,1,0.000181,2.2406718278903e-18,-44.473824938032,-nan
30,0,0,30,3.152629766991e-13,3.7439673144794e-11,-3.0091427847436e-18,-1.066018228976e-14,0,3.7e-11,1,0.000181,2.2629239133644e-18,-46.063371040749,-nan
31,0,0,31,3.2592713548364e-13,3.7455516023592e-11,-2.7259793401284e-18,-1.0668135279303e-14,0,3.7e-11,1,0.000181,2.285387842467e-18,-47.655321350361,-nan
32,0,0,32,3.3660749125456e-13,3.7467415008306e-11,-1.9334409661998e-18,-1.0684477788125e-14,0,3.7e-11,1,0.000181,2.3080655375559e-18,-49.249796795289,-nan
33,0,0,33,3.4730462640618e-13,3.7473267691405e-11,-7.3002272648662e-19,-1.0701402844228e-14,0,3.7e-11,1,0.000181,2.3309589374901e-18,-50.846941160824,-nan
34,0,0,34,3.5801912395022e-13,3.7470613676057e-11,1.63825202722e-18,-1.072562256903e-14,0,3.7e-11,1,0.000181,2.3540699977626e-18,-52.44690799983,-nan
35,0,0,35,3.6875156754159e-13,3.7457283557263e-11,3.7468245231735e-18,-1.0743933713281e-14,0,3.7e-11,1,0.000181,2.3774006906339e-18,-54.049843096569,-nan
36,0,0,36,3.7950254150444e-13,3.7432027435483e-11,5.9327378219076e-18,-1.0762829607012e-14,0,3.7e-11,1,0.000181,2.4009530052663e-18,-55.655867483741,-nan
37,0,0,37,3.9027263084913e-13,3.7395005601108e-11,7.9046705405774e-18,-1.078231095083e-14,0,3.7e-11,1,0.000181,2.42472894786e-18,-57.265064183265,-nan
38,0,0,38,4.0106242129582e-13,3.7348034742598e-11,9.482205593987e-18,-1.0804932752254e-14,0,3.7e-11,1,0.000181,2.4487305417888e-18,-58.877471555534,-nan
39,0,0,39,4.1187249930671e-13,3.729457279297e-11,9.8710201713281e-18,-1.0815223269522e-14,0,3.7e-11,1,0.000181,2.4729598277384e-18,-60.493083713779,-nan
40,0,0,40,4.2270345210906e-13,3.7239415435157e-11,9.9379263916066e-18,-1.0836244964324e-14,0,3.7e-11,1,0.000181,2.4974188638446e-18,-62.111858730072,-nan
41,0,0,41,4.3355586771876e-13,3.7188128225018e-11,8.7936937275073e-18,-1.0860592912046e-14,0,3.7e-11,1,0.000181,2.5221097258327e-18,-63.733733986864,-nan
42,0,0,42,4.4443033497271e-13,3.7146283675051e-11,6.7305626230213e-18,-1.0882865558751e-14,0,3.7e-11,1,0.000181,2.5470345071586e-18,-65.358646801184,-nan
43,0,0,43,4.5532744357971e-13,3.7118560889761e-11,3.134659558297e-18,-1.0911536219378e-14,0,3.7e-11,1,0.000181,2.57219531915e-18,-66.986558766412,-nan
44,0,0,44,4.6624778414767e-13,3.7107922678124e-11,-1.0389395790218e-19,-1.0935137743191e-14,0,3.7e-11,1,0.000181,2.5975942911491e-18,-68.617477996555,-nan
45,0,0,45,4.7719194821355e-13,3.7115037813205e-11,-2.4506609752493e-18,-1.0953227419287e-14,0,3.7e-11,1,0.000181,2.6232335706566e-18,-70.251474745313,-nan
46,0,0,46,4.8816052827138e-13,3.7138056599591e-11,-5.1057016934765e-18,-1.0977865809593e-14,0,3.7e-11,1,0.000181,2.6491153234762e-18,-71.888687476012,-nan
47,0,0,47,4.9915411779599e-13,3.7172768080338e-11,-7.2028983692238e-18,-1.1012718096451e-14,0,3.7e-11,1,0.000181,2.6752417338605e-18,-73.529318616313,-nan
48,0,0,48,5.1017331127019e-13,3.7213110077066e-11,-7.27031966003e-18,-1.1038768543687e-14,0,3.7e-11,1,0.000181,2.7016150046581e-18,-75.173620777399,-nan
49,0,0,49,5.2121870419209e-13,3.7252010472752e-11,-6.8116235785945e-18,-1.1052017300107e-14,0,3.7e-11,1,0.000181,2.7282373574612e-18,-76.821874017697,-nan
50,0,0,50,5.3229089307128e-13,3.7282428567426e-11,-4.0168780323261e-18,-1.1089216360036e-14,0,3.7e-11,1,0.000181,2.7551110327551e-18,-78.474357697562,-nan
51,0,0,51,5.4339047545606e-13,3.7298483416144e-11,-1.7526446301558e-18,-1.1109985822401e-14,0,3.7e-11,1,0.000181,2.7822382900679e-18,-80.131319987717,-nan
52,0,0,52,5.5451804995409e-13,3.7296517653572e-11,2.5045429304161e-18,-1.1145350571527e-14,0,3.7e-11,1,0.000181,2.8096214081222e-18,-81.792949120321,-nan
53,0,0,53,5.6567421624036e-13,3.7275845455691e-11,4.94923597964e-18,-1.1167019548563e-14,0,3.7e-11,1,0.000181,2.8372626849871e-18,-83.459353174986,-nan
