x,y,z,id,xi,xv,jvx,jix
0,128,0,0,-2.7627008712037e-181,-2.7627008712037e-181,-1.2113712234019e-07,-1.114298543212e-05
1,128,0,1,1.1142985434515e-05,0.00012113711895279,-1.2113712234019e-07,-1.114298543212e-05
2,128,0,2,2.134021745319e-05,0.00010419005539516,1.6947065001956e-08,-1.0197232016736e-05
3,128,0,3,3.0645702991287e-05,0.00010600558491984,-1.8155283954003e-09,-9.3054855357007e-06
4,128,0,4,3.91129725118e-05,0.00010597053659201,3.5048466663145e-11,-8.4672695183494e-06
5,128,0,5,4.6794848835652e-05,0.00010591210661659,5.8430819079035e-11,-7.681876322951e-06
6,128,0,6,5.3743224282063e-05,0.0001059361118889,-2.4005498757811e-11,-6.9483754447794e-06
7,128,0,7,6.000884874048e-05,0.00010592919268214,6.9200110277011e-12,-6.2656244579724e-06
8,128,0,8,6.5641131019687e-05,0.00010593088510546,-1.690815788678e-12,-5.632282277749e-06
9,128,0,9,7.0687955714621e-05,0.00010593051547167,3.6836218188617e-13,-5.0468246960236e-06
10,128,0,10,7.519551746973e-05,0.00010593058902984,-7.1511310290934e-14,-4.5075617549525e-06
11,128,0,11,7.9208174348441e-05,0.00010593057667228,1.0212292671257e-14,-4.0126568797334e-06
12,128,0,12,8.2768321607658e-05,0.00010593057408522,-1.099586357568e-15,-3.5601472592371e-06
13,128,0,13,8.591628695182e-05,0.00010593057140192,1.0729486469083e-15,-3.1479653462549e-06
14,128,0,14,8.8690247874101e-05,0.00010593057536307,-1.6920100286551e-15,-2.7739609237748e-06
15,128,0,15,9.1126171461689e-05,0.00010593057697049,-1.3911091940514e-15,-2.4359235881634e-06
16,128,0,16,9.3257776541455e-05,0.00010593057678911,4.6666322234712e-16,-2.1316050798463e-06
17,128,0,17,9.5116517847766e-05,0.00010593057823232,2.1898479987762e-15,-1.8587413081023e-06
18,128,0,18,9.6731591338488e-05,0.00010593057976372,-2.1002797161081e-15,-1.6150734913064e-06
19,128,0,19,9.8129959674219e-05,0.00010593057342525,4.4596483251343e-15,-1.3983683361559e-06
20,128,0,20,9.9336396339817e-05,0.00010593057390033,2.0044927801215e-16,-1.2064366639825e-06
21,128,0,21,0.0001003735468415,0.00010593057248427,1.5917483531334e-15,-1.0371505034443e-06
22,128,0,22,0.00010126200494191,0.00010593057196319,4.1489258216347e-16,-8.8845809939648e-07
23,128,0,23,0.00010202040190392,0.00010593057567046,-5.5124783505115e-15,-7.5839696369937e-07
24,128,0,24,0.00010266550644011,0.0001059305807095,-4.0866694590532e-15,-6.4510453537643e-07
25,128,0,25,0.00010321233309515,0.0001059305747508,4.9870299913041e-15,-5.4682665721369e-07
26,128,0,26,0.00010367425669566,0.00010593056930558,3.4017265102725e-15,-4.619236023222e-07
27,128,0,27,0.00010406313063134,0.00010593057014494,-9.4797063638307e-16,-3.8887393602373e-07
28,128,0,28,0.00010438940677155,0.00010593057110252,2.0418959339514e-15,-3.2627614108442e-07
29,128,0,29,0.00010466225511315,0.00010593057057996,1.8126978986176e-15,-2.7284834349043e-07
30,128,0,30,0.00010488968126907,0.00010593057347645,-3.8917909490226e-15,-2.2742615798638e-07
31,128,0,31,0.00010507864040754,0.00010593057128412,1.3340928296975e-15,-1.8895913815863e-07
32,128,0,32,0.00010523514621735,0.00010593057048722,-7.6267654470802e-16,-1.5650580801983e-07
33,128,0,33,0.00010536437406749,0.0001059305717017,-2.3652243714072e-15,-1.2922785109903e-07
34,128,0,34,0.00010547075746898,0.00010593057874275,-3.6617095718273e-15,-1.0638339871489e-07
35,128,0,35,0.00010555807743809,0.00010593057844078,2.0838673346716e-15,-8.7319970222692e-08
36,128,0,36,0.00010562954447475,0.00010593057584037,-1.2523991988877e-18,-7.1467035142295e-08
37,128,0,37,0.00010568787305491,0.00010593057570359,2.1566738432827e-15,-5.8328578905834e-08
38,128,0,38,0.00010573534880744,0.00010593057068201,5.0449247847285e-15,-4.7475753859209e-08
39,128,0,39,0.00010577388852698,0.00010593057200215,-4.011354545378e-15,-3.8539717678981e-08
40,128,0,40,0.00010580509343854,0.00010593057839507,-3.8809864491633e-15,-3.1204913458502e-08
41,128,0,41,0.00010583029611342,0.00010593057359452,4.342582052958e-15,-2.5202675601215e-08
42,128,0,42,0.00010585060147079,0.00010593057228918,5.7707704005725e-16,-2.0305359656643e-08
43,128,0,43,0.00010586692244916,0.0001059305784753,-6.0374218052375e-15,-1.6320978177207e-08
44,128,0,44,0.00010588001075939,0.00010593057904158,-6.8642549360765e-16,-1.3088308836377e-08
45,128,0,45,0.00010589048332645,0.00010593057447058,4.2977045499584e-15,-1.0472566385995e-08
46,128,0,46,0.00010589884483689,0.00010593057840033,-2.4419468454707e-15,-8.361508997446e-09
47,128,0,47,0.00010590550687651,0.00010593058163666,-2.9428954915746e-15,-6.6620384025973e-09
48,128,0,48,0.00010591080411303,0.00010593057785469,4.9659720356454e-15,-5.2972363263291e-09
49,128,0,49,0.00010591500788169,0.00010593056985444,4.904480123687e-15,-4.2037673053839e-09
50,128,0,50,0.00010591833756421,0.00010593057381494,-3.8703415082883e-15,-3.3296838264965e-09
51,128,0,51,0.00010592097006392,0.00010593057727976,-2.1118516041008e-15,-2.6324976536606e-09
52,128,0,52,0.00010592304765904,0.00010593057486071,5.8915918408546e-16,-2.077594945012e-09
53,128,0,53,0.00010592468449944,0.00010593057572842,-1.1762812810378e-15,-1.6368387266799e-09
54,128,0,54,0.00010592597194876,0.00010593057386535,5.6166285814993e-16,-1.2874474630612e-09
55,128,0,55,0.00010592698295632,0.00010593057895442,-2.7521933588056e-15,-1.0110075378247e-09
56,128,0,56,0.00010592777565277,0.00010593057990273,3.1205787482731e-15,-7.9269408819733e-10
57,128,0,57,0.00010592839624125,0.00010593057192674,5.5698058131263e-15,-6.2058771335916e-10
58,128,0,58,0.00010592888138463,0.0001059305710591,-1.7062042442551e-15,-4.851447966232e-10
59,128,0,59,0.00010592926011425,0.0001059305729916,-5.1305034642879e-16,-3.7872685436501e-10
60,128,0,60,0.00010592955536117,0.00010593057620806,-3.2751143241644e-15,-2.9525072258956e-10
61,128,0,61,0.00010592978523243,0.00010593057349029,3.5669214198226e-15,-2.2987556135041e-10
62,128,0,62,0.00010592996396862,0.00010593057719407,-9.3525341585013e-16,-1.7873538441495e-10
63,128,0,63,0.00010593010277718,0.0001059305756483,4.1585084070109e-16,-1.3881282782137e-10
64,128,0,64,0.00010593021044101,0.00010593057699514,-1.1541697315893e-15,-1.0766336328964e-10
65,128,0,65,0.00010593029385266,0.00010593057735188,-3.5166490386211e-15,-8.3411985067418e-11
66,128,0,66,0.0001059303584077,0.00010593057389279,1.1970237389464e-15,-6.4558199552259e-11
