x,Ci,Cv,Ji,Cv,Di,Dv,Zi,Zv,rho,rho,ki,kv
5000.0,6.6352213625542e-12,3.6698446987802e-08,7.5088530424054e-15,7.5089512041685e-15,1.0,0.000181,0.00113166579261116,0.0011304543287312366,1.909859317102744e-12,1.909859317102744e-12,2.1613224578648858e-15,2.1590087322864804e-15
5000.0,6.6687164226738e-12,3.6880147814664e-08,8.9608972525256e-15,8.96085888808e-15,1.0,0.000181,0.0013437214427139724,0.0013423890792884914,1.909859317102744e-12,1.909859317102744e-12,2.5663189169580215e-15,2.5637742902560996e-15
5000.0,3.7605648808046e-11,2.078163468417e-07,1.5049066195854e-14,1.5049544897156e-14,1.0,0.000181,0.00040018100133494154,0.00040009680736857517,1.909859317102744e-12,1.909859317102744e-12,7.642894139270437e-16,7.641286152959351e-16
