x,y,z,id,xi,xv,jvx,jix,xie,xve,Di,Dv,K0_dist_FP,K0_dist_II,super_saturation,void_nucleation_rate
0,0,0,0,0,3.7e-11,-3.0522587549079e-11,-3.342376907659e-11,0,3.7e-11,1,0.181,2.2622735593755e-13,9.5403363319204e-24,1,4.3037883693406e-07
1,0,0,1,3.342376907659e-11,2.0563308038165e-10,-3.0522587549079e-11,-3.342376907659e-11,0,3.7e-11,1,0.181,2.2623323415188e-13,9.818479170555e-24,0.56679385881578,1.9885299161401e-08
2,0,0,2,6.6621333986378e-11,3.7301643874374e-10,-3.0296387863537e-11,-3.3197564909788e-11,0,3.7e-11,1,0.181,2.2623877588307e-13,1.0104478483309e-23,0.13358838677588,7.9337325865065e-12
3,0,0,3,9.9592755491132e-11,5.3915043558916e-10,-3.0070253429022e-11,-3.2971421504754e-11,0,3.7e-11,1,0.181,2.2624398314318e-13,1.0398548610828e-23,-0.29961574578072,-nan
4,0,0,4,1.323381345423e-10,7.0403565351822e-10,-2.984422444516e-11,-3.2745379051163e-11,0,3.7e-11,1,0.181,2.2624885797588e-13,1.070090952035e-23,-0.73281786702954,-nan
5,0,0,5,1.6485761141271e-10,8.6767289243128e-10,-2.9618340243264e-11,-3.2519476870411e-11,0,3.7e-11,1,0.181,2.2625340245697e-13,1.1011786947138e-23,-1.1660173036649,-nan
6,0,0,6,1.9715136483528e-10,1.03006316477e-09,-2.9392639293302e-11,-3.2293753422574e-11,0,3.7e-11,1,0.181,2.2625761869474e-13,1.1331412539294e-23,-1.5992133809044,-nan
7,0,0,7,2.2921961114888e-10,1.191207690798e-09,-2.9167159211079e-11,-3.2068246313595e-11,0,3.7e-11,1,0.181,2.2626150883045e-13,1.1660024006042e-23,-2.0324054224925,-nan
8,0,0,8,2.6106260345158e-10,1.3511078939232e-09,-2.8941936765654e-11,-3.1842992302709e-11,0,3.7e-11,1,0.181,2.2626507503876e-13,1.1997865269535e-23,-2.4655927507074,-nan
9,0,0,9,2.9268063076163e-10,1.509765396061e-09,-2.8717007886952e-11,-3.1618027310046e-11,0,3.7e-11,1,0.181,2.2626831952817e-13,1.2345186620287e-23,-2.8987746863643,-nan
10,0,0,10,3.2407401718609e-10,1.6671820130421e-09,-2.8492407673569e-11,-3.1393386424455e-11,0,3.7e-11,1,0.181,2.262712445415e-13,1.2702244876304e-23,-3.331950548823,-nan
11,0,0,11,3.5524312109757e-10,1.8233597500629e-09,-2.8268170400772e-11,-3.1169103911482e-11,0,3.7e-11,1,0.181,2.2627385235634e-13,1.3069303545986e-23,-3.7651196559919,-nan
12,0,0,12,3.8618833431912e-10,1.9783007971826e-09,-2.8044329528663e-11,-3.0945213221553e-11,0,3.7e-11,1,0.181,2.262761452855e-13,1.3446632994909e-23,-4.1982813243344,-nan
13,0,0,13,4.1691008131742e-10,2.132007524865e-09,-2.7820917710505e-11,-3.07217469983e-11,0,3.7e-11,1,0.181,2.262781256775e-13,1.3834510616546e-23,-4.631434868876,-nan
14,0,0,14,4.4740881840446e-10,2.2844824795678e-09,-2.759796680121e-11,-3.0498737087041e-11,0,3.7e-11,1,0.181,2.2627979591702e-13,1.4233221007035e-23,-5.0645796032094,-nan
15,0,0,15,4.7768503294787e-10,2.4357283793797e-09,-2.7375507865949e-11,-3.0276214543407e-11,0,3.7e-11,1,0.181,2.262811584254e-13,1.4643056144077e-23,-5.497714839503,-nan
16,0,0,16,5.0773924258996e-10,2.5857481097052e-09,-2.7153571188921e-11,-3.0054209642094e-11,0,3.7e-11,1,0.181,2.2628221566111e-13,1.5064315570051e-23,-5.930839888506,-nan
17,0,0,17,5.3757199447572e-10,2.7345447189993e-09,-2.6932186282226e-11,-2.9832751885758e-11,0,3.7e-11,1,0.181,2.2628297012023e-13,1.5497306579454e-23,-6.3639540595574,-nan
18,0,0,18,5.671838644897e-10,2.8821214145509e-09,-2.671138189485e-11,-2.9611870013982e-11,0,3.7e-11,1,0.181,2.2628342433697e-13,1.5942344410742e-23,-6.7970566605926,-nan
19,0,0,19,5.965754565021e-10,3.0284815583176e-09,-2.6491186021771e-11,-2.9391592012397e-11,0,3.7e-11,1,0.181,2.2628358088416e-13,1.6399752442689e-23,-7.2301469981505,-nan
20,0,0,20,6.2574740162397e-10,3.1736286628101e-09,-2.6271625913139e-11,-2.917194512187e-11,0,3.7e-11,1,0.181,2.2628344237374e-13,1.6869862395352e-23,-7.6632243773846,-nan
21,0,0,21,6.5470035747174e-10,3.3175663870287e-09,-2.6052728083578e-11,-2.8952955847768e-11,0,3.7e-11,1,0.181,2.2628301145725e-13,1.7353014535746e-23,-8.0962881020658,-nan
22,0,0,22,6.8343500744107e-10,3.4602985324515e-09,-2.5834518321515e-11,-2.8734649969336e-11,0,3.7e-11,1,0.181,2.262822908264e-13,1.7849557888335e-23,-8.5293374745939,-nan
