x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0,-2.0821810901106e-06,4.1643621802211e-05,0.05
0.01,0,0,0.01,4.1637045999266e-07,-2.0813591293452e-06,4.1627182586905e-05,0.05
0.02,0,0,0.02,8.3233001261033e-07,-2.0784831184048e-06,4.1569662368095e-05,0.05
0.03,0,0,0.03,1.247468155994e-06,-2.0735558955647e-06,4.1471117911295e-05,0.05
0.04,0,0,0.04,1.6613751989163e-06,-2.0665823233992e-06,4.1331646467984e-05,0.05
0.05,0,0,0.05,2.0736426650975e-06,-2.057569283982e-06,4.115138567964e-05,0.05
0.06,0,0,0.06,2.4838636963222e-06,-2.0465256720949e-06,4.0930513441897e-05,0.05
0.07,0,0,0.07,2.8916334539592e-06,-2.0334623864494e-06,4.0669247728988e-05,0.05
0.08,0,0,0.08,3.2965495184882e-06,-2.0183923189315e-06,4.0367846378629e-05,0.05
0.09,0,0,0.09,3.6982122866397e-06,-2.0013303418782e-06,4.0026606837563e-05,0.05
0.1,0,0,0.1,4.0962253657549e-06,-1.9822932934009e-06,3.9645865868019e-05,0.05
0.11,0,0,0.11,4.4901959649774e-06,-1.9612999607684e-06,3.9225999215368e-05,0.05
0.12,0,0,0.12,4.8797352828904e-06,-1.9383710618651e-06,3.8767421237302e-05,0.05
0.13,0,0,0.13,5.2644588912168e-06,-1.9135292247461e-06,3.8270584494923e-05,0.05
0.14,0,0,0.14,5.6439871142033e-06,-1.8867989653055e-06,3.7735979306111e-05,0.05
0.15,0,0,0.15,6.017945403315e-06,-1.8582066630822e-06,3.7164133261644e-05,0.05
0.16,0,0,0.16,6.3859647068689e-06,-1.8277805352264e-06,3.6555610704528e-05,0.05
0.17,0,0,0.17,6.7476818342441e-06,-1.7955506086529e-06,3.5911012173058e-05,0.05
0.18,0,0,0.18,7.1027398143063e-06,-1.7615486904082e-06,3.5230973808163e-05,0.05
0.19,0,0,0.19,7.450788247696e-06,-1.7258083362803e-06,3.4516166725606e-05,0.05
0.2,0,0,0.2,7.7914836526298e-06,-1.688364817684e-06,3.376729635368e-05,0.05
0.21,0,0,0.21,8.1244898038757e-06,-1.6492550868513e-06,3.2985101737026e-05,0.05
0.22,0,0,0.22,8.4494780645667e-06,-1.6085177403649e-06,3.2170354807298e-05,0.05
0.23,0,0,0.23,8.7661277105258e-06,-1.5661929810674e-06,3.1323859621349e-05,0.05
0.24,0,0,0.24,9.0741262467821e-06,-1.5223225783865e-06,3.0446451567729e-05,0.05
0.25,0,0,0.25,9.3731697159653e-06,-1.4769498271129e-06,2.9538996542258e-05,0.05
0.26,0,0,0.26,9.6629629982754e-06,-1.4301195046742e-06,2.8602390093484e-05,0.05
0.27,0,0,0.27,9.9432201027298e-06,-1.3818778269449e-06,2.7637556538897e-05,0.05
0.28,0,0,0.28,1.0213664449402e-05,-1.3322724026363e-06,2.6645448052726e-05,0.05
0.29,0,0,0.29,1.0474029142374e-05,-1.2813521863137e-06,2.5627043726274e-05,0.05
0.3,0,0,0.3,1.0724057233127e-05,-1.2291674300826e-06,2.4583348601653e-05,0.05
0.31,0,0,0.31,1.0963501974122e-05,-1.1757696339972e-06,2.3515392679945e-05,0.05
0.32,0,0,0.32,1.1192127062308e-05,-1.1212114952356e-06,2.2424229904713e-05,0.05
0.33,0,0,0.33,1.1409706872326e-05,-1.0655468560936e-06,2.1310937121872e-05,0.05
0.34,0,0,0.34,1.1616026679171e-05,-1.0088306508498e-06,2.0176613016995e-05,0.05
0.35,0,0,0.35,1.1810882870104e-05,-9.511188515509e-07,1.9022377031018e-05,0.05
0.36,0,0,0.36,1.1994083145589e-05,-8.9246841277553e-07,1.7849368255511e-05,0.05
0.37,0,0,0.37,1.2165446709072e-05,-8.3293721542615e-07,1.6658744308523e-05,0.05
0.38,0,0,0.38,1.2324804445406e-05,-7.7258400960662e-07,1.5451680192132e-05,0.05
0.39,0,0,0.39,1.2471999087744e-05,-7.1146835664481e-07,1.4229367132896e-05,0.05
0.4,0,0,0.4,1.2606885372746e-05,-6.4965057031169e-07,1.2993011406234e-05,0.05
0.41,0,0,0.41,1.2729330183932e-05,-5.871916572987e-07,1.1743833145974e-05,0.05
0.42,0,0,0.42,1.2839212683057e-05,-5.2415325701265e-07,1.0483065140253e-05,0.05
0.43,0,0,0.43,1.293642442936e-05,-4.605975807437e-07,9.211951614874e-06,0.05
0.44,0,0,0.44,1.3020869486586e-05,-3.9658735027114e-07,7.9317470054229e-06,0.05
0.45,0,0,0.45,1.3092464517657e-05,-3.3218573596461e-07,6.6437147192922e-06,0.05
0.46,0,0,0.46,1.3151138866921e-05,-2.6745629444175e-07,5.3491258888349e-06,0.05
0.47,0,0,0.47,1.319683462988e-05,-2.0246290584679e-07,4.0492581169357e-06,0.05
0.48,0,0,0.48,1.3229506710332e-05,-1.3726971080713e-07,2.7453942161425e-06,0.05
0.49,0,0,0.49,1.3249122864879e-05,-7.1941047135801e-08,1.438820942716e-06,0.05
0.5,0,0,0.5,1.3255663734745e-05,-6.5413863366368e-09,1.3082772673274e-07,0.05
0.51,0,0,0.51,1.3249122864879e-05,5.8864730021098e-08,-1.177294600422e-06,0.05
0.52,0,0,0.52,1.3229506710332e-05,1.2421275399728e-07,-2.4842550799455e-06,0.05
0.53,0,0,0.53,1.319683462988e-05,1.8943819498148e-07,-3.7887638996295e-06,0.05
0.54,0,0,0.54,1.3151138866921e-05,2.544766833383e-07,-5.0895336667659e-06,0.05
0.55,0,0,0.55,1.3092464517657e-05,3.1926403393219e-07,-6.3852806786438e-06,0.05
0.56,0,0,0.56,1.3020869486586e-05,3.8373630946989e-07,-7.6747261893977e-06,0.05
0.57,0,0,0.57,1.2936424429361e-05,4.4782988359942e-07,-8.9565976719884e-06,0.05
0.58,0,0,0.58,1.2839212683057e-05,5.1148150370054e-07,-1.0229630074011e-05,0.05
0.59,0,0,0.59,1.2729330183932e-05,5.7462835330959e-07,-1.1492567066192e-05,0.05
0.6,0,0,0.6,1.2606885372746e-05,6.3720811410957e-07,-1.2744162282191e-05,0.05
0.61,0,0,0.61,1.2471999087745e-05,6.9915902743203e-07,-1.3983180548641e-05,0.05
0.62,0,0,0.62,1.2324804445407e-05,7.604199552049e-07,-1.5208399104098e-05,0.05
0.63,0,0,0.63,1.2165446709073e-05,8.2093044028852e-07,-1.641860880577e-05,0.05
0.64,0,0,0.64,1.199408314559e-05,8.8063076613973e-07,-1.7612615322795e-05,0.05
0.65,0,0,0.65,1.1810882870105e-05,9.3946201574456e-07,-1.8789240314891e-05,0.05
0.66,0,0,0.66,1.1616026679172e-05,9.9736612976255e-07,-1.9947322595251e-05,0.05
0.67,0,0,0.67,1.1409706872327e-05,1.054285963824e-06,-2.108571927648e-05,0.05
0.68,0,0,0.68,1.119212706231e-05,1.1101653449245e-06,-2.220330689849e-05,0.05
0.69,0,0,0.69,1.0963501974123e-05,1.1649491268618e-06,-2.3298982537235e-05,0.05
0.7,0,0,0.7,1.0724057233128e-05,1.2185832446567e-06,-2.4371664893135e-05,0.05
0.71,0,0,0.71,1.0474029142375e-05,1.2710147679103e-06,-2.5420295358206e-05,0.05
0.72,0,0,0.72,1.0213664449404e-05,1.3221919530396e-06,-2.6443839060791e-05,0.05
0.73,0,0,0.73,9.9432201027312e-06,1.3720642943413e-06,-2.7441285886825e-05,0.05
0.74,0,0,0.74,9.6629629982768e-06,1.4205825738357e-06,-2.8411651476714e-05,0.05
0.75,0,0,0.75,9.3731697159668e-06,1.467698909839e-06,-2.9353978196781e-05,0.05
0.76,0,0,0.76,9.0741262467835e-06,1.5133668042157e-06,-3.0267336084314e-05,0.05
0.77,0,0,0.77,8.7661277105273e-06,1.5575411882674e-06,-3.1150823765348e-05,0.05
0.78,0,0,0.78,8.4494780645682e-06,1.6001784672108e-06,-3.2003569344215e-05,0.05
0.79,0,0,0.79,8.1244898038772e-06,1.6412365631987e-06,-3.2824731263975e-05,0.05
0.8,0,0,0.8,7.7914836526313e-06,1.6806749568478e-06,-3.3613499136956e-05,0.05
0.81,0,0,0.81,7.4507882476975e-06,1.7184547272248e-06,-3.4369094544495e-05,0.05
0.82,0,0,0.82,7.1027398143078e-06,1.7545385902576e-06,-3.5090771805153e-05,0.05
0.83,0,0,0.83,6.7476818342455e-06,1.7888909355299e-06,-3.5777818710597e-05,0.05
0.84,0,0,0.84,6.3859647068703e-06,1.8214778614241e-06,-3.6429557228481e-05,0.05
0.85,0,0,0.85,6.0179454033163e-06,1.8522672085788e-06,-3.7045344171575e-05,0.05
0.86,0,0,0.86,5.6439871142046e-06,1.8812285916255e-06,-3.762457183251e-05,0.05
0.87,0,0,0.87,5.2644588912179e-06,1.9083334291758e-06,-3.8166668583516e-05,0.05
0.88,0,0,0.88,4.8797352828915e-06,1.9335549720274e-06,-3.8671099440548e-05,0.05
0.89,0,0,0.89,4.4901959649785e-06,1.9568683295625e-06,-3.913736659125e-05,0.05
0.9,0,0,0.9,4.0962253657559e-06,1.978250494312e-06,-3.9565009886239e-05,0.05
0.91,0,0,0.91,3.6982122866406e-06,1.9976803646605e-06,-3.995360729321e-05,0.05
0.92,0,0,0.92,3.296549518489e-06,2.0151387656721e-06,-4.0302775313441e-05,0.05
0.93,0,0,0.93,2.8916334539599e-06,2.0306084680126e-06,-4.0612169360251e-05,0.05
0.94,0,0,0.94,2.4838636963228e-06,2.0440742049535e-06,-4.088148409907e-05,0.05
0.95,0,0,0.95,2.073642665098e-06,2.0555226874382e-06,-4.1110453748764e-05,0.05
0.96,0,0,0.96,1.6613751989167e-06,2.0649426171966e-06,-4.1298852343933e-05,0.05
0.97,0,0,0.97,1.2474681559943e-06,2.0723246978955e-06,-4.1446493957909e-05,0.05
0.98,0,0,0.98,8.3233001261052e-07,2.0776616443122e-06,-4.1553232886245e-05,0.05
0.99,0,0,0.99,4.1637045999276e-07,2.0809481895252e-06,-4.1618963790504e-05,0.05
1,0,0,1,0,2.0821810901111e-06,-4.1643621802221e-05,0.05
