x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0,-4.5742469469409e-10,9.1484938938817e-09,0.05
0.01,0,0,0.01,9.1470492862687e-11,-4.5724412195048e-10,9.1448824390095e-09,0.05
0.02,0,0,0.02,1.8285071539228e-10,-4.5661230446225e-10,9.132246089245e-09,0.05
0.03,0,0,0.03,2.7405048634162e-10,-4.5552986575699e-10,9.1105973151398e-09,0.05
0.04,0,0,0.04,3.6497980254746e-10,-4.5399787407102e-10,9.0799574814204e-09,0.05
0.05,0,0,0.05,4.5554892775272e-10,-4.5201784129517e-10,9.0403568259034e-09,0.05
0.06,0,0,0.06,5.4566848116539e-10,-4.4959172148273e-10,8.9918344296547e-09,0.05
0.07,0,0,0.07,6.3524952566649e-10,-4.4672190892106e-10,8.9344381784212e-09,0.05
0.08,0,0,0.08,7.2420365558037e-10,-4.4341123576868e-10,8.8682247153737e-09,0.05
0.09,0,0,0.09,8.1244308392036e-10,-4.3966296926028e-10,8.7932593852056e-09,0.05
0.1,0,0,0.1,8.9988072902397e-10,-4.3548080848238e-10,8.7096161696476e-09,0.05
0.11,0,0,0.11,9.8643030049194e-10,-4.3086888072272e-10,8.6173776144545e-09,0.05
0.12,0,0,0.12,1.0720063843465e-09,-4.2583173739725e-10,8.516634747945e-09,0.05
0.13,0,0,0.13,1.1565245273246e-09,-4.2037434955825e-10,8.407486991165e-09,0.05
0.14,0,0,0.14,1.2399013202232e-09,-4.1450210298864e-10,8.2900420597728e-09,0.05
0.15,0,0,0.15,1.3220544802137e-09,-4.0822079288683e-10,8.1644158577365e-09,0.05
0.16,0,0,0.16,1.4029029320459e-09,-4.0153661814753e-10,8.0307323629505e-09,0.05
0.17,0,0,0.17,1.4823668880587e-09,-3.9445617524421e-10,7.8891235048843e-09,0.05
0.18,0,0,0.18,1.5603679269213e-09,-3.8698645171922e-10,7.7397290343843e-09,0.05
0.19,0,0,0.19,1.6368290710255e-09,-3.7913481928779e-10,7.5826963857558e-09,0.05
0.2,0,0,0.2,1.7116748624534e-09,-3.7090902656325e-10,7.4181805312649e-09,0.05
0.21,0,0,0.21,1.7848314374451e-09,-3.6231719140988e-10,7.2463438281977e-09,0.05
0.22,0,0,0.22,1.8562265992933e-09,-3.5336779293167e-10,7.0673558586333e-09,0.05
0.23,0,0,0.23,1.925789889593e-09,-3.4406966310445e-10,6.881393262089e-09,0.05
0.24,0,0,0.24,1.9934526577751e-09,-3.3443197805978e-10,6.6886395611956e-09,0.05
0.25,0,0,0.25,2.0591481288564e-09,-3.2446424902922e-10,6.4892849805844e-09,0.05
0.26,0,0,0.26,2.1228114693385e-09,-3.1417631295792e-10,6.2835262591584e-09,0.05
0.27,0,0,0.27,2.1843798511904e-09,-3.035783227967e-10,6.0715664559339e-09,0.05
0.28,0,0,0.28,2.2437925138527e-09,-2.9268073748231e-10,5.8536147496463e-09,0.05
0.29,0,0,0.29,2.3009908242001e-09,-2.8149431161581e-10,5.6298862323161e-09,0.05
0.3,0,0,0.3,2.355918334406e-09,-2.7003008484894e-10,5.4006016969789e-09,0.05
0.31,0,0,0.31,2.4085208376494e-09,-2.582993709895e-10,5.1659874197901e-09,0.05
0.32,0,0,0.32,2.4587464216102e-09,-2.4631374683574e-10,4.9262749367149e-09,0.05
0.33,0,0,0.33,2.5065455197009e-09,-2.3408504075168e-10,4.6817008150336e-09,0.05
0.34,0,0,0.34,2.5518709599826e-09,-2.216253209938e-10,4.432506419876e-09,0.05
0.35,0,0,0.35,2.594678011718e-09,-2.0894688380124e-10,4.1789376760249e-09,0.05
0.36,0,0,0.36,2.634924429515e-09,-1.9606224126085e-10,3.921244825217e-09,0.05
0.37,0,0,0.37,2.6725704950183e-09,-1.829841089592e-10,3.659682179184e-09,0.05
0.38,0,0,0.38,2.7075790561065e-09,-1.6972539343399e-10,3.3945078686799e-09,0.05
0.39,0,0,0.39,2.7399155635562e-09,-1.5629917943663e-10,3.1259835887325e-09,0.05
0.4,0,0,0.4,2.7695481051388e-09,-1.4271871701941e-10,2.8543743403881e-09,0.05
0.41,0,0,0.41,2.7964474371131e-09,-1.2899740845908e-10,2.5799481691816e-09,0.05
0.42,0,0,0.42,2.8205870130862e-09,-1.151487950307e-10,2.302975900614e-09,0.05
0.43,0,0,0.43,2.841943010211e-09,-1.0118654364369e-10,2.0237308728738e-09,0.05
0.44,0,0,0.44,2.8604943526967e-09,-8.71244333545e-11,1.74248866709e-09,0.05
0.45,0,0,0.45,2.8762227326079e-09,-7.2976341768256e-11,1.4595268353651e-09,0.05
0.46,0,0,0.46,2.8891126279326e-09,-5.8756231343271e-11,1.1751246268654e-09,0.05
0.47,0,0,0.47,2.8991513179003e-09,-4.4478135611547e-11,8.8956271223094e-10,0.05
0.48,0,0,0.48,2.906328895536e-09,-3.0156145329992e-11,6.0312290659984e-10,0.05
0.49,0,0,0.49,2.9106382774372e-09,-1.5804394573745e-11,3.160878914749e-10,0.05
0.5,0,0,0.5,2.9120752107642e-09,-1.4370467881447e-12,2.8740935762894e-11,0.05
0.51,0,0,0.51,2.9106382774372e-09,1.2931719189092e-11,-2.5863438378184e-10,0.05
0.52,0,0,0.52,2.9063288955361e-09,2.7287723120801e-11,-5.4575446241603e-10,0.05
0.53,0,0,0.53,2.8991513179004e-09,4.1616797364237e-11,-8.3233594728474e-10,0.05
0.54,0,0,0.54,2.8891126279327e-09,5.5904800853157e-11,-1.1180960170631e-09,0.05
0.55,0,0,0.55,2.876222732608e-09,7.0137633053085e-11,-1.4027526610617e-09,0.05
0.56,0,0,0.56,2.8604943526968e-09,8.4301247877036e-11,-1.6860249575407e-09,0.05
0.57,0,0,0.57,2.8419430102112e-09,9.8381667547185e-11,-1.9676333509437e-09,0.05
0.58,0,0,0.58,2.8205870130864e-09,1.1236499638916e-10,-2.2472999277833e-09,0.05
0.59,0,0,0.59,2.7964474371133e-09,1.2623743454573e-10,-2.5247486909146e-09,0.05
0.6,0,0,0.6,2.7695481051389e-09,1.3998529159522e-10,-2.7997058319044e-09,0.05
0.61,0,0,0.61,2.7399155635564e-09,1.5359500006253e-10,-3.0719000012506e-09,0.05
0.62,0,0,0.62,2.7075790561067e-09,1.6705312880853e-10,-3.3410625761706e-09,0.05
0.63,0,0,0.63,2.6725704950186e-09,1.8034639628492e-10,-3.6069279256985e-09,0.05
0.64,0,0,0.64,2.6349244295152e-09,1.934616836417e-10,-3.869233672834e-09,0.05
0.65,0,0,0.65,2.5946780117182e-09,2.0638604767362e-10,-4.1277209534724e-09,0.05
0.66,0,0,0.66,2.5518709599829e-09,2.1910673359378e-10,-4.3821346718755e-09,0.05
0.67,0,0,0.67,2.5065455197012e-09,2.3161118762097e-10,-4.6322237524194e-09,0.05
0.68,0,0,0.68,2.4587464216105e-09,2.4388706936875e-10,-4.877741387375e-09,0.05
0.69,0,0,0.69,2.4085208376497e-09,2.5592226402393e-10,-5.1184452804785e-09,0.05
0.7,0,0,0.7,2.3559183344063e-09,2.6770489430235e-10,-5.3540978860471e-09,0.05
0.71,0,0,0.71,2.3009908242004e-09,2.7922333217049e-10,-5.5844666434098e-09,0.05
0.72,0,0,0.72,2.243792513853e-09,2.9046621032082e-10,-5.8093242064164e-09,0.05
0.73,0,0,0.73,2.1843798511907e-09,3.0142243338996e-10,-6.0284486677992e-09,0.05
0.74,0,0,0.74,2.1228114693388e-09,3.1208118890853e-10,-6.2416237781706e-09,0.05
0.75,0,0,0.75,2.0591481288567e-09,3.2243195797167e-10,-6.4486391594334e-09,0.05
0.76,0,0,0.76,1.9934526577754e-09,3.3246452561998e-10,-6.6492905123996e-09,0.05
0.77,0,0,0.77,1.9257898895933e-09,3.4216899092042e-10,-6.8433798184083e-09,0.05
0.78,0,0,0.78,1.8562265992936e-09,3.515357767374e-10,-7.0307155347479e-09,0.05
0.79,0,0,0.79,1.7848314374454e-09,3.6055563918415e-10,-7.2111127836829e-09,0.05
0.8,0,0,0.8,1.7116748624538e-09,3.6921967674544e-10,-7.3843935349088e-09,0.05
0.81,0,0,0.81,1.6368290710259e-09,3.7751933906222e-10,-7.5503867812444e-09,0.05
0.82,0,0,0.82,1.5603679269216e-09,3.8544643536984e-10,-7.7089287073967e-09,0.05
0.83,0,0,0.83,1.482366888059e-09,3.9299314258122e-10,-7.8598628516244e-09,0.05
0.84,0,0,0.84,1.4029029320462e-09,4.0015201300751e-10,-8.0030402601503e-09,0.05
0.85,0,0,0.85,1.322054480214e-09,4.0691598170792e-10,-8.1383196341584e-09,0.05
0.86,0,0,0.86,1.2399013202234e-09,4.1327837346193e-10,-8.2655674692386e-09,0.05
0.87,0,0,0.87,1.1565245273249e-09,4.1923290935703e-10,-8.3846581871406e-09,0.05
0.88,0,0,0.88,1.0720063843468e-09,4.2477371298521e-10,-8.4954742597041e-09,0.05
0.89,0,0,0.89,9.8643030049217e-10,4.2989531624222e-10,-8.5979063248444e-09,0.05
0.9,0,0,0.9,8.9988072902418e-10,4.3459266472399e-10,-8.6918532944799e-09,0.05
0.91,0,0,0.91,8.1244308392056e-10,4.3886112271468e-10,-8.7772224542937e-09,0.05
0.92,0,0,0.92,7.2420365558055e-10,4.426964777616e-10,-8.8539295552321e-09,0.05
0.93,0,0,0.93,6.3524952566665e-10,4.4609494483237e-10,-8.9218988966474e-09,0.05
0.94,0,0,0.94,5.4566848116552e-10,4.4905317005029e-10,-8.9810634010058e-09,0.05
0.95,0,0,0.95,4.5554892775283e-10,4.5156823400421e-10,-9.0313646800842e-09,0.05
0.96,0,0,0.96,3.6497980254755e-10,4.5363765462966e-10,-9.0727530925931e-09,0.05
0.97,0,0,0.97,2.7405048634169e-10,4.5525938965832e-10,-9.1051877931664e-09,0.05
0.98,0,0,0.98,1.8285071539233e-10,4.5643183863353e-10,-9.1286367726706e-09,0.05
0.99,0,0,0.99,9.1470492862708e-11,4.5715384448969e-10,-9.1430768897938e-09,0.05
1,0,0,1,0,4.5742469469419e-10,-9.1484938938838e-09,0.05
