x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0,-1.6909047013697e-08,3.3818094027394e-07,0.05
0.01,0,0,0.01,3.3812753926974e-09,-1.6902372006758e-08,3.3804744013517e-07,0.05
0.02,0,0,0.02,6.7592138748085e-09,-1.6879016399297e-08,3.3758032798594e-07,0.05
0.03,0,0,0.03,1.0130481828875e-08,-1.6839003240478e-08,3.3678006480955e-07,0.05
0.04,0,0,0.04,1.3491752220444e-08,-1.6782372018457e-08,3.3564744036915e-07,0.05
0.05,0,0,0.05,1.6839707881451e-08,-1.6709178621415e-08,3.3418357242831e-07,0.05
0.06,0,0,0.06,2.0171044783861e-08,-1.6619495282398e-08,3.3238990564796e-07,0.05
0.07,0,0,0.07,2.3482475300349e-08,-1.6513410508032e-08,3.3026821016065e-07,0.05
0.08,0,0,0.08,2.677073144879e-08,-1.6391028991184e-08,3.2782057982368e-07,0.05
0.09,0,0,0.09,3.003256811736e-08,-1.6252471507634e-08,3.2504943015268e-07,0.05
0.1,0,0,0.1,3.3264766267074e-08,-1.6097874796891e-08,3.2195749593782e-07,0.05
0.11,0,0,0.11,3.6464136108586e-08,-1.5927391427243e-08,3.1854782854486e-07,0.05
0.12,0,0,0.12,3.9627520250128e-08,-1.5741189645194e-08,3.1482379290388e-07,0.05
0.13,0,0,0.13,4.2751796813472e-08,-1.5539453209422e-08,3.1078906418843e-07,0.05
0.14,0,0,0.14,4.5833882514848e-08,-1.5322381209433e-08,3.0644762418866e-07,0.05
0.15,0,0,0.15,4.8870735707773e-08,-1.5090187869084e-08,3.0180375738169e-07,0.05
0.16,0,0,0.16,5.185935938479e-08,-1.4843102335168e-08,2.9686204670337e-07,0.05
0.17,0,0,0.17,5.4796804135151e-08,-1.4581368451278e-08,2.9162736902556e-07,0.05
0.18,0,0,0.18,5.7680171055529e-08,-1.4305244517155e-08,2.8610489034311e-07,0.05
0.19,0,0,0.19,6.0506614610886e-08,-1.4015003033788e-08,2.8030006067576e-07,0.05
0.2,0,0,0.2,6.3273345442675e-08,-1.3710930434478e-08,2.7421860868955e-07,0.05
0.21,0,0,0.21,6.5977633121595e-08,-1.3393326802169e-08,2.6786653604339e-07,0.05
0.22,0,0,0.22,6.86168088422e-08,-1.3062505573304e-08,2.6125011146608e-07,0.05
0.23,0,0,0.23,7.1188268056686e-08,-1.2718793228491e-08,2.5437586456983e-07,0.05
0.24,0,0,0.24,7.3689473045264e-08,-1.2362528970322e-08,2.4725057940645e-07,0.05
0.25,0,0,0.25,7.6117955420584e-08,-1.1994064388606e-08,2.3988128777212e-07,0.05
0.26,0,0,0.26,7.8471318563737e-08,-1.1613763113398e-08,2.3227526226796e-07,0.05
0.27,0,0,0.27,8.0747239989424e-08,-1.1222000456144e-08,2.2444000912288e-07,0.05
0.28,0,0,0.28,8.2943473637974e-08,-1.0819163039289e-08,2.1638326078578e-07,0.05
0.29,0,0,0.29,8.505785209193e-08,-1.0405648414726e-08,2.0811296829451e-07,0.05
0.3,0,0,0.3,8.708828871503e-08,-9.9818646714681e-09,1.9963729342936e-07,0.05
0.31,0,0,0.31,8.9032779711465e-08,-9.548230032903e-09,1.9096460065806e-07,0.05
0.32,0,0,0.32,9.0889406103382e-08,-9.1051724440689e-09,1.8210344888138e-07,0.05
0.33,0,0,0.33,9.2656335624687e-08,-8.6531291493132e-09,1.7306258298626e-07,0.05
0.34,0,0,0.34,9.4331824529265e-08,-8.1925462607923e-09,1.6385092521585e-07,0.05
0.35,0,0,0.35,9.5914219311852e-08,-7.723878318208e-09,1.5447756636416e-07,0.05
0.36,0,0,0.36,9.7401958339842e-08,-7.24758784024e-09,1.449517568048e-07,0.05
0.37,0,0,0.37,9.8793573394431e-08,-6.7641448680855e-09,1.3528289736171e-07,0.05
