x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0.63661767796557,-8.5265128291212e-15,1.7053025658242e-13,0.05
0.01,0,0,0.01,0.63661767796558,-9.9475983006414e-14,1.9895196601283e-12,0.05
0.02,0,0,0.02,0.63661767796562,-2.0463630789891e-13,4.0927261579782e-12,0.05
0.03,0,0,0.03,0.63661767796567,-3.1263880373444e-13,6.2527760746889e-12,0.05
0.04,0,0,0.04,0.63661767796575,-4.2064129956998e-13,8.4128259913996e-12,0.05
0.05,0,0,0.05,0.63661767796584,-5.2295945351943e-13,1.0459189070389e-11,0.05
0.06,0,0,0.06,0.63661767796596,-6.3096194935497e-13,1.2619238987099e-11,0.05
0.07,0,0,0.07,0.6366176779661,-7.2759576141834e-13,1.4551915228367e-11,0.05
0.08,0,0,0.08,0.63661767796626,-8.2422957348172e-13,1.6484591469634e-11,0.05
0.09,0,0,0.09,0.63661767796643,-9.2086338554509e-13,1.8417267710902e-11,0.05
0.1,0,0,0.1,0.63661767796663,-1.0118128557224e-12,2.0236257114448e-11,0.05
0.11,0,0,0.11,0.63661767796684,-1.0970779840136e-12,2.1941559680272e-11,0.05
0.12,0,0,0.12,0.63661767796707,-1.1795009413618e-12,2.3590018827235e-11,0.05
0.13,0,0,0.13,0.63661767796731,-1.2505552149378e-12,2.5011104298756e-11,0.05
0.14,0,0,0.14,0.63661767796757,-1.3272938303999e-12,2.6545876607997e-11,0.05
0.15,0,0,0.15,0.63661767796785,-1.3983481039759e-12,2.7966962079518e-11,0.05
0.16,0,0,0.16,0.63661767796813,-1.4551915228367e-12,2.9103830456734e-11,0.05
0.17,0,0,0.17,0.63661767796843,-1.5120349416975e-12,3.024069883395e-11,0.05
0.18,0,0,0.18,0.63661767796874,-1.5603518477292e-12,3.1207036954584e-11,0.05
0.19,0,0,0.19,0.63661767796906,-1.6058265828178e-12,3.2116531656357e-11,0.05
0.2,0,0,0.2,0.63661767796938,-1.6427748050774e-12,3.2855496101547e-11,0.05
0.21,0,0,0.21,0.63661767796971,-1.6740386854508e-12,3.3480773709016e-11,0.05
0.22,0,0,0.22,0.63661767797005,-1.6996182239382e-12,3.3992364478763e-11,0.05
0.23,0,0,0.23,0.63661767797039,-1.7195134205394e-12,3.4390268410789e-11,0.05
0.24,0,0,0.24,0.63661767797074,-1.7251977624255e-12,3.450395524851e-11,0.05
0.25,0,0,0.25,0.63661767797108,-1.7308821043116e-12,3.4617642086232e-11,0.05
0.26,0,0,0.26,0.63661767797143,-1.7280399333686e-12,3.4560798667371e-11,0.05
