x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0,-5.6327305061626e-08,1.1265461012325e-06,0.05
0.01,0,0,0.01,1.1263682121621e-08,-5.6305069322863e-08,1.1261013864573e-06,0.05
0.02,0,0,0.02,2.2516248348869e-08,-5.6227267278471e-08,1.1245453455694e-06,0.05
0.03,0,0,0.03,3.3746593757417e-08,-5.6093975709675e-08,1.1218795141935e-06,0.05
0.04,0,0,0.04,4.4943635352201e-08,-5.5905326159162e-08,1.1181065231832e-06,0.05
0.05,0,0,0.05,5.6096323005003e-08,-5.5661504801262e-08,1.1132300960252e-06,0.05
0.06,0,0,0.06,6.7193650359591e-08,-5.5362752258218e-08,1.1072550451644e-06,0.05
0.07,0,0,0.07,7.8224665693662e-08,-5.5009363362721e-08,1.1001872672544e-06,0.05
0.08,0,0,0.08,8.9178482726871e-08,-5.4601686866947e-08,1.0920337373389e-06,0.05
0.09,0,0,0.09,1.0004429136428e-07,-5.4140125098376e-08,1.0828025019675e-06,0.05
0.1,0,0,0.1,1.108113683646e-07,-5.362513356275e-08,1.072502671255e-06,0.05
0.11,0,0,0.11,1.2146908792277e-07,-5.3057220494539e-08,1.0611444098908e-06,0.05
0.12,0,0,0.12,1.320069321563e-07,-5.2436946355375e-08,1.0487389271075e-06,0.05
0.13,0,0,0.13,1.4241450148518e-07,-5.1764923280948e-08,1.035298465619e-06,0.05
0.14,0,0,0.14,1.52681524895e-07,-5.1041814476897e-08,1.0208362895379e-06,0.05
0.15,0,0,0.15,1.6279787007322e-07,-5.0268333564311e-08,1.0053666712862e-06,0.05
0.16,0,0,0.16,1.727535534085e-07,-4.9445243875466e-08,9.8890487750932e-07,0.05
0.17,0,0,0.17,1.8253874984336e-07,-4.857335770051e-08,9.7146715401021e-07,0.05
0.18,0,0,0.18,1.9214380257029e-07,-4.7653535485842e-08,9.5307070971684e-07,0.05
0.19,0,0,0.19,2.0155923256188e-07,-4.6686684984926e-08,9.3373369969852e-07,0.05
0.2,0,0,0.2,2.1077574792548e-07,-4.5673760362482e-08,9.1347520724965e-07,0.05
