x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0.63660983532477,-1.5480719639527e-08,3.0961439279054e-07,0.05
0.01,0,0,0.01,0.6366098508006,-1.3925316295627e-07,2.7850632591253e-06,0.05
0.02,0,0,0.02,0.63660989716702,-2.9343746064114e-07,5.8687492128229e-06,0.05
0.03,0,0,0.03,0.63660997424103,-4.4646364187884e-07,8.9292728375767e-06,0.05
0.04,0,0,0.04,0.63661008171845,-5.9772776239697e-07,1.1954555247939e-05,0.05
0.05,0,0,0.05,0.63661021917509,-7.4663282987331e-07,1.4932656597466e-05,0.05
0.06,0,0,0.06,0.63661038606845,-8.9259116293761e-07,1.7851823258752e-05,0.05
0.07,0,0,0.07,0.63661058173985,-1.035026707541e-06,2.0700534150819e-05,0.05
0.08,0,0,0.08,0.63661080541704,-1.1733773220612e-06,2.3467546441225e-05,0.05
0.09,0,0,0.09,0.63661105621724,-1.3070969828277e-06,2.6141939656554e-05,0.05
0.1,0,0,0.1,0.63661133315061,-1.4356579384867e-06,2.8713158769733e-05,0.05
0.11,0,0,0.11,0.63661163512419,-1.5585528188922e-06,3.1171056377843e-05,0.05
0.12,0,0,0.12,0.63661196094619,-1.6752966075728e-06,3.3505932151456e-05,0.05
0.13,0,0,0.13,0.63661230933069,-1.785428560197e-06,3.5708571203941e-05,0.05
0.14,0,0,0.14,0.63661267890274,-1.8885140406155e-06,3.777028081231e-05,0.05
0.15,0,0,0.15,0.63661306820377,-1.9841462147951e-06,3.9682924295903e-05,0.05
0.16,0,0,0.16,0.63661347569735,-2.0719476793829e-06,4.1438953587658e-05,0.05
0.17,0,0,0.17,0.63661389977524,-2.1515719311083e-06,4.3031438622165e-05,0.05
0.18,0,0,0.18,0.63661433876377,-2.2227047338674e-06,4.4454094677349e-05,0.05
0.19,0,0,0.19,0.63661479093042,-2.2850653806472e-06,4.5701307612944e-05,0.05
0.2,0,0,0.2,0.63661525449067,-2.3384077792343e-06,4.6768155584687e-05,0.05
