x,y,z,id,T,jx,dTdx,mat_therm_cond
0,0,0,0,0.63600403501891,-1.2122944468729e-06,2.4245888937457e-05,0.05
0.01,0,0,0.01,0.63600524692921,-1.0904887992069e-05,0.00021809775984138,0.05
0.02,0,0,0.02,0.63600887786078,-2.2978885749581e-05,0.00045957771499161,0.05
0.03,0,0,0.03,0.63601491343488,-3.496188614065e-05,0.000699237722813,0.05
0.04,0,0,0.04,0.63602332975085,-4.6806440710156e-05,0.00093612881420313,0.05
0.05,0,0,0.05,0.63603409348184,-5.8465655044415e-05,0.0011693131008883,0.05
0.06,0,0,0.06,0.6360471620081,-6.989337630614e-05,0.0013978675261228,0.05
0.07,0,0,0.07,0.63606248358752,-8.1044377620287e-05,0.0016208875524057,0.05
0.08,0,0,0.08,0.63607999756254,-9.1874538631487e-05,0.0018374907726297,0.05
0.09,0,0,0.09,0.63609963460266,-0.00010234102141453,0.0020468204282906,0.05
0.1,0,0,0.1,0.63612131698145,-0.00011240244109274,0.0022480488218548,0.05
0.11,0,0,0.11,0.63614495888705,-0.00012201903034281,0.0024403806068563,0.05
0.12,0,0,0.12,0.63617046676472,-0.00013115279728311,0.0026230559456621,0.05
0.13,0,0,0.13,0.63619773969011,-0.00013976767596944,0.0027953535193888,0.05
0.14,0,0,0.14,0.63622666977166,-0.00014782966896973,0.0029565933793947,0.05
0.15,0,0,0.15,0.63625714258061,-0.00015530698142641,0.0031061396285281,0.05
0.16,0,0,0.16,0.63628903760656,-0.00016217014609481,0.0032434029218962,0.05
0.17,0,0,0.17,0.63632222873712,-0.00016839213888602,0.0033678427777204,0.05
0.18,0,0,0.18,0.63635658475929,-0.00017394848444212,0.0034789696888424,0.05
0.19,0,0,0.19,0.63639196988084,-0.00017881735135745,0.003576347027149,0.05
0.2,0,0,0.2,0.63642824426941,-0.00018297963674456,0.0036595927348912,0.05
0.21,0,0,0.21,0.63646526460724,-0.00018641903972707,0.0037283807945414,0.05
0.22,0,0,0.22,0.6365028846592,-0.00018912212375426,0.0037824424750852,0.05
0.23,0,0,0.23,0.63654095585191,-0.00019107836738215,0.0038215673476429,0.05
0.24,0,0,0.24,0.63657932786173,-0.00019228020344997,0.0038456040689994,0.05
0.25,0,0,0.25,0.63661784920901,-0.0001927230464986,0.003854460929972,0.05
0.26,0,0,0.26,0.63665636785656,-0.00019240530835134,0.0038481061670268,0.05
0.27,0,0,0.27,0.63669473180969,-0.00019132840190252,0.0038265680380505,0.05
0.28,0,0,0.28,0.63673278971569,-0.00018949673302302,0.0037899346604604,0.05
0.29,0,0,0.29,0.6367703914602,-0.0001869176807844,0.0037383536156881,0.05
0.3,0,0,0.3,0.63680738875828,-0.00018360156596771,0.0036720313193541,0.05
0.31,0,0,0.31,0.6368436357378,-0.00017956160820631,0.0035912321641263,0.05
0.32,0,0,0.32,0.63687898951285,-0.00017481387174598,0.0034962774349196,0.05
0.33,0,0,0.33,0.63691331074505,-0.00016937720026533,0.0033875440053066,0.05
0.34,0,0,0.34,0.63694646419043,-0.00016327314087334,0.0032654628174669,0.05
0.35,0,0,0.35,0.63697831923001,-0.00015652585775854,0.0031305171551708,0.05
0.36,0,0,0.36,0.63700875038169,-0.00014916203571147,0.0029832407142294,0.05
0.37,0,0,0.37,0.63703763779186,-0.00014121077401228,0.0028242154802456,0.05
0.38,0,0,0.38,0.6370648677046,-0.00013270347106129,0.0026540694212258,0.05
0.39,0,0,0.39,0.63709033290668,-0.00012367370024151,0.0024734740048302,0.05
0.4,0,0,0.4,0.63711393314687,-0.00011415707749052,0.0022831415498104,0.05
0.41,0,0,0.41,0.6371355755277,-0.00010419112111038,0.0020838224222075,0.05
0.42,0,0,0.42,0.63715517486836,-9.3815104335704e-05,0.0018763020867141,0.05
0.43,0,0,0.43,0.63717265403732,-8.3069901268118e-05,0.0016613980253624,0.05
0.44,0,0,0.44,0.63718794425336,-7.1997826759684e-05,0.0014399565351937,0.05
0.45,0,0,0.45,0.63720098535395,-6.0642470833727e-05,0.0012128494166745,0.05
0.46,0,0,0.46,0.63721172602987,-4.9048528310891e-05,0.00098097056621782,0.05
0.47,0,0,0.47,0.63722012402537,-3.7261624262896e-05,0.00074523248525793,0.05
0.48,0,0,0.48,0.6372261463028,-2.5328135953373e-05,0.00050656271906746,0.05
0.49,0,0,0.49,0.63722976917146,-1.3295011967784e-05,0.00026590023935569,0.05
0.5,0,0,0.5,0.6372309783799,-1.2095891690933e-06,2.4191783381866e-05,0.05
0.51,0,0,0.51,0.63722976917146,1.0880591776186e-05,-0.00021761183552371,0.05
0.52,0,0,0.52,0.6372261463028,2.2927971662057e-05,-0.00045855943324113,0.05
0.53,0,0,0.53,0.63722012402537,3.4885158061115e-05,-0.00069770316122231,0.05
0.54,0,0,0.54,0.63721172602988,4.6705110042922e-05,-0.00093410220085843,0.05
0.55,0,0,0.55,0.63720098535395,5.8341321530975e-05,-0.0011668264306195,0.05
0.56,0,0,0.56,0.63718794425337,6.9748002664483e-05,-0.0013949600532897,0.05
0.57,0,0,0.57,0.63717265403732,8.0880258497018e-05,-0.0016176051699404,0.05
0.58,0,0,0.58,0.63715517486836,9.1694264264675e-05,-0.0018338852852935,0.05
0.59,0,0,0.59,0.6371355755277,0.0001021474366695,-0.0020429487333899,0.05
0.6,0,0,0.6,0.63711393314687,0.00011219860047333,-0.0022439720094667,0.05
0.61,0,0,0.61,0.63709033290668,0.00012180814973703,-0.0024361629947407,0.05
0.62,0,0,0.62,0.6370648677046,0.00013093820316499,-0.0026187640632997,0.05
0.63,0,0,0.63,0.63703763779186,0.00013955275287572,-0.0027910550575143,0.05
0.64,0,0,0.64,0.63700875038169,0.00014761780614094,-0.0029523561228189,0.05
0.65,0,0,0.65,0.63697831923001,0.00015510151935416,-0.0031020303870832,0.05
0.66,0,0,0.66,0.63694646419044,0.00016197432388196,-0.0032394864776393,0.05
0.67,0,0,0.67,0.63691331074505,0.00016820904326664,-0.0033641808653329,0.05
0.68,0,0,0.68,0.63687898951286,0.00017378100115764,-0.0034756200231527,0.05
0.69,0,0,0.69,0.6368436357378,0.00017866811978706,-0.0035733623957412,0.05
0.7,0,0,0.7,0.63680738875828,0.00018285100837829,-0.0036570201675659,0.05
0.71,0,0,0.71,0.6367703914602,0.00018631304122891,-0.0037262608245783,0.05
0.72,0,0,0.72,0.63673278971569,0.00018904042510428,-0.0037808085020856,0.05
0.73,0,0,0.73,0.6366947318097,0.00019102225564041,-0.0038204451128081,0.05
