Di,Dv,K0_dist,id,jix,jvx,super_saturation,void_nucleation_rate,x,xi,xie,xv,xve,y,z
1,9.6025522833982e-07,4.0442540671399e-20,0,-8.698313934368e-12,-3.6596880633202e-13,1,-nan,0,0,0,8.4484431907956e-15,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.0645239427476e-20,1,-8.6656976770328e-12,-3.3395216391301e-13,-1027051624.4462,-nan,1,8.6820021482185e-12,0,3.643611758694e-07,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.0848913264504e-20,2,-8.6223959980417e-12,-2.9360041618908e-13,-2053853083.2775,-nan,2,1.7320613083513e-11,0,6.8564869518446e-07,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.105356666026e-20,3,-8.5794779273981e-12,-2.560562596108e-13,-3080103718.7159,-nan,3,2.591614893259e-11,0,9.6673185922952e-07,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.1259204112009e-20,4,-8.5370936240094e-12,-2.2141014697949e-13,-4105509110.4313,-nan,4,3.4469089972423e-11,0,1.2105982169788e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.1465830136585e-20,5,-8.4953592717501e-12,-1.8969557216382e-13,-5129783986.4698,-nan,5,4.2980045074499e-11,0,1.4202919448865e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.1673449270474e-20,6,-8.4543612829993e-12,-1.6089541010814e-13,-6152654896.6062,-nan,6,5.1449720361235e-11,0,1.5988586203278e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.188206606989e-20,7,-8.4141604004066e-12,-1.3494860137644e-13,-7173862586.8315,-nan,7,5.9878892009564e-11,0,1.7492968388081e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.2091685110856e-20,8,-8.3747956133799e-12,-1.1175697404096e-13,-8193164029.3642,-nan,8,6.8268383046292e-11,0,1.8745168984573e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.2302310989287e-20,9,-8.3362878238288e-12,-9.1191995992454e-14,-9210334079.0895,-nan,9,7.6619043907667e-11,0,1.9773065606192e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.2513948321072e-20,10,-8.2986432128116e-12,-7.3101234138983e-14,-10225166747.152,-nan,10,8.4931736480891e-11,0,2.0603036709772e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.2726601742151e-20,11,-8.2618562754071e-12,-5.7314860903404e-14,-11237476080.5,-nan,11,9.3207321306892e-11,0,2.1259754018758e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.2940275908601e-20,12,-8.2259125073904e-12,-4.3650124644502e-14,-12247096576.952,-nan,12,1.0144664760091e-10,0,2.1766043531741e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.3154975496713e-20,13,-8.1907907328448e-12,-3.1931008628043e-14,-13253883290.816,-nan,13,1.0965054573659e-10,0,2.2142798329555e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.3370705203082e-20,14,-8.1437982358965e-12,-1.8659796585635e-14,-14257708899.799,-nan,14,1.1781982186005e-10,0,2.2409170287392e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.3587469744684e-20,15,-8.127066078365e-12,-1.4547100174291e-14,-15258469065.039,-nan,15,1.2595525401718e-10,0,2.2582076905237e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.3805273858957e-20,16,-8.0941535428419e-12,-7.3452266021249e-15,-16256078933.901,-nan,16,1.3405759035972e-10,0,2.2676478085434e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.4024122303894e-20,17,-8.0619507520614e-12,-1.3780723366771e-15,-17250470093.69,-nan,17,1.4212754842406e-10,0,2.2705625986782e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.4244019858113e-20,18,-8.030426747701e-12,3.482482506637e-15,-18241587506.426,-nan,18,1.5016581470227e-10,0,2.2681319519959e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.4464971320954e-20,19,-7.9768214362666e-12,9.8465714285071e-15,-19229391767.493,-nan,19,1.5817304536439e-10,0,2.2613721049348e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.4686981512554e-20,20,-7.9768214362666e-12,9.8465714285071e-15,-20213861262.025,-nan,20,1.6614986680065e-10,0,2.2511179858862e-06,8.4484431907956e-15,0,0
1,9.6025522833982e-07,4.4910055273936e-20,21,-7.9470109310592e-12,1.2519112102254e-14,-21194985619.611,-nan,21,1.7409687773171e-10,0,2.2380807102403e-06,8.4484431907956e-15,0,0
