time,average_xi,average_xv,left_jix,left_jvx,right_jix,right_jvx,total_ci,total_cv,xDi,xDv
0,0,0,0,0,0,0,0,0,0,0
25.958682112,7.1982027059206e-14,3.7076892095164e-11,-1.4037226138416e-14,1.3047203455751e-16,4.0919222524259e-22,-2.0613625296632e-16,3.5991013529603e-09,1.8538446047582e-06,1,0.00018100000000004
186.68799962237,5.1748796674842e-13,3.7544772512123e-11,-3.9730596116659e-14,2.292427207776e-17,5.3069405491148e-22,-1.6188625590861e-16,2.5874398337421e-08,1.8772386256062e-06,1,0.00018100000000004
1181.8815689988,3.2750158856389e-12,4.044175324847e-11,-1.020620342569e-13,-5.3037901544707e-16,2.749460586895e-23,-3.0238060771264e-17,1.6375079428194e-07,2.0220876624235e-06,1,0.00018100000000004
7343.8578398454,2.0334521213844e-11,5.8378718362791e-11,-2.5726854909157e-13,-2.4754955663883e-15,6.4016607758786e-24,9.1442655108947e-18,1.0167260606922e-06,2.9189359181395e-06,1,0.00018100000000004
45497.190750011,1.2571428793017e-10,1.6940962465851e-10,-6.4810229913624e-13,-7.7544914411601e-15,9.7077815566623e-25,-5.4570240530744e-19,6.2857143965085e-06,8.4704812329253e-06,1,0.00018100000000004
281732.57176583,7.6898164268612e-10,8.5113724115948e-10,-1.6520279736651e-12,-2.1155055990268e-14,-4.2556571401881e-26,5.0304012406103e-20,3.8449082134306e-05,4.2556862057974e-05,1,0.00018100000000004
1744439.784661,3.7500698695322e-09,4.1256700665452e-09,-4.1121483132771e-12,-5.4598810969928e-14,1.5716967620189e-25,-3.0384246228301e-21,0.00018750349347661,0.00020628350332726,1,0.00018100000000004
10801137.310052,4.9702618431075e-09,7.4537240520279e-09,-4.178718709554e-12,-1.3471626072831e-13,2.6390780909169e-21,1.107700884944e-21,0.00024851309215537,0.0003726862026014,1,0.00018100000000004
66877821.244672,3.0660866386858e-09,1.6197944537748e-08,-1.989063781955e-12,-2.895844304504e-13,4.7029402840551e-18,5.5336998964461e-23,0.00015330433193429,0.00080989722688739,1,0.00018100000000004
414089867.61007,1.3114108753633e-09,6.8621725956322e-08,-9.465383199976e-13,-4.8210278613868e-13,-3.2163801425298e-19,4.9474904232056e-26,6.5570543768163e-05,0.0034310862978161,1,0.00018100000000004
2563935341.3868,2.0325166792908e-10,3.7130645214294e-07,-6.4146227486131e-13,-6.6007687298318e-13,3.5908944366693e-21,8.3426187355317e-28,1.0162583396454e-05,0.018565322607147,1,0.00018100000000004
15875211863.902,2.704410650936e-11,2.162968255877e-06,-5.3126625485664e-13,-8.3514636465622e-13,3.0876778185529e-21,6.2805832932168e-27,1.352205325468e-06,0.10814841279385,1,0.00018100000000004
98295127536.995,3.4113236069639e-12,1.2378896468858e-05,-3.9879425664315e-13,-1.463327070576e-12,6.2617214858502e-24,2.6268221322813e-21,1.7056618034819e-07,0.61894482344291,1,0.00018100000000004
608617521341.22,9.3501411566699e-13,5.7559189229149e-05,-2.8516435163681e-13,-3.4868397137046e-12,4.7630585156256e-28,8.2733359157374e-18,4.675070578335e-08,2.8779594614575,1,0.00018100000000004
3768399274225.2,5.392806367458e-13,0.00018064814978816,-2.457504097844e-13,-5.3034094885086e-12,5.8004456017217e-29,2.3660963813232e-17,2.696403183729e-08,9.032407489408,1,0.00018100000000004
12607638434686,4.5978434607144e-13,0.00026303846359436,-2.3502205152944e-13,-6.0272249421267e-12,4.0991627857559e-29,1.2023347161633e-17,2.2989217303572e-08,13.151923179718,1,0.00018100000000004
12623445521628,4.597270500345e-13,0.00026310881794266,-2.3501364008754e-13,-6.0278450728493e-12,4.0982747174889e-29,1.2013476259794e-17,2.2986352501725e-08,13.155440897133,1,0.00018100000000004
